id,creationdate,postid,relatedpostid,linktypeid
1792488,1347262490,35981,11691,1
1798531,1347521771,25690,3549,1
2963895,1396594303,92427,74537,1
2710021,1383140260,74174,16665,3
834080,1311039668,13199,4884,1
2823310,1389765849,82346,81778,1
2633945,1378800029,67521,67375,1
2854493,1391451323,84349,27436,1
2763623,1386226171,78550,18214,1
364,142,402,50,80
3068004,1401169468,100168,97919,1
405,14,176,310,745
3022611,1399144428,96278,3386,1
2445401,1367510413,57642,27443,1
1930863,1353458392,44077,26588,1
565551,1305001259,10539,7959,1
2866517,1392024561,86100,71260,1
2510421,1371261093,61787,19425,1
3052009,1400480012,99263,423,1
3295285,1407988885,111843,8557,1
2643649,1379406650,70272,54818,1
3068824,1401192940,93773,4220,3
2761719,1386122522,78168,28873,1
1930498,1353440342,38232,12546,1
2901744,1393811289,88550,88103,1
2849383,1391196096,84058,66709,1
2434359,1366891922,57275,16413,1
2370746,1363229991,52091,37993,1
821,569,480,57,336
2821866,1389686234,81754,10947,1
3017698,1398870771,95873,88171,1
3064962,1401024515,100017,99935,1
2794794,1388075458,80601,76866,1
3162087,1404126846,105219,35265,1
2494100,1370240164,53135,21825,3
2562869,1374567964,65274,41361,1
3053359,1400546406,97896,80196,1
2622172,1378142424,69001,38188,1
2834047,1390385530,83043,6652,1
3339118,1409991268,114527,50745,1
2835143,1390456616,82497,48786,1
2841862,1390853951,83538,77845,3
2989711,1397692665,94103,22329,1
2927524,1394957435,90198,89985,1
3262513,1407292009,48786,109071,1
3164715,1404227351,105466,8071,1
1643722,1339864580,30599,2628,1
3222293,1405501727,108166,107551,1
2505142,1370929156,55498,283,1
2625079,1378284416,69114,36152,1
2811562,1389145295,81539,36152,1
2862319,1391785765,84296,82612,1
1274321,1318800070,17096,17098,1
3154244,1403724967,104810,6022,1
2473307,1368970342,59327,33013,1
2868658,1392146202,86288,69719,1
2017777,1356847152,46644,41177,1
1208386,1317800777,16528,4252,1
2490757,1369997095,60548,21717,1
3064406,1400997161,99924,100000,1
2406471,1364724319,54781,54736,1
3236408,1406131516,108779,87050,1
2835144,1390456616,82497,80534,1
3218837,1405330462,107870,105979,1
2548818,1373745177,64272,41156,1
2750832,1385456836,77705,49991,1
2502659,1370778953,61284,56066,1
2860902,1391725520,85713,81098,1
3246787,1406592774,109747,82497,1
3160751,1404076562,105230,103849,1
3072567,1401354130,100506,99983,1
2395250,1364168833,53217,52104,1
3075758,1401516249,100449,5918,1
101936,1288136864,4013,665,1
2425763,1366259591,56444,13412,1
2722759,1383896929,74978,15426,1
2732057,1384331302,76473,44904,1
2977997,1397182180,93422,56302,1
3142014,1403244152,103783,423,1
2099060,1357735408,47350,12186,1
2258498,1361127797,32520,32531,3
3250373,1406727142,110038,103939,1
2258313,1361127797,9731,13810,3
3053977,1400566386,99386,78828,1
2793656,1388007712,80555,3194,1
2666442,1380674287,71108,67786,1
3017496,1398861964,58791,95642,1
3139217,1403129480,103882,64538,1
925372,1312867739,13984,12873,1
3048597,1400300213,41861,96151,1
1677400,1341637935,31841,1580,1
2782524,1387281067,79934,1576,3
3171446,1404466408,105822,28117,1
2548107,1373694814,64177,64228,1
2469186,1368725190,59250,31,1
1727160,1344145644,32206,15958,1
2258443,1361127797,26471,26465,3
623,942,722,784,364
2950869,1396009241,91741,22718,1
2539626,1373242499,63589,14002,1
2908779,1394078812,88011,8063,1
3016922,1398838597,95803,27882,1
3039106,1399933370,97325,81914,1
2512464,1371431440,61895,6652,1
2751749,1385517651,2390,2492,1
2411213,1365091235,55031,43719,1
2961746,1396505172,92412,33823,1
3122561,1402381263,102835,85393,1
2539894,1373255439,63628,3466,1
2541337,1373335784,63501,47931,1
2390510,1363941678,52780,52889,1
891561,1312259716,13747,12888,1
2692157,1382065610,73139,17066,1
1952526,1354322585,43753,43768,1
3243751,1406448272,109562,20836,1
1825943,1348844196,38217,13850,1
2943801,1395677420,91236,6652,1
2786084,1387486628,80196,51718,1
2258452,1361127797,27876,27786,3
3159761,1404017401,105164,12118,1
3340705,1410121781,114536,114246,1
2454416,1367990847,58421,28688,1
2677537,1381284192,72297,26,3
2103380,1357810258,47442,7351,1
3260941,1407221640,67342,8625,1
1911419,1352644040,43366,29038,1
2307353,1362249447,18480,20397,1
3103142,1401965993,15287,22212,1
3047012,1400220194,96377,85940,1
3052192,1400485472,99174,17773,1
2742389,1384959713,77188,14500,1
1789600,1347116120,35918,35940,1
2633306,1378771056,69635,18112,1
2634277,1378818460,69272,32169,3
2833622,1390364983,83007,6652,3
2965447,1396684441,92627,85861,1
3246521,1406568253,109712,26024,3
1817533,1348470718,37905,11609,1
3340724,1410211822,114786,83538,1
2258356,1361127797,16574,4713,3
2410253,1365027260,55113,16381,1
2526567,1372379418,62693,10162,1
963,188,227,574,21
2196447,1359457426,48801,4756,1
2612437,1377562124,68387,68261,3
3039118,1399933783,97456,79967,1
2266545,1361406646,50479,118,1
2673101,1381049907,72065,2691,1
2431909,1366765113,56868,20543,1
2673102,1381049907,72065,22718,1
2258517,1361127797,33519,3930,3
2561765,1374515146,65186,19048,1
690,854,504,296,75
2392718,1364052818,53107,41881,1
2740480,1384856610,77024,32405,3
2929780,1395056734,89797,87525,1
2701802,1382617701,73708,73575,1
2799171,1388387929,80885,76772,1
1988042,1355819439,46096,7112,1
3059227,1400738111,99686,23778,1
3340722,1410191021,114763,55962,1
2258531,1361127797,34986,34797,3
2351955,1362910888,51802,17495,1
2589963,1376138942,66976,66825,1
2811221,1389127248,81557,28712,1
2126056,1358234785,47698,47769,1
2740119,1384839928,76999,24257,1
2601012,1376807374,67676,2516,1
2956539,1396267489,87981,56402,1
2698452,1382431778,73490,20520,1
2462153,1368381817,58791,36212,1
2721318,1383816029,74886,12262,1
1260810,1318579222,17000,4220,1
3245415,1406526271,109338,3549,1
2714540,1383432648,74448,15664,1
2585619,1375868920,66775,66648,1
3175835,1404682494,105941,105370,1
2463690,1368450155,58913,3559,1
1607205,1337841626,16628,22718,1
2686531,1381752912,72697,72570,1
3340725,1410217592,114796,104113,1
2898223,1393657650,88368,88083,1
2900220,1393766842,88485,4551,1
3071330,1401298356,100357,40779,1
3035566,1399775845,97237,38856,3
3176789,1404712311,106063,95054,1
3336011,1409820654,114240,53107,1
2926551,1394903162,90084,77043,1
1432310,1328024194,22034,2294,1
823,850,703,463,188
3134561,1402929986,103613,4831,1
2153106,1358729280,48112,19905,1
2896805,1393567332,88266,54898,1
1997252,1356285237,46483,14078,1
2840859,1390806092,83441,74242,1
1534966,1334016793,26044,18973,1
2921723,1394661376,89836,89838,1
3142024,1403244356,67204,104110,1
2502485,1370764764,61288,15505,3
387994,1300480695,8446,7542,1
2809162,1389025114,81441,23931,1
856,707,99,673,448
3336121,1409827120,114374,111097,1
2470878,1368825857,59333,48237,1
1015132,1314598451,14910,14898,1
3180817,1404836562,106264,79343,1
1860444,1350461691,40593,166,1
480,50,440,109,429
1864731,1350653330,40776,12262,1
2480937,1369385440,59955,10441,1
2799150,1388386704,80880,59829,1
2607795,1377250943,68181,20836,1
665,948,655,117,554
1627104,1338961368,29828,26413,1
2258682,1361127797,49442,125,3
2546886,1373612167,64156,12251,3
2923895,1394762894,89996,7257,1
2955383,1396224397,91975,18450,1
3123405,1402401715,102883,71126,1
2723628,1383959776,75039,29325,1
3323551,1409189978,113540,113442,3
3071152,1401290533,100414,18112,1
3121046,1402315987,102714,12797,1
2835820,1390482621,83146,33315,1
3017845,1398878750,95891,28474,1
131371,1289495162,1980,4466,1
2709208,1383106540,74082,73439,1
3189201,1405095464,101031,91462,1
2647927,1379637406,70214,555,1
2654581,1380046851,70973,10289,1
3179697,1404802252,106210,105745,1
2912502,1394258859,89273,26031,1
2588553,1376036282,66950,6920,1
2953442,1396135876,91876,16381,1
2848941,1391172102,84036,69442,1
489,497,854,342,944
2579757,1375531916,66407,2272,1
192,921,762,20,990
1981375,1355494591,45889,44769,1
3223479,1405555613,108261,104402,1
273,643,629,806,280
2516364,1371682537,62167,12861,1
2446323,1367569300,58032,51737,1
3005801,1398229130,94856,94303,1
2976104,1397105205,93277,39243,1
2873027,1392360752,86597,2591,1
2854199,1391437385,84313,25010,1
1797591,1347488062,36213,1645,1
2519815,1371946585,36152,22501,1
3010643,1398504114,21960,25815,1
1905642,1352368293,31657,22021,1
2412950,1365239245,55298,3038,1
2493429,1370212638,60493,26585,1
3268388,1407554271,111262,28938,1
1625341,1338865235,29781,19216,1
1764090,1345908129,35104,35100,1
2156339,1358760828,48199,31657,1
2737769,1384696837,76815,44279,1
3034174,1399690628,97165,13788,1
3268637,1407576651,111189,33995,1
2348729,1362863207,49011,51802,1
2931167,1395121259,90438,14820,1
2937686,1395383675,90869,3402,1
2862402,1391790074,85830,51718,1
2835567,1390471625,56508,3115,3
2544617,1373477817,63966,35711,1
3222530,1405509003,108199,64147,1
2747133,1385262326,77501,18971,1
2258372,1361127797,18896,1194,3
2453733,1367956973,58438,22347,1
2549451,1373801562,64296,21152,1
2542842,1373404832,63860,7152,1
3129996,1402668493,102720,62034,1
2657624,1380187551,71126,51699,1
2981297,1397311552,93472,27951,1
3301725,1408099361,111951,25690,1
2718547,1383658897,74468,3779,1
2688410,1381848348,64991,64597,1
1820425,1348597686,38001,37865,1
1927809,1353334479,43881,36128,1
2687139,1381784762,72790,5747,1
2339898,1362737232,51692,49953,1
2993945,1397914796,94395,94337,1
2657777,1380194866,71176,20523,1
2887962,1393182019,87613,12398,1
836687,1311083222,13260,170,1
656,481,524,644,319
2837895,1390621336,83307,9001,1
3099654,1401911115,101084,61080,3
1886734,1351588262,41526,30141,1
2639367,1379134621,69886,18480,1
1790199,1347158421,35947,22347,1
2310643,1362319066,51258,51237,1
2575756,1375264161,66046,54746,1
844,119,221,571,643
2985046,1397508714,93768,79855,1
2721457,1383821626,74893,726,1
2427979,1366442556,56678,12262,1
2651775,1379909633,70753,70227,1
2946552,1395817090,91111,41467,1
2967637,1396793055,92751,92724,1
3039090,1399933090,97456,40602,1
2807245,1388932768,78991,25068,1
2762714,1386169270,78588,69257,1
2576100,1375289991,66160,60916,1
3042279,1400053345,97686,13086,1
2376479,1363335568,52209,16921,1
2589804,1376126570,66956,1850,3
1798483,1347520668,24720,14500,1
2558872,1374340866,16117,1207,1
2432404,1366786704,57015,36184,1
2918209,1394522387,89582,3559,1
1681181,1341875969,31191,18873,1
2622489,1378168986,69019,2691,1
1867232,1350801471,40876,20523,1
1992297,1356029674,46345,3559,1
689,19,329,999,315
2641513,1379297165,70124,70086,1
2109357,1357912926,47536,32088,1
2729753,1384218947,76195,72973,1
2681825,1381511008,72573,12002,1
2798533,1388340335,80790,26176,1
2443394,1367404136,57842,13213,1
2650610,1379835723,70699,21282,1
642,106,74,571,412
3131675,1402793128,103416,14500,3
3127457,1402559359,103137,65128,1
3029578,1399465218,72533,86040,1
2496387,1370365931,60893,16349,1
2602298,1376893607,67753,66680,1
2906463,1393972579,88276,14213,1
3169311,1404387198,105657,62413,3
2566236,1374732121,65563,64924,1
2732276,1384341655,74898,74350,1
2847361,1391087350,83914,41361,1
3029486,1399460955,96707,10768,1
2654994,1380068890,70985,21658,1
1663721,1340907075,31327,29176,1
276,251,775,646,936
2734989,1384499746,76662,5520,1
2542450,1373384409,63809,58486,3
2729420,1384196211,75030,12262,1
1503531,1332228993,24942,24752,1
2710313,1383158291,74110,52631,1
2743091,1385003810,77237,5347,1
3266010,1407413311,111100,83030,1
2761243,1386086839,78440,71164,1
2506236,1370997916,61380,6026,1
3242496,1406387236,109489,107912,1
3243663,1406446543,109549,51810,1
3135428,1402975061,103672,97395,1
2512936,1371451707,61935,10328,1
3309180,1408468574,112545,16921,1
2406691,1364742314,54724,27721,1
3141707,1403233012,104113,103296,1
2634222,1378815007,32169,38856,1
1364444,1322562926,19115,9358,1
2476467,1369141366,59670,3200,1
2884732,1392956361,63647,87405,1
282331,1296811347,6876,6807,1
2895584,1393507826,44785,14437,3
3341588,1410461966,115192,115163,1
1427318,1327648272,21809,14108,1
59021,1285887047,3201,2563,1
2617765,1377846499,50,68599,1
2319866,1362477833,51398,30728,1
1705729,1343107425,32716,32742,1
3054849,1400587501,99206,13314,1
2740180,1384844111,77001,14500,1
2258381,1361127797,19771,19470,3
3121343,1402327211,102709,7948,1
3255653,1406959569,93787,97091,1
2557865,1374253578,64861,2272,1
3070539,1401269045,100348,29006,1
3141885,1403238423,104109,94872,3
2902136,1393822287,88463,67571,1
2885416,1392994033,87447,31,1
2687127,1381784238,72793,72262,1
2377184,1363355866,52379,31690,1
2742395,1384960114,77188,35175,1
2803167,1388671083,81071,18112,1
2729251,1384185862,76279,18248,1
2729487,1384202002,74372,12262,1
2914597,1394390260,81040,2492,1
3129501,1402649130,103296,41241,1
1932068,1353498309,44139,43685,1
2783927,1387358752,80035,12546,1
3167142,1404311404,105599,105576,1
2602823,1376928890,67782,44475,1
2650782,1379847823,70703,20452,1
2808835,1389007719,81414,62237,1
2552783,1373975289,64249,63357,1
1410596,1326374077,20977,20946,1
2258527,1361127797,34797,14500,3
2687833,1381823004,72858,67571,3
2419356,1365683697,55822,28642,1
2134943,1358385827,47900,25109,1
1527173,1333525693,25850,12810,1
2945242,1395750866,91253,3,1
1891889,1351801627,30126,27512,1
2881225,1392791148,3466,15713,1
2590071,1376144233,67014,47802,1
3318743,1408945239,113156,17208,1
1376758,1323500927,19641,17229,1
2634959,1378871561,69740,49549,1
3052505,1400498059,99299,5819,1
2998833,1398019268,94496,21346,1
603834,1306045305,11079,11113,1
3244514,1406474331,109620,19724,1
1990527,1355941055,46268,18621,1
2846882,1391064730,83868,78949,1
2512427,1371428227,53130,20956,1
2192930,1359363939,48688,4099,1
2258625,1361127797,43860,43529,3
1798896,1347537184,1645,12262,1
2847695,1391119628,83940,76163,1
2735839,1384561064,76635,70828,1
2806412,1388890536,72196,71929,1
2522564,1372134570,62545,29121,1
2528291,1372501593,62916,27033,1
2811325,1389133560,74873,36015,1
3254911,1406920111,110348,6225,1
2774765,1386799006,79420,51840,1
2659895,1380299176,71260,51718,1
3096446,1401862571,101125,50745,1
2978866,1397207282,93480,13456,1
605210,1306087144,11141,11123,1
2999127,1398041465,94531,26020,1
2868165,1392116518,53433,10053,1
3301726,1408099361,111951,13314,1
2843070,1390908829,83574,81806,1
2632168,1378710876,69568,68077,1
2392974,1364062891,53093,21465,1
3319414,1408969627,113205,79842,1
2494442,1370250813,60766,14449,1
394,410,697,577,998
2881290,1392793635,87083,71720,1
2617951,1377857290,68793,40808,1
3123323,1402399547,102883,76961,1
2477886,1369218842,59661,59148,1
3311772,1408596868,112769,23142,1
157,709,583,303,318
2708056,1383034259,74047,31036,1
977,243,72,121,382
3151069,1403590816,104558,18375,1
3029916,1399476169,96790,83322,1
2258490,1361127797,31958,31690,3
2826851,1389937523,82579,2492,1
3312250,1408613001,112779,107557,3
2523064,1372156365,62574,62092,1
2809261,1389032916,81366,29452,1
2866814,1392039461,86114,83512,1
2550293,1373854946,64304,19340,1
2581142,1375620899,66528,33059,1
2572458,1375085263,65915,3921,1
2759013,1385976224,78240,1841,1
893,122,388,408,703
2555199,1374108604,64676,8590,1
2384062,1363675372,52691,51861,1
3206223,1405247465,107803,9653,1
2833923,1390380003,83030,14500,1
3120272,1402295425,102669,100715,1
2847526,1391103817,53358,31036,1
1969796,1355032701,43128,21119,1
3159315,1403976210,105149,81789,1
2426264,1366286572,56509,33240,3
1848567,1349922235,39182,11628,1
2467421,1368619794,59134,22329,1
2850714,1391288996,84115,3640,1
3172588,1404529702,105611,32415,1
1986287,1355738695,46062,34956,1
1790676,1347181173,35774,20514,1
3308262,1408432789,112414,82717,1
2258941,1361142595,50206,34753,1
2477885,1369218390,59148,59661,1
3111108,1402067079,97845,7815,1
3190352,1405157037,107668,43451,1
3220719,1405424994,108078,63886,1
983,237,937,471,921
2379965,1363504343,52489,52305,1
3124490,1402447970,102961,652,1
1904271,1352307796,43096,33817,1
2834643,1390422410,83078,24211,3
2824679,1389836089,82346,82384,1
2426744,1366326430,56515,6588,1
2365332,1363125930,52005,51718,1
2965195,1396672095,92629,16493,1
2989188,1397669366,94053,27750,1
2875754,1392519509,86719,82128,1
2258393,1361127797,20862,11009,3
3159694,1404012725,105159,73944,1
2579245,1375499471,66419,25811,1
1152282,1316937160,16013,3412,1
1483349,1330999613,10122,20052,1
2945210,1395748680,91247,40342,1
2847692,1391119358,82959,22884,1
3126898,1402545950,103077,67547,1
3256536,1406998099,110426,110416,1
3336413,1409842075,114221,114027,1
187,808,301,224,209
2519871,1371954420,36152,62347,1
2258478,1361127797,30528,421,3
3220864,1405433979,108054,31948,1
762,744,844,345,218
3324788,1409243225,113651,78828,1
2826130,1389898031,82546,18348,1
2863879,1391877131,85878,85804,1
2963252,1396571322,92499,2691,1
2934276,1395243849,90647,52829,1
1973497,1355152183,45615,45622,1
2793657,1388007712,80555,68270,1
3162627,1404153090,105346,18595,1
2750347,1385429193,77629,77654,1
3153414,1403686042,104040,21023,1
2407185,1364797833,54873,24022,1
2970590,1396894213,92950,35940,1
3020371,1399011427,95667,95462,1
3133988,1402911340,10419,70619,1
2760846,1386067632,78455,69524,1
1548841,1334755405,26656,5235,1
2404464,1364545530,54651,18480,1
2596490,1376537638,64517,67381,1
2868059,1392110475,81579,86224,1
2893873,1393439908,88031,72326,1
372637,1299810569,8147,5347,1
2390091,1363927504,52989,52609,1
3040960,1400003386,97604,118,1
2626735,1378373236,69307,67613,1
3121961,1402364227,102787,2628,1
2613766,1377611740,68472,51416,1
1556105,1335174663,26974,1324,1
2471089,1368840917,59369,33888,1
3339994,1410039021,114583,46523,1
2431904,1366765069,57034,5354,1
327,266,384,570,511
1343004,1320890791,18184,15578,1
793,112,715,723,544
2636230,1378946543,69820,11109,1
2508528,1371117994,61684,43748,1
2258432,1361127797,25708,25671,3
2957907,1396340120,92147,23060,1
3317966,1408905819,33785,113107,1
1387247,1324368638,20040,19311,1
3255008,1406925607,110348,108911,1
2355907,1362973706,43131,1826,1
2509430,1371185245,61547,61711,1
3071329,1401298356,100357,93633,1
2915161,1394417000,89370,5918,1
2556840,1374201638,64814,33780,1
2409650,1364981493,53191,23200,1
3052120,1400482920,99174,26702,1
2721074,1383805411,74775,23224,1
3290545,1407951726,111768,111320,1
2991052,1397743772,94186,18480,1
2258469,1361127797,29889,29962,3
2738241,1384732280,76848,18533,1
1759707,1345736852,34981,7,1
3055913,1400634560,99416,93540,3
975,319,985,184,663
1991558,1355985939,46299,32318,1
3012468,1398631998,95226,4756,1
2367005,1363161091,52111,31972,1
3071027,1401286657,100358,5354,1
1356400,1321951080,18774,2007,1
2487732,1369811115,60345,44992,1
2892225,1393378109,87876,11602,3
2533105,1372833248,63198,59418,1
2692734,1382093301,70307,4093,3
3028547,1399436197,96739,88980,1
2425070,1366195255,56365,20520,1
2668035,1380760174,71448,71701,1
2745033,1385112993,77370,19591,1
1195277,1317638270,16413,6916,1
2395787,1364190409,53227,175,1
2409373,1364957409,55031,2910,1
3185978,1404967322,107448,32925,1
3320846,1409038618,113305,9358,1
3239846,1406265807,109352,15564,1
2422112,1365954822,56091,2492,1
3127459,1402559359,103137,64147,1
2261043,1361211259,50226,33262,1
2579754,1375531916,66407,40769,1
3025671,1399293353,96523,8407,1
2846881,1391064730,83868,31073,1
2363863,1363100332,51453,46019,1
3187841,1405046350,107572,17585,1
3271786,1407779286,111526,21762,1
2932022,1395154360,90489,44475,1
2770323,1386575002,79028,21807,1
2622490,1378168986,69019,22569,1
3127097,1402550968,103128,3730,1
3267581,1407484773,111175,33888,1
2639524,1379144894,70019,35971,1
2709993,1383137562,74174,16665,1
2831317,1390220753,82847,65487,1
3322852,1409139316,113454,2492,1
2679747,1381404406,72474,22210,1
2515313,1371619284,62079,61150,1
2659681,1380283901,71184,51490,1
785,681,473,285,872
1584569,1336660826,28199,16467,1
2563967,1374626363,65375,41006,1
2502325,1370756485,61225,58986,1
2655864,1380106398,70848,23128,1
1238346,1318217515,16788,16780,1
2413029,1365245831,55299,3874,1
3149233,1403512609,104335,2768,1
2982984,1397428128,93670,87412,1
2258680,1361127797,49421,2691,3
2644095,1379421380,70214,5235,1
3017431,1398858591,95638,2374,1
2258442,1361127797,26383,220,3
3258491,1407113529,110508,22884,1
3341585,1410433191,115154,96507,1
3056104,1400642891,99495,70661,1
2786292,1387509006,80211,32575,1
2846798,1391061653,40680,83849,1
2565910,1374719455,65388,65548,1
2258554,1361127797,36281,1142,3
3155418,1403773129,104890,34151,1
1468332,1330050169,23593,203,1
2515791,1371635669,62106,61547,1
2459016,1368215250,58692,5450,1
2501186,1370677903,61217,60202,1
1739533,1344825651,34207,3921,1
602058,1305962899,11009,10510,1
3060930,1400809266,99784,31807,1
2601623,1376848516,40749,59418,1
2376571,1363338888,52320,38709,1
3332073,1409627448,114043,112698,1
2632912,1378747665,69613,49595,1
2835874,1390485934,83138,68077,1
2294078,1362036516,51046,32781,1
2699512,1382501088,69130,73562,1
86097,1287441877,1224,499,1
3081828,1401618698,100781,99282,1
1592829,1337111273,28574,28011,1
2623785,1378224736,33780,5292,1
3311934,1408602557,112147,111902,1
3125088,1402469904,43217,50745,1
3303018,1408184857,111544,108945,1
67212,1286386403,3238,3331,1
40,885,588,159,164
2876453,1392568469,86808,57715,1
2198558,1359510075,48786,31459,1
2838500,1390654929,57286,50156,1
3141997,1403243819,103783,9358,1
1358142,1322097004,18873,18848,1
1334079,1320179985,13654,485,1
2809337,1389036508,81451,13875,1
1818326,1348493023,37921,32669,1
2451248,1367844053,58312,58220,1
2759006,1385975878,78305,61786,1
1863171,1350583377,32419,17331,1
3151068,1403590816,104558,25780,1
1613913,1338212320,29268,8844,1
2828757,1390061738,82675,38700,1
1667318,1341091659,31459,14697,1
2889036,1393235334,81623,21822,3
2842696,1390893575,83157,35940,1
2816232,1389364283,81880,18638,3
1475659,1330491467,23841,363,1
1624276,1338800346,29781,13267,1
3004928,1398176397,94759,88630,1
2889256,1393245090,87435,27750,1
2761761,1386126177,78504,51718,1
2406649,1364740870,54724,20648,1
2088193,1357602984,47197,8604,1
2362720,1363076642,51974,7200,1
2768907,1386496855,78973,22902,1
1640655,1339681642,30377,30369,1
2258470,1361127797,29890,7200,3
2944750,1395730302,91286,7439,1
3038288,1399890186,97411,33142,1
1841315,1349610132,38853,38755,1
2789348,1387723991,80360,23481,1
3129753,1402657115,103309,4220,1
3024681,1399256686,96441,42956,1
2883594,1392901807,87353,83854,1
3318296,1408927970,113079,35276,1
3250541,1406734637,105795,108911,1
2619228,1377953026,68852,67243,3
2851408,1391322627,79656,73765,1
1754497,1345535124,34763,29731,1
2614839,1377674637,68528,8021,3
1332190,1320014003,12067,7825,1
2251678,1360847435,50007,20836,1
3010642,1398504006,17451,25815,1
2989621,1397689133,94077,213,1
2576201,1375297222,60694,64538,1
2771308,1386620659,18383,22774,1
2892927,1393402985,87981,13086,1
3314362,1408700824,112919,31666,1
2850164,1391259464,84108,63698,1
3270576,1407714048,111421,12861,1
2788451,1387674181,77254,20245,1
2969886,1396867032,92907,31,1
2945240,1395750866,91253,2099,1
982882,1313927123,14585,2245,1
2988372,1397636591,94010,70699,1
1651735,1340290071,30889,3947,1
2735067,1384504374,76668,74622,1
3245516,1406529284,109698,95667,3
2906848,1393989054,88866,1815,1
3035509,1399771976,97182,26230,1
2392600,1364047846,53102,52889,1
2781020,1387199261,79848,26105,1
3249658,1406703880,110005,12484,1
3052930,1400520654,99331,82751,1
369759,1299661741,8063,3730,1
1369427,1322979667,4707,19300,1
1830219,1349064172,38350,4211,1
2193886,1359387779,48734,32781,1
3096428,1401862312,101116,4354,1
2258624,1361127797,43698,3734,3
1691897,1342437246,32389,20435,1
2950871,1396009323,91741,16381,1
279950,1296694475,6807,6780,1
2794146,1388038448,80500,16611,3
3170204,1404426807,105757,33453,1
2258577,1361127797,38511,32706,3
2413842,1365324626,55393,12262,1
1836223,1349326454,38648,37832,1
2835371,1390464107,83131,13132,1
2948445,1395915093,91389,44382,1
2640382,1379226481,70008,19103,1
3226662,1405686730,108467,58359,1
3141912,1403240476,103459,69291,1
1508678,1332491694,24962,20836,1
2588840,1376050776,66972,2691,3
3131924,1402806685,103448,21419,1
132522,1289558144,4485,3207,1
3318776,1408946130,112941,36309,3
3316570,1408834276,113026,64311,1
2679529,1381392527,72458,72421,1
493123,1303281307,9775,6005,1
2062145,1357240798,46938,23617,1
2991164,1397749479,94198,6067,1
516,750,839,831,394
1986460,1355747372,46105,45851,1
1856759,1350290569,39283,28732,1
2527354,1372423952,62677,22329,1
1946810,1354091000,44212,35137,1
2557212,1374219667,64425,64195,1
2696710,1382334607,73281,6,1
3161884,1404120643,105301,74627,1
3268759,1407582232,111283,92065,1
2702304,1382654650,73637,62916,1
376574,1300002093,8239,1761,1
2817574,1389451162,11676,13314,1
2546170,1373565671,63647,57551,1
2526601,1372381879,62679,29038,1
2258340,1361127797,15323,15197,3
2659094,1380262814,71187,46185,1
178,396,217,484,659
3141754,1403234025,104110,18450,1
2501353,1370686228,61231,27005,1
3004523,1398155495,94700,61903,1
2265254,1361360704,50431,5690,1
2077186,1357422649,47065,1444,1
3138146,1403079937,103876,51028,1
1487902,1331267274,24373,23529,1
1517079,1332927816,25286,18469,1
2597659,1376605184,67386,67457,1
2894920,1393486383,86998,48396,1
2495469,1370319060,60828,24077,1
1752378,1345438822,34559,33923,1
3263278,1407312407,107574,106075,1
3316567,1408833636,113026,94914,1
2743727,1385039300,77283,46185,1
2473044,1368955216,59461,3961,1
2234021,1360156857,49438,44592,1
2808512,1388995355,81396,44640,1
2767830,1386437614,78898,53053,1
2444744,1367477301,57906,54736,1
2953443,1396135876,91876,18480,1
3109057,1402040895,101391,13389,1
1487867,1331267068,24373,23900,1
2945486,1395760665,91353,88980,3
1060837,1315318830,13952,13853,1
2748435,1385344806,77591,60410,1
2835865,1390484632,83147,48714,3
2873574,1392386179,86641,86437,1
2519018,1371880199,62338,45588,1
2985316,1397521438,93825,89214,1
2558133,1374281330,64924,2717,1
2712800,1383305001,74317,16327,1
2541055,1373320563,63725,45820,1
2668514,1380784351,71806,65866,1
3100803,1401931587,101242,101258,1
843,532,211,641,758
2827259,1389956205,82603,20523,1
1627094,1338961127,29890,4220,1
3337858,1409916847,114474,54943,1
2998485,1397995720,94470,83512,1
2884616,1392950970,87403,76059,1
94,904,436,540,267
3129514,1402649553,103252,30728,1
2508527,1371117994,61684,61183,1
3092535,1401791699,101042,101014,1
819067,1310705706,13091,12993,1
1801350,1347649394,36305,17336,1
2969354,1396855725,92794,18215,1
2454420,1367990847,58421,41194,1
2479271,1369295835,59848,58220,1
3320684,1409035237,113043,63978,1
1643723,1339864580,30599,27211,1
2926855,1394918504,24887,50087,1
2375268,1363296536,52252,32188,1
2517069,1371726557,62209,19195,1
2948434,1395914920,91587,91508,1
3175678,1404674362,106003,7200,1
2699376,1382492677,72824,11109,1
527,301,35,309,349
3067962,1401168237,100151,20447,1
3338552,1409966168,114516,28618,1
1747519,1345199146,34509,33984,1
3154105,1403714559,103193,104215,1
1350209,1321443930,18497,3539,1
3241773,1406359303,109451,108194,1
3038291,1399890248,97406,7308,1
2738895,1384769828,76906,16331,1
2950006,1395988765,90702,61756,1
2950406,1395998464,91715,2374,1
2573970,1375170893,66015,11707,1
3032528,1399602225,97023,63049,1
3069225,1401212712,100258,38620,1
3119256,1402240379,102612,56695,1
2536486,1373012753,63466,52182,1
2678127,1381313294,2306,3458,1
3181581,1404874048,106308,60256,1
2796720,1388209035,80729,50503,1
2327714,1362579035,51488,31190,1
2493267,1370199797,60674,11009,1
2607929,1377258323,68197,50537,1
2426075,1366276682,56494,3372,1
2258655,1361127797,47294,47296,3
2498467,1370494066,61044,60817,1
2815889,1389350328,81849,43929,1
