id,posttypeid,creationdate,score,viewcount,owneruserid,answercount,commentcount,favoritecount,lasteditoruserid
109870,2,1406624640,0,-1,4505,-1,5,-1,-2
41225,2,1351187119,1,-1,16266,-1,0,-1,16266
58425,1,1367933904,2,2234,25358,1,7,-1,-2
59908,2,1369330657,3,-1,805,-1,0,-1,805
58642,1,1368155449,3,233,25308,1,5,-1,88
77424,1,1385167482,0,45,35204,0,1,-1,22047
111470,1,1407741207,0,21,53855,0,3,-1,-2
113231,1,1408987458,2,68,31017,2,2,-1,31017
109778,2,1406559868,4,-1,12615,-1,0,-1,-2
85840,1,1391785274,1,45,21278,2,0,-1,-2
25423,1,1332910529,2,631,10186,1,2,-1,-2
31285,2,1340863926,0,-1,6750,-1,0,-1,-2
68458,1,1377589701,2,61,29592,0,0,-1,919
29904,2,1338958673,5,-1,11797,-1,5,-1,11797
74773,1,1383735024,2,59,17812,1,0,-1,22468
111552,2,1407808680,1,-1,53909,-1,0,-1,-2
67124,1,1376256661,13,259,28959,4,4,7,22047
95092,2,1398338048,1,-1,32036,-1,0,-1,-2
33471,2,1343801487,1,-1,9595,-1,1,-1,-2
79036,2,1386541131,0,-1,31668,-1,0,-1,-2
111844,2,1407989097,0,-1,54074,-1,1,-1,-2
73818,1,1382744564,1,105,22022,1,3,-1,22022
110310,2,1406887231,2,-1,44269,-1,0,-1,-2
100111,2,1401106749,1,-1,29987,-1,1,-1,-2
66504,5,1375603052,0,-1,22468,-1,0,-1,22468
49183,2,1359888884,-1,-1,20421,-1,1,-1,-2
3049,2,1285300232,6,-1,442,-1,1,-1,183
102737,2,1402320642,8,-1,7290,-1,2,-1,-2
50626,1,1361512973,2,233,21151,0,3,1,-2
31422,2,1341001760,0,-1,12319,-1,1,-1,-2
67048,2,1376175107,4,-1,1569,-1,0,-1,1569
65365,2,1374613283,0,-1,17541,-1,0,-1,-2
106380,1,1404906415,0,15,49811,0,0,-1,22468
52679,1,1363662173,2,438,22216,1,0,-1,13680
33857,1,1344326991,1,512,5497,1,6,-1,22047
41624,1,1351688604,2,142,11355,1,0,1,7290
16850,2,1318323154,4,-1,88,-1,1,-1,930
13204,1,1310979596,2,84,3567,1,3,-1,-2
46315,2,1355992042,3,-1,17915,-1,0,-1,-2
101363,1,1401982031,2,99,42179,2,0,-1,-2
82285,1,1389703032,1,75,20227,0,9,-1,20227
14033,1,1312856800,4,856,4278,2,0,1,183
80160,2,1387448932,1,-1,35099,-1,0,-1,-2
56968,2,1366699270,0,-1,24341,-1,1,-1,-2
91537,1,1395890710,3,166,14730,1,7,-1,-2
44036,1,1353400120,2,541,8109,2,0,2,-2
52825,1,1363764779,4,1774,22289,2,2,1,88
93273,1,1397085240,1,80,19890,1,0,-1,-2
78003,1,1385642280,0,122,35461,1,1,-1,88
91455,1,1395820294,1,9,36465,0,0,-1,36465
63735,2,1373328824,0,-1,27495,-1,3,-1,27495
80765,5,1388254323,0,-1,21599,-1,0,-1,21599
56169,1,1366015403,0,42,24311,1,1,-1,-2
30298,2,1339458295,4,-1,11849,-1,1,-1,-2
45382,1,1354883612,2,158,17594,2,0,-1,-2
33562,1,1343896674,8,893,6153,1,10,5,6153
96180,1,1399050453,0,5,39526,0,0,-1,-2
89921,1,1394705980,1,37,26867,0,7,-1,-2
55873,1,1365685336,0,342,22411,2,0,-1,-2
47215,2,1357609356,3,-1,887,-1,0,-1,-2
16375,1,1317577084,4,341,4751,0,0,1,930
109225,2,1406186977,1,-1,21683,-1,2,-1,-2
6948,2,1297019162,8,-1,2970,-1,1,-1,2970
93823,2,1397519453,4,-1,805,-1,6,-1,805
84053,1,1391190700,1,129,38328,1,0,-1,-2
30884,2,1340263904,6,-1,919,-1,4,-1,-2
74193,2,1383150498,1,-1,31334,-1,4,-1,31334
67233,2,1376350699,2,-1,29087,-1,4,-1,29087
41121,2,1351062518,4,-1,14434,-1,5,-1,-2
99285,2,1400486148,2,-1,1352,-1,0,-1,-2
104577,2,1403596202,4,-1,29617,-1,1,-1,919
25741,2,1333389801,1,-1,9142,-1,0,-1,-2
29552,2,1338433288,3,-1,11032,-1,9,-1,-2
66144,2,1375249583,2,-1,14860,-1,0,-1,-2
22067,2,1328076587,2,-1,7365,-1,3,-1,-2
61343,1,1370841525,2,61,26695,0,3,1,805
33258,2,1342854398,2,-1,11849,-1,0,-1,-2
59642,2,1369125039,5,-1,4505,-1,7,-1,-2
10890,1,1305596323,8,4665,4496,5,3,-1,2116
95236,2,1398430208,1,-1,44269,-1,7,-1,-2
93314,1,1397104317,1,98,38130,1,0,-1,17230
58590,2,1368096281,0,-1,25455,-1,0,-1,-2
73654,1,1382559806,0,98,31334,1,5,1,31334
14515,1,1313739855,5,1043,5896,1,0,1,5896
67856,1,1376976838,1,52,29341,0,5,-1,7290
69592,1,1378724276,1,41,7870,0,0,-1,-2
14388,2,1313526936,1,-1,5256,-1,0,-1,5256
44405,2,1353863236,1,-1,12833,-1,0,-1,-2
41261,2,1351244949,2,-1,4505,-1,1,-1,-2
38048,1,1348653126,3,291,14402,2,1,1,-2
71254,1,1380260935,1,44,30791,0,1,-1,7290
25515,2,1333038862,1,-1,9858,-1,0,-1,-2
14038,2,1312864995,14,-1,603,-1,1,-1,-2
43339,1,1352620563,60,9210,12968,11,6,17,88
70100,1,1379266028,3,1434,22435,1,2,-1,26338
38744,1,1349424925,3,541,14684,2,1,-1,7290
105114,1,1403913157,2,143,8694,2,2,1,-2
41476,1,1351540207,1,56,16374,1,0,-1,-2
31818,1,1341587705,12,861,8783,2,2,2,4856
54862,2,1364781167,15,-1,1739,-1,3,-1,1739
46405,2,1356090338,0,-1,17908,-1,0,-1,-2
52488,1,1363501907,2,64,22121,0,0,-1,2970
109515,2,1406389688,2,-1,44603,-1,2,-1,-2
78101,1,1385742751,1,71,35489,1,6,1,-2
86538,2,1392318913,3,-1,29374,-1,2,-1,29374
76757,1,1384609481,1,36,8336,0,0,1,-2
97760,1,1400076014,0,50,45571,1,2,-1,-2
107650,2,1405077095,0,-1,22452,-1,0,-1,-2
13178,1,1310937707,4,125,4864,0,5,-1,4864
88698,1,1393908766,1,54,41181,1,0,-1,-2
59874,1,1369307002,1,29,26033,0,1,-1,-2
66591,1,1375687565,3,928,12058,2,1,-1,88
87088,2,1392735822,0,-1,28666,-1,1,-1,-2
44606,2,1354085104,1,-1,5739,-1,0,-1,-2
53308,1,1364253323,6,322,22519,1,1,-1,-2
113560,1,1409200139,0,24,54854,0,2,-1,-2
112955,1,1408712647,7,84,35513,2,0,-1,-2
72525,1,1381451935,1,159,31379,1,11,1,27581
82380,1,1389779648,2,77,37215,1,3,-1,-2
57781,1,1367355210,0,76,25091,0,2,-1,22236
91005,2,1395495409,2,-1,2958,-1,1,-1,2958
52365,1,1363347148,0,176,12492,0,6,-1,-2
50535,2,1361435456,4,-1,11981,-1,1,-1,-2
114823,1,1410237705,2,60,41652,2,2,-1,-2
41542,2,1351598563,2,-1,11030,-1,2,-1,11030
53275,2,1364218546,1,-1,5836,-1,0,-1,5836
83290,2,1390588542,0,-1,996,-1,1,-1,-2
83989,1,1391151156,0,26,28835,0,0,-1,-2
57363,1,1366969221,0,253,24901,0,2,1,24901
61878,1,1371376584,0,213,26951,0,2,-1,6029
58684,1,1368192237,1,364,3269,2,0,1,88
18564,2,1321554882,0,-1,6228,-1,0,-1,-2
48994,1,1359623203,1,258,20325,0,7,-1,3826
95970,1,1398932608,0,10,35736,0,1,-1,-2
64880,1,1374232211,6,736,28231,7,7,1,6029
30032,2,1339082587,0,-1,2669,-1,1,-1,-2
38613,1,1349280836,5,252,5509,2,0,-1,-2
35094,2,1345894785,2,-1,5739,-1,1,-1,-2
53351,2,1364289286,0,-1,7008,-1,3,-1,7008
41658,2,1351719965,2,-1,5829,-1,1,-1,-2
48625,1,1359262528,0,126,20149,0,5,-1,-2
106255,1,1404831120,0,21,48880,0,2,-1,48880
37880,1,1348424260,3,250,4127,1,3,-1,11032
23901,2,1330522562,1,-1,3991,-1,0,-1,-2
27831,1,1336186886,3,448,11005,1,9,1,-2
64757,2,1374148387,8,-1,4505,-1,2,-1,-2
95794,1,1398824108,0,35,44715,1,1,-1,-2
62993,2,1372632040,1,-1,14741,-1,2,-1,-2
87641,1,1393210322,2,93,10675,1,0,-1,-2
110279,1,1406874138,1,33,27213,0,3,-1,-2
114808,1,1410226800,0,13,55463,0,0,-1,805
82371,2,1389773862,0,-1,36908,-1,0,-1,-2
86101,2,1392023467,1,-1,39904,-1,1,-1,-2
37381,2,1347767513,1,-1,11032,-1,2,-1,11032
14301,1,1313409573,9,830,5841,2,10,0,-2
49636,1,1360383825,0,472,18075,1,0,-1,-2
109487,1,1406371823,0,32,52672,1,4,1,-2
82515,1,1389878035,1,61,36206,3,0,-1,36206
3958,1,1287923012,2,543,1689,2,2,2,159
97206,1,1399726923,0,40,5003,1,0,-1,5003
35130,2,1345970515,4,-1,4856,-1,10,-1,4856
90826,2,1395362527,3,-1,17908,-1,1,-1,17908
45277,1,1354777706,0,117,8109,1,3,-1,17230
53312,1,1364263300,3,4852,7787,1,0,1,88
65023,1,1374392245,0,113,28289,0,2,-1,930
103924,1,1403100121,0,9,11675,0,1,-1,-2
31204,1,1340761973,8,1215,2795,1,0,1,449
100251,1,1401193721,0,125,46260,0,2,-1,-2
16589,2,1317855337,3,-1,919,-1,0,-1,-2
103766,2,1403013980,0,-1,48454,-1,0,-1,-2
60399,2,1369847969,5,-1,1191,-1,0,-1,22047
82810,1,1390187044,0,51,37394,0,0,1,-2
93539,1,1397270611,1,51,43664,0,2,1,-2
38206,2,1348826429,0,-1,14411,-1,3,-1,-2
44204,1,1353572893,17,5956,315,5,1,14,930
48400,2,1358968034,11,-1,858,-1,9,-1,858
62370,1,1371917316,0,926,24864,2,1,-1,24864
67778,2,1376904958,0,-1,29087,-1,4,-1,-2
89195,2,1394186204,0,-1,25936,-1,7,-1,-2
5857,2,1293759453,3,-1,2116,-1,3,-1,-2
46841,2,1357123284,4,-1,14188,-1,8,-1,-2
66064,2,1375193443,2,-1,1229,-1,0,-1,-2
88731,2,1393921941,1,-1,41304,-1,2,-1,-2
43115,1,1352319442,1,573,11279,2,0,-1,88
39027,1,1349773741,12,320,14730,4,2,3,-2
87623,1,1393191375,1,79,40784,1,0,-1,24808
73381,2,1382343415,1,-1,2817,-1,2,-1,-2
108837,1,1406002431,1,29,52533,0,3,1,3277
70804,1,1379921780,2,91,30603,1,3,1,30603
77311,1,1385054630,2,138,35152,0,9,-1,35152
105776,1,1404433123,0,28,43942,0,3,-1,-2
81099,2,1388707030,2,-1,2116,-1,0,-1,-2
40486,2,1350311755,0,-1,14188,-1,2,-1,-2
40854,1,1350770176,2,318,16112,1,3,-1,88
28018,1,1336455441,1,148,1764,2,4,-1,1764
71645,1,1380648758,0,114,29608,0,0,-1,-2
38347,1,1349025351,3,102,14515,1,11,0,919
77076,2,1384891100,1,-1,159,-1,0,-1,-2
69205,1,1378280952,1,392,12329,1,0,-1,-2
65020,4,1374390012,0,-1,0,-1,0,-1,7290
31497,2,1341180736,2,-1,2704,-1,0,-1,-2
74109,1,1383099260,1,75,26569,0,1,-1,686
56058,1,1365893323,2,73,4872,1,0,-1,4872
68617,2,1377697114,2,-1,27556,-1,1,-1,27556
44434,1,1353910384,5,508,6920,1,9,1,6920
72954,2,1381904362,1,-1,3382,-1,2,-1,-2
46755,1,1356919607,2,350,8402,1,0,-1,8402
63761,2,1373342925,0,-1,27803,-1,0,-1,21054
67646,2,1376736378,1,-1,7828,-1,0,-1,-2
55955,2,1365757363,3,-1,686,-1,0,-1,-2
89888,2,1394692153,0,-1,27464,-1,0,-1,-2
92610,2,1396635732,3,-1,11867,-1,3,-1,-2
51050,1,1362037155,1,431,21387,2,0,-1,183
97069,1,1399368536,0,15,-2,1,2,-1,-2
45653,2,1355194287,7,-1,17708,-1,0,-1,17708
86564,2,1392340949,0,-1,7828,-1,0,-1,-2
24654,2,1331726168,3,-1,919,-1,3,-1,919
47116,1,1357482328,1,173,4344,2,0,2,88
78871,2,1386409624,6,-1,28566,-1,0,-1,-2
95124,1,1398369928,0,34,44454,0,0,-1,-2
30842,1,1340215815,28,1711,12118,8,9,6,919
32159,2,1342068340,1,-1,495,-1,3,-1,-2
38239,2,1348860457,1,-1,14479,-1,0,-1,-2
108793,1,1405971310,0,16,52230,0,4,-1,-2
86417,1,1392230790,1,14,39523,0,1,-1,-2
91436,1,1395813275,0,71,42588,1,0,-1,-2
72364,2,1381306968,0,-1,31256,-1,0,-1,-2
1023,1,1280415848,7,692,74,2,1,4,-2
97001,1,1399574679,2,36,37632,1,0,-1,-2
83667,1,1390918203,0,17,36540,0,1,-1,-2
52837,2,1363769493,2,-1,3262,-1,0,-1,-2
44834,1,1354314589,3,741,5738,1,1,-1,-2
89302,2,1394278845,0,-1,7828,-1,0,-1,-2
68442,1,1377582358,0,142,-2,0,1,-1,-2
105334,2,1404140705,0,-1,22414,-1,0,-1,22414
113922,2,1409509063,5,-1,805,-1,2,-1,805
90593,1,1395219405,0,16,41530,0,0,-1,-2
81039,1,1388638562,0,45,34882,0,5,-1,2116
44091,1,1353448816,1,48,17052,0,0,1,-2
11094,2,1305983968,8,-1,919,-1,1,-1,-2
61233,2,1370685360,6,-1,14188,-1,0,-1,22047
71185,1,1380197245,2,480,30765,1,1,-1,930
50959,2,1361952923,0,-1,196,-1,0,-1,-2
77344,1,1385094670,0,56,16843,0,3,-1,-2
66941,2,1376028708,3,-1,3262,-1,2,-1,-2
49669,2,1360431138,0,-1,20629,-1,0,-1,20629
38086,1,1348701449,0,93,12710,1,5,-1,-2
109555,1,1406434323,0,23,46908,0,1,-1,-2
77642,1,1385370843,0,203,35305,0,4,-1,88
30159,1,1339252313,27,2447,172,2,2,5,27581
96667,2,1399377339,0,-1,37851,-1,2,-1,-2
27232,2,1335499891,1,-1,10479,-1,0,-1,-2
4875,2,1290574199,2,-1,439,-1,0,-1,-2
40579,2,1350436669,4,-1,16013,-1,1,-1,-2
99883,2,1400854613,1,-1,16137,-1,3,-1,16137
33439,2,1343742920,0,-1,10346,-1,0,-1,-2
88615,1,1393844747,1,81,3831,1,0,-1,3831
64812,1,1374200024,3,130,28205,1,0,-1,17230
87831,1,1393319035,0,17,40559,0,1,-1,7290
99231,2,1400462827,0,-1,28042,-1,6,-1,-2
13963,2,1312740859,0,-1,1945,-1,0,-1,-2
65521,2,1374695777,2,-1,32299,-1,0,-1,32299
100966,2,1401748992,0,-1,23649,-1,0,-1,-2
62827,2,1372391911,2,-1,892,-1,0,-1,892
65210,2,1374524627,2,-1,795,-1,0,-1,-2
74302,2,1383274762,1,-1,31774,-1,1,-1,31774
85515,1,1391588337,1,80,10416,1,4,-1,-2
65100,2,1374458984,3,-1,686,-1,0,-1,-2
63179,2,1372773849,4,-1,13519,-1,0,-1,13519
68669,1,1377751966,2,39,29626,0,1,-1,-2
90332,1,1395056617,2,69,11609,2,0,-1,-2
53399,2,1364329777,1,-1,22452,-1,0,-1,-2
109268,2,1406205848,7,-1,28462,-1,2,-1,-2
57589,2,1367221260,0,-1,24000,-1,1,-1,-2
72270,2,1381234199,3,-1,805,-1,6,-1,-2
64105,1,1373561176,2,340,24650,1,0,-1,-2
83988,1,1391150998,0,22,32181,0,0,-1,32181
99978,1,1400987038,0,29,46139,0,0,-1,26338
70162,2,1379324871,0,-1,7071,-1,0,-1,7071
73496,2,1382434034,3,-1,31126,-1,0,-1,-2
4814,1,1290476310,4,1028,1124,1,0,1,615
79291,1,1386710166,0,54,34745,0,1,-1,-2
106237,1,1404817252,0,21,44261,0,0,-1,44261
104299,2,1403427860,4,-1,44269,-1,3,-1,-2
96174,1,1399045628,1,64,17661,1,0,-1,-2
36182,2,1347448420,-1,-1,11032,-1,15,-1,11032
111473,1,1407742364,2,67,35091,1,3,-1,35091
73462,2,1382413089,1,-1,13138,-1,1,-1,-2
113968,1,1409555788,1,42,2798,0,6,-1,2798
37371,1,1347748291,2,64,11059,1,5,-1,7290
28480,1,1336991656,2,291,8137,2,3,-1,88
94112,1,1397697868,0,65,43958,0,1,-1,43958
93887,1,1397549395,4,57,43837,2,0,-1,7290
29818,2,1338866184,4,-1,8402,-1,0,-1,-2
37638,1,1348069690,0,693,14214,2,4,-1,14214
71961,1,1380917034,4,511,31035,1,3,3,31035
89139,1,1394161077,1,101,41491,0,0,-1,-2
49443,1,1360155668,14,881,2669,3,4,6,2669
31899,2,1341743741,0,-1,12431,-1,0,-1,-2
50992,1,1361974261,3,379,2485,1,4,-1,-2
17029,1,1318635170,6,332,1005,3,4,-1,1005
88097,1,1393463820,0,50,40993,1,5,-1,919
67446,2,1376503642,2,-1,7972,-1,1,-1,-2
113576,1,1409206270,0,20,6512,1,0,-1,-2
78032,1,1385685544,0,141,35470,1,2,-1,8413
87182,1,1392802434,19,2218,10598,6,1,7,-2
105003,1,1403836880,3,122,8515,1,6,-1,8515
94239,1,1397789897,2,59,29783,0,5,-1,29783
8767,2,1301032393,0,-1,11954,-1,8,-1,11954
4797,2,1290412440,1,-1,-2,-1,2,-1,-2
97220,1,1399748285,1,117,45359,1,0,-1,32036
60717,1,1370221452,1,312,12492,1,1,-1,-2
108271,2,1405559519,2,-1,4495,-1,0,-1,4495
21901,2,1327791974,13,-1,7290,-1,6,-1,7290
60198,2,1369699144,5,-1,24498,-1,2,-1,-2
48347,1,1358922558,3,2136,1084,5,2,4,-2
112231,1,1408282330,2,19,43534,1,0,-1,-2
79269,1,1386690458,0,19,996,0,0,-1,-2
45551,2,1355077031,3,-1,7962,-1,0,-1,-2
53355,1,1364290823,2,189,22298,1,6,-1,-2
68671,1,1377752174,2,503,29021,0,0,1,-2
74190,1,1383146973,2,66,31841,2,1,-1,22047
49266,1,1359992610,0,251,11992,1,9,-1,13680
70662,2,1379767625,8,-1,-2,-1,0,-1,21054
91261,1,1395709655,2,281,42504,1,0,-1,42504
73265,2,1382206956,2,-1,13138,-1,2,-1,-2
28193,5,1336643445,0,-1,4856,-1,0,-1,4856
39298,2,1350029371,7,-1,919,-1,4,-1,919
95058,1,1398221728,0,87,44320,1,3,1,-2
96199,1,1399082476,0,111,44889,1,0,-1,-2
90581,1,1395214186,0,13,9608,0,0,-1,-2
60991,1,1370426186,2,276,22543,1,2,-1,22543
87344,1,1392896469,6,102,40629,1,1,2,32036
108827,1,1405993849,0,25,49305,1,0,-1,-2
92188,1,1396368717,2,41,42925,2,0,-1,32036
61012,2,1370441908,3,-1,919,-1,0,-1,-2
56208,2,1366048517,2,-1,183,-1,0,-1,183
78117,2,1385771935,0,-1,17812,-1,3,-1,-2
74876,2,1383807357,1,-1,14640,-1,0,-1,-2
110757,1,1407233449,1,24,13212,1,0,-1,-2
89218,2,1394198253,1,-1,7290,-1,0,-1,7290
68372,1,1377515005,2,72,3406,0,7,-1,3406
62478,1,1372061293,0,45,27245,0,2,-1,22047
74374,1,1383358536,0,24,6961,0,1,-1,-2
46422,1,1356122229,1,93,17649,1,4,1,919
82979,1,1390332612,0,153,3125,0,3,1,-2
1519,1,1281465183,6,3708,830,1,0,3,8
103519,2,1402881696,1,-1,17908,-1,0,-1,-2
88421,1,1393684798,2,93,41181,1,0,2,-2
16691,2,1317991040,1,-1,561,-1,3,-1,-2
67296,2,1376386340,0,-1,29087,-1,2,-1,-2
13412,1,1311419671,5,7687,5519,4,0,1,183
58155,1,1367707551,1,79,25257,2,1,-1,6029
82020,1,1389522271,0,66,36303,0,3,-1,-2
1109,2,1280719475,7,-1,495,-1,0,-1,-2
45834,2,1355369523,2,-1,686,-1,1,-1,-2
84311,2,1391428867,5,-1,17908,-1,9,-1,17908
70564,2,1379620131,1,-1,27765,-1,1,-1,-2
87291,2,1392875202,2,-1,38206,-1,5,-1,-2
61167,2,1370585050,1,-1,21654,-1,0,-1,-2
40881,2,1350802895,2,-1,14188,-1,0,-1,-2
12066,1,1308363125,1,145,1643,0,2,-1,88
90411,1,1395109798,0,39,13636,0,0,1,-2
103046,1,1402489978,2,47,48211,1,6,-1,-2
12378,1,1309084771,3,2638,3052,2,0,1,-2
104882,1,1403768603,6,292,29137,1,4,-1,29137
104304,1,1403429893,0,73,40465,0,4,1,46711
19709,2,1323690903,1,-1,6633,-1,5,-1,6633
81610,1,1389164094,0,105,36706,1,0,-1,-2
63553,2,1373170629,1,-1,14860,-1,0,-1,14860
103967,2,1403140269,1,-1,36545,-1,0,-1,-2
38568,1,1349242782,1,451,-2,1,0,-1,-2
97826,1,1400122580,1,76,42987,2,4,-1,-2
48764,1,1359421157,0,220,3681,1,1,-1,3681
27740,2,1323871311,3,-1,5494,-1,0,-1,-2
12319,1,1308904350,3,373,2322,1,5,-1,2322
112858,1,1408645461,4,65,54207,1,4,1,54207
95527,1,1398671710,4,118,39728,1,1,2,39728
59523,2,1369031871,1,-1,17688,-1,0,-1,-2
78121,1,1385777185,0,61,35498,1,1,1,-2
110520,2,1407088500,1,-1,26743,-1,0,-1,-2
47695,2,1358151335,5,-1,4856,-1,2,-1,4856
12795,2,1310073361,1,-1,5289,-1,0,-1,-2
88225,2,1393529563,2,-1,36041,-1,0,-1,-2
101526,1,1402113493,2,107,46915,2,1,-1,-2
48176,1,1358740882,0,90,19874,0,2,1,22047
74943,1,1383854602,0,59,32495,0,0,-1,32495
77874,1,1385543826,2,65,4011,1,0,-1,-2
9733,2,1303177384,5,-1,887,-1,0,-1,887
80165,2,1387450695,1,-1,686,-1,1,-1,-2
51549,5,1362593806,0,-1,10598,-1,0,-1,10598
30723,1,1340057646,4,1446,11748,4,5,-1,3277
31911,2,1341791842,3,-1,12431,-1,2,-1,-2
45290,2,1354782340,1,-1,3601,-1,1,-1,-2
114225,2,1409743282,4,-1,48148,-1,0,-1,48148
82445,2,1389838542,1,-1,4598,-1,0,-1,-2
70048,2,1379187830,0,-1,30017,-1,0,-1,-2
14218,2,1313225191,55,-1,4253,-1,3,-1,-2
35601,1,1346643024,6,1705,10017,1,3,1,1036
69886,1,1378983561,5,2432,24587,2,11,1,7290
31016,2,1340483446,0,-1,12178,-1,8,-1,-2
94992,1,1398299214,0,40,25533,1,0,-1,25533
58536,1,1368035510,1,160,25424,2,6,-1,14675
29086,1,1337835000,1,409,9024,3,1,-1,4479
86225,2,1392105227,0,-1,22161,-1,0,-1,22161
10194,2,1304202492,4,-1,4278,-1,1,-1,-2
114241,1,1409748431,2,39,55194,1,0,-1,-2
89920,1,1394705660,0,26,40761,0,0,-1,-2
10772,2,1305281707,0,-1,4598,-1,8,-1,2669
11667,2,1307420723,1,-1,4900,-1,0,-1,-2
51678,2,1362701883,0,-1,10823,-1,0,-1,-2
38859,5,1349610830,0,-1,0,-1,0,-1,0
46786,5,1356983823,0,-1,0,-1,0,-1,919
8054,2,1299610373,1,-1,3567,-1,1,-1,-2
71546,2,1380585612,3,-1,7250,-1,2,-1,7250
37666,1,1348116032,10,294,14227,1,2,1,-2
79502,2,1386853849,1,-1,4253,-1,3,-1,-2
105332,2,1404138988,2,-1,805,-1,0,-1,805
46047,2,1355671043,12,-1,805,-1,1,-1,805
10412,2,1304664199,2,-1,3382,-1,0,-1,3382
4421,2,1289420934,0,-1,1808,-1,0,-1,-2
61192,2,1370605307,2,-1,24388,-1,10,-1,-2
93496,2,1397212198,3,-1,7828,-1,0,-1,-2
51919,2,1362987493,10,-1,7290,-1,4,-1,7290
97577,2,1399987431,1,-1,7071,-1,3,-1,7071
46770,1,1356942686,4,160,13390,1,4,-1,13390
32275,2,1342220044,0,-1,12583,-1,6,-1,-2
72970,1,1381910541,3,335,25973,0,6,2,25973
45361,1,1354867012,2,179,10539,0,0,-1,-2
54649,1,1364539846,3,216,21346,3,1,-1,21346
28186,1,1336634730,1,124,10914,1,3,-1,4856
79959,1,1387286583,1,95,35698,1,2,-1,-2
93541,1,1397278851,1,29,43667,0,2,-1,43667
61347,1,1370844099,2,276,22083,1,0,1,-2
43583,2,1352878576,3,-1,16134,-1,0,-1,-2
71020,1,1380088918,4,94,10064,1,0,-1,-2
59369,1,1368839528,3,51,25810,0,2,-1,-2
50620,2,1361505895,2,-1,686,-1,6,-1,-2
85940,1,1391906201,3,182,37255,1,0,2,17230
113859,1,1409456967,0,15,54984,0,4,-1,-2
102990,1,1402462484,0,17,48177,0,0,-1,-2
5856,2,1293758331,4,-1,339,-1,2,-1,339
1471,1,1281363911,4,3221,840,2,1,2,-2
34984,1,1345737491,1,85,11944,0,1,-1,11032
64863,1,1374224589,1,601,22318,2,3,-1,22318
87364,1,1392907799,2,24,1835,0,4,-1,1835
57034,1,1366759037,3,347,24757,1,7,-1,603
25850,1,1333525693,5,183,8489,1,0,-1,8489
21441,2,1327095361,0,-1,7250,-1,0,-1,-2
82883,1,1390245883,0,43,17812,0,1,-1,-2
63171,1,1372766776,0,212,27560,1,8,-1,919
109358,2,1406268460,1,-1,8402,-1,0,-1,-2
47279,1,1357662453,7,2101,18480,1,4,3,17230
46645,2,1356666014,2,-1,686,-1,1,-1,-2
99605,2,1400672689,1,-1,40311,-1,0,-1,-2
69613,1,1378746017,1,522,2676,1,11,-1,2676
91439,2,1395814791,1,-1,20603,-1,0,-1,-2
112644,1,1408519927,0,7,54412,0,0,-1,-2
34455,2,1345105024,5,-1,13138,-1,1,-1,-2
73932,2,1382925998,1,-1,16137,-1,0,-1,-2
40883,2,1350805203,4,-1,7224,-1,2,-1,7224
7141,1,1297540624,6,179,795,1,18,3,795
51074,1,1362054390,0,157,8984,1,2,-1,8984
24108,1,1330896195,3,249,2728,2,0,-1,88
39145,5,1349877838,0,-1,686,-1,0,-1,7290
95764,1,1398800863,0,20,41403,0,0,-1,-2
2698,2,1284557592,50,-1,919,-1,6,-1,919
50325,2,1361250126,8,-1,887,-1,7,-1,887
30495,1,1339698017,2,815,12005,1,0,-1,183
73777,1,1382687773,0,109,31919,1,1,-1,7290
105451,1,1404208916,0,26,44514,0,0,-1,-2
30318,1,1339487635,0,72,4717,0,3,-1,449
46564,2,1356519744,9,-1,919,-1,0,-1,-2
82095,1,1389589848,0,537,35556,0,6,-1,1036
45431,1,1354958140,1,170,17608,2,6,1,3826
111437,2,1407721610,3,-1,10119,-1,1,-1,-2
91256,1,1395703569,2,48,42500,2,3,-1,32036
70196,1,1379342836,2,72,7795,0,1,-1,919
20946,1,1326290456,4,487,8476,2,3,1,930
90098,1,1394840338,0,26,41972,0,0,-1,32036
81732,2,1389257332,1,-1,29062,-1,0,-1,29062
65656,1,1374820294,4,205,28487,0,3,-1,22468
66255,2,1375337378,1,-1,17124,-1,1,-1,-2
34574,1,1345254631,2,1573,13387,1,0,-1,11032
74991,2,1383900424,6,-1,8013,-1,5,-1,35842
11169,2,1306166599,6,-1,2902,-1,0,-1,-2
93816,1,1397517232,0,152,43804,3,3,-1,8013
18542,1,1321526725,5,1009,2660,1,15,-1,2660
64794,2,1374187900,1,-1,23665,-1,7,-1,-2
49718,1,1360530541,1,241,20710,1,0,-1,20591
88138,2,1393483201,1,-1,36041,-1,2,-1,-2
29224,2,1338043182,8,-1,9394,-1,5,-1,9394
38082,1,1348698259,7,230,14415,1,2,2,-2
55044,2,1364962033,1,-1,10500,-1,3,-1,-2
7249,1,1297756329,5,906,2719,2,0,1,88
110253,2,1406858627,0,-1,28732,-1,0,-1,-2
46731,5,1356872812,0,-1,0,-1,0,-1,0
43723,1,1353021576,1,1218,16908,0,1,-1,3277
94770,1,1398172237,1,275,14843,3,3,-1,-2
74299,2,1383269941,1,-1,17230,-1,1,-1,17230
64802,2,1374192903,3,-1,1569,-1,1,-1,1569
80588,1,1388060063,0,45,32472,0,0,-1,32472
5367,2,1291987862,2,-1,-2,-1,1,-1,-2
99326,2,1400514494,1,-1,44760,-1,6,-1,-2
89422,1,1394408786,1,321,40926,1,6,1,27433
