id,postid,score,creationdate,userid
117721,61192,0,1370867352,4253
76702,38815,0,1349636776,6633
9549,6191,1,1294817829,919
143489,73757,0,1382675309,17230
173626,68367,0,1393947432,5739
127303,65694,0,1375078073,28514
141746,72707,0,1381901991,25692
109163,56635,0,1366372682,1005
99569,50858,1,1361863904,919
29950,16625,0,1317978482,1347
209837,109255,0,1406205150,48414
113921,59394,1,1368946658,919
138596,71424,0,1380492724,30853
47233,25666,0,1333425541,6411
112685,58687,0,1368287429,24993
108002,55987,0,1365819853,17230
154680,78857,0,1386405839,30269
172133,88095,0,1393482332,11058
149247,76437,0,1384313129,805
140858,72434,0,1381471252,919
74918,38080,0,1348700780,8402
154568,78810,1,1386338346,919
7721,5148,2,1291477158,887
219652,114499,1,1409941183,805
52889,27936,0,1336695686,603
188876,96844,1,1399536847,7420
181235,92656,0,1396694195,28746
64820,32852,0,1343043932,11032
184395,94425,4,1397958269,805
134790,69688,0,1378811077,5525
54404,28822,0,1337529615,10416
137760,71035,2,1380105367,30520
95972,49613,2,1360328343,919
102256,52331,0,1363345582,919
172261,87858,0,1393506101,25892
113479,58577,0,1368682650,25439
194686,100632,0,1401443195,8013
120139,62589,1,1372212755,14803
211447,110096,0,1406763508,31611
52503,28076,1,1336536470,4253
198807,102799,0,1402361325,-1
125220,64766,1,1374214122,919
177532,89763,0,1395291635,31135
42464,23278,0,1329903157,4673
207853,108060,2,1405427330,805
22127,12570,0,1309983949,438
215235,112203,0,1408334552,54013
220920,115143,0,1410448331,159
127664,66073,0,1375252024,13935
82571,41849,2,1352051337,7497
84342,43256,0,1352470377,919
52464,15530,1,1336508334,11032
73687,37525,0,1348032342,14009
23483,13436,0,1311581959,5522
108573,56266,0,1366158434,9724
105844,54734,0,1364628855,21998
25526,14389,0,1313559238,4856
123337,63991,0,1373514693,27891
105708,54689,1,1364562532,12393
118970,62051,0,1371558609,24073
184279,93700,0,1397871589,8507
217840,113657,3,1409265656,1352
203375,105239,0,1404088026,17230
111006,57744,0,1367340491,805
221244,115333,0,1410609981,30834
217837,113664,2,1409262252,5829
172471,88249,0,1393559246,4253
40427,21622,0,1328437999,557
180321,92104,0,1396329972,17348
103391,52933,3,1363856207,919
193956,100191,0,1401172984,7290
137824,71026,0,1380125341,805
96656,49947,2,1360769268,919
171248,87608,0,1393244169,40322
173714,88632,0,1393973722,3277
37324,20559,0,1325816800,8212
79645,40847,0,1350775674,7964
213797,111445,0,1407758491,858
8067,5374,0,1292070124,52
142478,73170,0,1382246962,1036
61989,31590,0,1341566110,5392
205134,106133,0,1404763416,32036
27740,15397,0,1315628253,686
8957,5875,0,1293789123,919
104296,53393,0,1364350572,3277
208184,108285,0,1405564878,51908
171737,87814,0,1393383690,40877
131022,67778,0,1376965850,29303
193734,97343,0,1401065631,2860
110629,57482,0,1367192263,24969
111027,57766,1,1367359201,919
96032,49639,1,1360399031,2669
175467,89560,0,1394587669,39611
20329,11749,0,1307671999,4953
72247,35959,0,1347173438,13957
34199,18845,0,1322204533,919
30594,17005,1,1318702922,2958
125014,64672,0,1374138640,805
41607,22855,0,1329300450,1036
22509,12921,1,1310446248,919
22140,12756,0,1309997904,5280
201661,104360,1,1403484413,37306
212721,110838,1,1407279860,24808
186388,95503,0,1398744892,8515
81958,41546,0,1351611731,5509
158782,81009,0,1388621922,30351
216868,113186,2,1408961209,25433
57013,29828,0,1338890830,7916
149624,76510,0,1384420955,34773
109872,57034,0,1366809655,24757
198938,102810,0,1402392304,919
8871,5827,0,1293693505,279
140300,70020,0,1381229613,8927
137212,70760,0,1379917233,775
89241,45965,0,1355544833,686
93221,47949,0,1358468049,18459
120682,62699,0,1372385636,27330
37899,20749,0,1326335202,3040
141295,72660,0,1381725840,10662
90809,46760,4,1356931928,17359
157067,80098,0,1387437967,27971
141756,72903,0,1381904151,20883
68579,34411,0,1345090619,12745
29285,16293,1,1317375620,919
48390,26281,0,1334131999,8960
171382,78413,0,1393288847,35572
167058,85572,0,1391664961,39601
141931,73052,0,1381975914,11060
74739,38016,0,1348629498,14390
200806,103858,0,1403087943,36229
159219,81152,0,1388846947,919
210918,109824,0,1406611638,40606
80763,41448,2,1351513356,9253
33134,18377,0,1321282220,2817
63533,32411,0,1342448214,8137
168190,86215,0,1392107852,603
178421,90986,0,1395638381,42029
179932,91936,1,1396190975,805
218036,111607,0,1409324092,5829
178771,91237,0,1395735661,919
168724,86485,0,1392295636,35091
27791,15426,2,1315766863,401
20974,12087,0,1308490814,930
73372,36065,0,1347829018,8991
183381,93893,0,1397551709,40829
157084,48063,0,1387443177,16859
43241,23834,0,1330442283,9497
105932,46168,1,1364708299,7246
90979,46844,1,1357130469,16640
78899,40454,1,1350285097,686
132430,68433,1,1377623057,3382
86674,44490,2,1354120176,17211
156993,80068,2,1387396906,7555
112668,58631,0,1368283720,805
90679,46664,0,1356699814,16297
142746,73414,4,1382364923,13669
132857,1097,0,1377816877,2860
214882,112079,1,1408119745,805
85392,43315,0,1353253979,16715
79389,40701,1,1350567610,919
171484,87822,0,1393318068,7290
100485,51325,0,1362455513,21523
116299,60634,0,1370122819,7620
17747,10333,0,1304625957,3830
96123,37465,1,1360491295,5176
139037,71688,0,1380691943,30395
204425,105776,0,1404451101,28740
142285,73180,1,1382104017,7817
203711,105365,0,1404202513,45372
173186,88583,0,1393833554,11409
129265,66949,0,1376038436,28976
171697,87910,0,1393368409,13158
150299,76876,0,1384754171,17230
206898,107503,0,1404998663,28761
176763,90207,0,1395039886,42029
132610,68555,0,1377694653,805
113582,59177,0,1368737418,25719
172508,88262,0,1393567346,1005
213829,111518,0,1407772065,686
171483,87782,0,1393315583,28666
80512,41334,0,1351351426,7290
90279,46423,0,1356190474,6633
2183,2027,0,1282489952,253
91037,46840,2,1357192563,17418
182450,93383,0,1397144449,40280
64147,32585,0,1342694511,12705
182493,93278,0,1397174990,40023
154821,78949,0,1386481224,686
181377,92749,0,1396785474,43207
188107,96500,0,1399305618,805
137044,70703,0,1379840046,7290
90024,46308,0,1355992582,17132
119955,61992,0,1372139391,59
123955,64295,1,1373815437,7972
62183,31869,0,1341574847,11032
34595,19142,0,1322592230,919
164953,84114,0,1391267336,7290
95180,49071,1,1359846615,805
22057,12715,1,1309937077,919
118448,61711,0,1371206638,26640
49406,26707,0,1334746963,10501
120816,62797,2,1372436446,805
112353,58256,0,1368052517,25287
20174,11707,1,1307508162,183
201533,104289,0,1403414994,35288
69004,34582,1,1345322542,13138
173629,88806,4,1393948072,22468
87397,45057,0,1354550561,686
188371,96614,1,1399391423,805
13455,8143,0,1299836817,919
127544,65956,0,1375177460,27827
20094,11619,0,1307374958,4899
136053,70156,0,1379417505,17230
151622,16943,2,1385268503,32036
65954,33211,2,1343534208,10849
84678,43453,1,1352742549,7290
197261,101129,0,1402089415,3019
88329,45557,1,1355089194,7962
43109,23745,0,1330335057,2150
109699,57002,0,1366727671,4253
5757,3993,0,1288096270,930
172141,88136,0,1393483692,41012
71285,35516,0,1346545566,11981
36570,20274,0,1324971048,8076
121249,63050,0,1372696371,6633
140006,68929,0,1381143107,31187
95346,49215,0,1359964131,20326
93607,48051,0,1358751404,19814
99581,50840,0,1361872093,13669
198668,102727,1,1402319862,11887
36244,20083,0,1324399596,8123
93072,47908,0,1358388278,5509
217579,113435,0,1409186904,28705
10790,6791,0,1296615890,776
186086,95450,0,1398625754,43228
73557,37451,0,1347958994,7071
61226,31500,0,1341202577,159
175037,89513,1,1394456198,17359
70579,35266,0,1346147229,4856
131189,67919,0,1377008135,29359
87522,45103,0,1354615111,2970
136634,70510,0,1379591258,30476
141796,72915,0,1381913354,28746
202120,104586,0,1403606384,686
215232,112295,3,1408333858,1739
210156,109434,0,1406340286,805
60356,31136,1,1340694340,11032
82491,41800,0,1352013436,2970
177106,90397,0,1395152077,17908
36915,20007,0,1325497112,8102
61554,31591,3,1341358838,8507
154993,79031,0,1386539551,7290
179565,91668,0,1395994409,23853
2438,2183,0,1283013271,-1
68798,34504,0,1345194213,686
39377,21785,0,1327580238,8605
183167,93776,0,1397483268,28746
217158,113335,2,1409053250,196
209983,109334,0,1406263944,2040
177419,90628,0,1395237726,42223
68998,34582,0,1345313341,2970
187357,96095,0,1399008645,20836
93409,48072,2,1358571709,686
79838,40910,2,1350887814,919
121677,63260,1,1372848891,919
174878,89347,0,1394415817,20587
159473,81381,2,1388989602,22047
143732,73613,0,1382828557,28928
95224,49063,0,1359886815,20355
62336,31922,0,1341814314,12086
31038,15822,0,1319054983,5252
141228,72674,1,1381662479,22047
177505,90619,0,1395284887,28705
84519,43352,0,1352649646,16721
87989,45345,0,1354858661,17475
54809,29016,0,1337763601,8507
113377,47955,0,1368639144,24617
132728,68675,0,1377755482,22311
124459,64250,0,1373975289,14803
103344,52909,0,1363835674,17140
191966,99049,1,1400318603,11849
5916,4068,0,1288348751,-1
143019,73528,0,1382454036,805
212049,110349,0,1407054347,48467
155933,79505,0,1386868467,29137
69322,34650,0,1345474366,13304
173260,88456,0,1393853775,25986
145743,74720,0,1383687260,31334
13821,8312,0,1300172664,2645
214178,111660,3,1407889392,22047
200442,103707,1,1402987899,29617
128126,2232,0,1375426533,6244
214947,112116,1,1408183565,5339
163228,83261,0,1390561449,919
181164,92604,0,1396627674,2392
53103,28383,0,1336862034,7497
136387,70419,0,1379504986,919
136963,70641,1,1379743095,2970
120567,62564,0,1372329663,25846
134986,69719,0,1378896571,30147
138910,71606,0,1380627311,17072
34912,19300,0,1322917732,3277
179432,91626,0,1395934225,35736
32850,18257,0,1321015762,6633
120769,57858,0,1372413946,919
218123,113800,0,1409387545,805
200837,103907,1,1403094547,32036
16911,9928,0,1303642349,2970
67778,34068,0,1344596159,1390
21434,12406,0,1309175378,5192
4949,3612,0,1287060181,930
114801,59881,4,1369313612,919
90285,46401,0,1356193668,11887
133561,69099,0,1378231328,9394
11369,7051,0,1297393101,495
210774,109722,1,1406557102,28666
205074,105843,0,1404739391,32036
85107,43720,0,1353027179,14803
205583,83336,0,1404901879,8927
132288,68444,1,1377585920,21240
79186,40577,0,1350440086,686
103921,53129,0,1364168596,21624
68847,34316,0,1345209629,13277
193127,99718,1,1400745376,32036
95611,49381,0,1360133844,20434
165254,84019,0,1391398690,30201
5096,3696,0,1287364911,190
72297,35969,4,1347196086,13362
77651,39303,2,1350048145,582
169514,86756,0,1392634776,40366
79201,34741,0,1350435953,-1
125547,64953,0,1374340880,7972
5050,3660,0,1287190036,930
185236,38338,0,1398267920,17661
105385,34410,2,1364379127,2981
7113,4772,2,1290434006,919
127342,65914,0,1375088415,1005
212314,110557,0,1407137053,53355
84680,43453,0,1352742684,16786
11631,7029,0,1297755856,1979
51972,27866,0,1336276724,-1
118511,61786,1,1371275755,805
121570,63219,0,1372828719,24073
175679,51106,1,1394631773,805
146021,74840,0,1383791213,30701
201504,104231,1,1403400717,36229
111475,58043,0,1367573145,25209
87518,45113,0,1354612578,17468
70081,34828,0,1345823196,3265
63687,32477,0,1342521084,11821
218615,114021,0,1409624136,805
116903,60455,0,1370411914,26267
56826,29389,0,1338798185,11623
93140,47750,0,1358413679,18531
192366,97896,0,1400483562,6142
75939,1206,0,1349188588,2669
168246,85863,0,1392127796,1934
87877,45254,0,1354791984,17475
94969,48957,0,1359634646,7071
76968,39015,0,1349773737,2970
209182,108843,1,1406006607,22311
168703,86480,0,1392289940,919
144906,74321,0,1383319493,7555
180222,91985,1,1396280898,9162
71110,35467,1,1346415064,11032
168514,86390,1,1392214277,4598
118787,61904,0,1371464541,6029
79309,40651,4,1350534842,686
91578,47179,0,1357523054,-1
104105,53108,0,1364260489,22100
101932,34920,0,1363208695,7290
193763,100067,1,1401083262,2970
152175,77701,0,1385468753,12647
128465,66016,0,1375664493,22047
122137,63472,0,1373032551,686
122055,63448,0,1373005233,22468
162951,83083,2,1390458373,919
89146,45920,0,1355483339,17096
101597,51992,0,1363064654,21879
123883,64204,0,1373733599,14741
52092,27878,0,1336371219,11118
178994,91372,0,1395803623,36540
156376,79718,0,1387121341,31334
158326,80822,1,1388322122,919
80143,41121,0,1351067287,919
115040,60014,0,1369467606,26116
158300,80824,0,1388317166,8141
92131,47104,0,1357812224,16837
154724,78886,0,1386423218,686
33418,18471,0,1321495134,3086
69971,35005,1,1345742405,-1
22345,12877,0,1310319784,4742
176523,90194,0,1394948819,603
164115,83633,0,1390928384,38103
80651,41351,0,1351449456,16323
128320,66465,0,1375544184,28781
125143,64766,1,1374189098,805
209674,109136,0,1406143461,25439
136597,70517,0,1379582925,-1
103216,52854,0,1363779190,22089
175713,89829,0,1394638401,805
63154,32246,0,1342174441,2970
87458,45082,0,1354593134,4344
98219,50249,0,1361176829,4856
151291,77208,0,1385100048,35093
181911,93048,0,1396949149,24905
61534,31591,0,1341340407,9174
33984,18790,0,1321971216,7497
163336,83260,0,1390627638,37838
138188,71275,0,1380273857,7555
23532,13497,0,1311647621,88
24827,14092,0,1312969255,919
172499,88262,0,1393566207,805
182586,93347,0,1397199697,919
141525,72812,0,1381802087,17230
16077,9470,0,1302582257,2116
168428,86348,0,1392193439,1191
210648,109657,0,1406537494,49398
70749,35280,0,1346219216,5739
181451,92689,1,1396829761,8402
113898,59443,0,1368941247,686
136425,70400,0,1379511843,2970
218153,113826,1,1409398430,7290
173513,88731,0,1393925251,41304
193674,99976,0,1401018474,46102
149567,76211,0,1384406658,34636
104160,53345,0,1364287663,2111
208953,108641,0,1405928911,46741
217190,113048,0,1409058364,54353
109216,56539,0,1366405283,20211
194139,99955,0,1401215999,14066
131591,68105,0,1377176980,29444
127613,65995,0,1375229904,18459
124944,64692,0,1374122787,3382
150513,76946,0,1384796145,601
216927,113205,0,1408973523,919
8094,5278,0,1292125523,930
154303,78581,0,1386247248,6633
211885,110318,0,1406935555,52219
143210,73643,1,1382542729,686
36046,19972,1,1324269032,264
96381,49820,1,1360652928,9866
84982,32370,0,1352930948,9007
185054,94828,0,1398215806,805
151552,77036,1,1385203688,9568
205334,106248,0,1404823753,28537
102190,52318,0,1363329071,14602
22084,12725,0,1309950538,3277
151954,77474,0,1385394081,35129
154048,71738,0,1386159019,29694
20029,11583,1,1307256359,2970
106429,54811,1,1364984343,8686
153359,78301,1,1385967990,7290
150579,76988,0,1384834933,27261
215550,43403,1,1408434055,887
89830,23130,0,1355893168,7828
127952,66265,0,1375350361,24617
173130,88558,4,1393818371,22047
80447,41218,0,1351283029,7224
200747,103825,0,1403077778,24669
69488,34808,0,1345550761,7025
78794,40387,0,1350215527,7828
76395,38738,0,1349423713,11032
92227,47299,0,1357851027,805
98789,50475,0,1361413035,7255
60228,31042,1,1340621098,7555
167416,85834,0,1391783579,919
160905,82048,2,1389561419,1390
128534,66565,0,1375692372,919
7539,5023,0,1291103496,2036
211475,110006,0,1406780652,10633
129342,66950,0,1376098444,5234
203534,105320,1,1404133510,7290
131225,67885,0,1377045506,25675
61999,31793,0,1341567461,7667
162470,82866,1,1390233648,31668
52408,28030,0,1336481205,7290
61583,31619,1,1341380980,4856
52657,28001,1,1336578809,858
107666,55809,0,1365645672,805
88780,45740,0,1355327630,17230
14893,8863,0,1301287114,1356
110607,57389,1,1367168836,805
59854,30936,0,1340349264,4856
88598,41229,0,1355265200,10054
9152,5986,0,1294147253,1643
71116,35470,0,1346418035,12245
202104,104586,2,1403601061,27608
61575,31624,0,1341375879,4812
113302,58940,0,1368600128,25
148670,76159,0,1384094414,31420
135973,70249,0,1379398634,28644
151187,77303,0,1385048377,35148
114426,59620,2,1369160039,6633
193547,99894,1,1400928271,919
162110,82675,0,1390048041,31420
68497,34362,0,1345032927,6899
91126,46925,0,1357224887,18305
187985,96365,0,1399275827,7828
211258,110008,2,1406705316,44269
114886,59919,1,1369368101,17230
90451,46556,0,1356500362,15989
32695,18147,0,1320910819,6446
213628,111426,1,1407716125,805
190611,97800,0,1400152937,36979
56210,29586,0,1338465020,11032
90949,46801,0,1357107214,5739
113230,59089,0,1368584185,19890
90744,46694,2,1356849899,919
10295,6565,0,1296025815,919
75532,38304,0,1349007953,8165
109852,57118,2,1366802858,22311
175557,89752,1,1394608382,13047
137190,70763,1,1379909940,230
128552,66604,0,1375702459,919
105443,54508,1,1364411625,919
201872,104443,0,1403523314,48086
210587,109669,0,1406522844,805
23009,13238,0,1311037061,3835
182372,93246,0,1397111919,29337
122873,63716,0,1373376091,2126
132668,68589,1,1377716603,29597
86847,44167,0,1354197510,10119
65648,33174,1,1343363018,4856
173965,19042,0,1394053636,35158
122574,63684,0,1373290817,27772
22516,12936,0,1310451076,4837
173565,88764,0,1393932984,40608
114705,59024,1,1369286612,1764
78984,38866,0,1350314502,6479
196641,101109,2,1401861538,22047
6859,4644,0,1289990004,930
10823,6808,0,1296657844,2129
89034,45846,0,1355428916,13636
196455,100569,0,1401787815,74
184612,94549,0,1398052785,44182
212576,110631,4,1407224738,919
61621,31636,0,1341393273,11032
160786,81965,0,1389502721,686
122092,63287,0,1373015683,4505
72962,36138,0,1347526986,5739
62547,32025,1,1341906048,8507
218613,113965,0,1409623054,17230
163702,83282,0,1390813652,37851
186375,95617,0,1398739977,17230
49375,26629,0,1334739581,9136
32743,18180,0,1320957196,7308
72891,36223,0,1347507123,11032
132679,68641,0,1377727948,22571
102908,52714,0,1363680474,805
142741,73402,0,1382362708,13702
76672,38825,1,1349626523,7290
89194,45946,0,1355502145,7555
114176,59559,0,1369085755,805
138230,71295,1,1380288924,30460
52142,27945,0,1336386953,3601
128457,66515,0,1375663858,2838
5878,4053,3,1288285904,919
75850,38486,0,1349169744,7290
100295,51239,0,1362309909,196
125722,65089,0,1374451875,27800
141835,72976,1,1381921351,5339
164451,83839,0,1391041514,31160
46165,25215,4,1332643449,3277
207632,107947,1,1405355072,919
46992,25636,0,1333231853,9887
52300,27965,0,1336457318,2129
145132,74439,0,1383422117,32236
73963,37680,1,1348135255,11030
188970,96993,2,1399566293,17072
109111,56558,0,1366357378,11867
36658,20326,0,1325066895,603
109635,47655,0,1366700449,4304
128545,64432,0,1375698693,28746
97965,50125,0,1360992686,686
64422,32725,2,1342829621,9174
67612,34007,0,1344516426,13185
98358,50306,1,1361237045,10065
24599,13998,0,1312802040,5256
63967,32571,5,1342609009,7290
108775,56338,0,1366246788,22047
14233,4497,4,1300520502,46
218911,114158,1,1409713324,230
171733,87814,0,1393383080,40608
46124,25190,0,1332590295,264
217197,113336,1,1409059484,805
153144,78198,2,1385885747,7290
149237,48879,0,1359695051,5739
219789,96482,0,1410024107,26690
208138,108228,0,1405534853,41810
82464,41849,1,1352000978,13519
93572,48165,0,1358727420,19869
116327,60660,0,1370153906,22047
144911,74322,0,1383321524,32180
30476,16957,0,1318563464,6082
34091,18835,0,1322062114,919
178937,91383,0,1395326530,-1
37241,20456,0,1325755850,7555
2026,813,0,1282181561,994
93570,48165,1,1358726830,18459
13971,8363,0,1300289446,3732
210433,109597,0,1406461101,3277
135325,69806,0,1379042903,14803
156581,79871,0,1387226857,31334
94351,48628,4,1359279370,4737
134080,69330,0,1378456226,7616
115848,60340,0,1369873873,11878
174943,89437,0,1394435372,35205
73362,37403,0,1347815228,13340
157059,80134,2,1387434058,686
214784,112028,0,1408091937,8373
217988,113737,0,1409311266,54300
177563,90713,0,1395296872,42256
64712,32820,1,1343024211,11032
8814,5790,0,1293599418,1643
68241,18092,0,1344522929,11032
156532,79830,0,1387201984,36206
19913,11499,0,1307032443,1583
149581,76569,0,1384411007,20980
132487,68532,0,1377659508,686
132605,68589,0,1377694400,29597
87315,45010,0,1354524524,1036
127032,65757,0,1374916871,3277
158680,80974,0,1388545042,36772
106583,55148,0,1365062035,6174
170386,85759,1,1392896749,28666
176173,90001,0,1394778502,39834
9463,6086,0,1294703891,2690
798,929,1,1280313907,88
220471,114916,0,1410291962,54639
66614,33578,0,1343908741,13043
110856,57584,0,1367281336,603
82677,41937,0,1352113884,16557
112569,58683,0,1368194662,1643
138698,71446,0,1380545341,919
131705,67936,3,1377240089,919
86546,41398,0,1354061731,6029
150366,76772,1,1384765463,919
83842,43005,0,1352223875,9887
152866,78070,0,1385735633,35265
159231,81227,0,1388848830,28007
114638,59728,1,1369269374,805
187929,96408,0,1399265125,44269
170411,45644,0,1392904232,2111
50015,26978,1,1335180759,919
126946,65687,0,1374878399,6029
118566,61842,0,1371316523,26934
168551,86408,0,1392226337,40164
56924,29646,0,1338861291,11697
175298,89635,1,1394532332,39721
210961,109747,0,1406619946,28666
109530,56888,0,1366632325,24679
8213,5443,0,1292300463,253
166651,84349,1,1391534963,10876
125919,64753,0,1374533101,2860
130137,67296,0,1376513718,29087
116110,60470,0,1369979051,26320
121318,63101,0,1372729819,20556
110098,54556,0,1366889415,24837
109865,57036,0,1366807904,24327
139908,72083,0,1381112400,31104
42326,23253,0,1329827942,9346
169408,86843,0,1392609255,37976
87722,45210,0,1354712776,8114
197214,101463,0,1402056038,8451
70157,35090,0,1345889884,7290
218813,114053,0,1409668055,52554
94315,48611,2,1359220941,2392
31533,17589,1,1319625885,919
140003,71950,0,1381142951,8013
112695,58757,0,1368299064,25529
160391,81801,2,1389320773,805
82501,41851,1,1352022142,686
164485,83855,1,1391056205,2116
151365,77297,0,1385116736,35146
174071,89028,1,1394086589,40582
115124,60010,0,1369565513,26091
154824,78951,0,1386482053,273
111041,56754,0,1367363194,4226
173832,88147,0,1394010214,919
202142,104391,0,1403611254,48829
136965,70649,7,1379745093,2970
93277,48018,0,1358394807,7008
183734,93888,0,1397656697,805
215964,112705,0,1408566732,18309
121288,63067,0,1372685803,21260
51518,27737,0,1322653462,3488
106004,54823,1,1364751759,16049
105610,54645,0,1364539054,23672
127562,66053,0,1375185983,4253
158334,80631,2,1388324812,30351
27666,15354,1,1315545834,1739
6235,3332,0,1288881365,930
27235,15169,0,1315076784,776
141924,73047,0,1381971754,31603
95580,27656,1,1360115047,7972
141186,72655,0,1381645978,31436
65527,33035,1,1343297667,11032
26417,14785,0,1314198618,5837
35669,19273,0,1323776034,7899
1479,1393,0,1281329723,352
173780,88721,0,1393994860,28746
82548,41747,0,1352043154,805
75885,38494,0,1349178195,11032
14205,8462,2,1300494080,449
70324,22331,3,1346038923,3277
137556,70943,0,1380024796,11408
174297,89035,0,1394167711,41426
172255,88183,0,1393505159,28666
168112,86161,1,1392071959,805
178014,88927,0,1395451327,3277
8762,5757,0,1293348158,1497
4071,3145,2,1285668348,795
152682,78001,0,1385661573,29787
180095,84165,0,1396244298,603
41462,22794,1,1329225311,7224
28986,16117,1,1317121378,5862
50949,26903,0,1335842034,10795
185359,35416,0,1398321385,44269
90315,46438,0,1356243109,18049
214328,71988,0,1407931147,20025
173620,88802,0,1393946058,41316
97883,49515,0,1360925692,8580
55064,29113,3,1337869080,919
110840,57620,1,1367276023,805
138476,71371,1,1380441412,2970
70455,24327,0,1346097194,11242
113750,59331,1,1368835348,5829
6660,4470,2,1289540064,1934
160422,81717,0,1389329080,805
32948,18247,0,1321095779,2970
75904,38485,0,1349181204,686
145138,74419,0,1383427885,11867
112776,58799,0,1368366427,3443
83984,43098,1,1352303751,686
5975,4064,0,1288451768,253
69567,34832,1,1345600771,3277
174637,89306,0,1394295684,34826
201743,104390,0,1403502469,919
101091,51738,1,1362760315,2669
212326,110557,1,1407141768,5339
179198,91478,0,1395843575,858
946,1055,1,1280514387,1356
170408,87345,1,1392903815,17230
185322,94987,0,1398307368,17230
148581,76088,0,1384056391,4598
47740,25984,0,1333725503,9887
193505,99904,0,1400904691,3277
7394,4942,0,1290771194,2148
38541,21308,0,1326912916,8607
220591,115007,0,1410342059,7071
179676,91687,0,1396026173,805
20247,11749,4,1307583059,223
22033,12703,0,1309931864,4253
202423,104773,0,1403699452,686
187670,96264,0,1399132447,34810
64486,32224,0,1342865461,3762
156310,79694,0,1387082819,36209
34006,18568,0,1321990876,3601
131253,67939,0,1377055657,17230
27248,15162,0,1315105219,5429
1123,1179,0,1280820898,8
160263,81747,0,1389269188,31420
188109,96534,0,1399307164,45031
187415,96089,0,1399019174,919
200823,103898,2,1403091743,919
67958,28321,0,1344718667,11623
171994,88065,5,1393432661,14741
118187,61631,0,1371094728,11878
107396,55653,1,1365544028,9738
136581,70375,0,1379581256,30434
64890,32860,0,1343056450,5111
141214,72678,3,1381656658,919
53130,28397,0,1336896139,11032
93009,47889,1,1358355873,805
173857,88928,1,1394015318,7250
197025,101358,3,1401980275,7290
201431,104220,0,1403353630,48757
93001,47907,3,1358350759,1679
144283,74098,0,1383094910,3277
98133,50208,0,1361114381,805
94100,48462,0,1359050799,7071
175949,89810,0,1394705048,7071
126856,65680,0,1374838799,8013
217037,113216,0,1409029678,919
57645,29916,0,1339160279,8657
203156,105133,1,1403940918,609
203918,105519,0,1404269590,601
14625,8717,0,1300959873,2970
193566,99931,0,1400941852,28218
191943,99074,0,1400312024,805
185014,94789,0,1398187673,44284
179648,91741,1,1396009241,919
143819,73876,2,1382873875,7290
210192,109395,0,1406357411,52673
213360,111240,0,1407543761,44269
75917,38493,0,1349183684,442
162512,82824,0,1390271843,37148
924,1027,0,1280472295,-1
193095,97668,0,1400737254,45544
116359,60670,0,1370166872,26407
156489,79841,0,1387191909,31668
118984,62009,0,1371570023,7828
85697,44114,0,1353485669,2817
212523,110666,2,1407214270,919
121241,63020,0,1372693335,27354
71981,35863,1,1347000481,10819
21620,12473,1,1309382452,3277
146408,72378,0,1383952829,29433
184500,94481,0,1397999664,31420
75607,38315,0,1349059177,5836
162389,82630,0,1390212811,11511
123147,63915,1,1373460638,21827
23354,13388,0,1311337840,5510
180149,91948,0,1396256454,41830
128524,11665,0,1375682950,-1
39141,21657,1,1327454168,7972
12965,7925,0,1299451494,3572
73274,36350,0,1347713961,14112
161882,82443,0,1389896525,30310
155839,79061,1,1386836139,4253
170646,87427,0,1392969247,40124
146001,5252,0,1383781724,31152
12441,7695,0,1298855099,2116
102616,52585,1,1363583831,12786
102885,52695,0,1363675680,805
98899,50370,0,1361443140,21048
193157,99690,0,1400749848,45998
131782,68114,0,1377256834,4505
154458,78765,0,1386313959,30557
217428,113468,0,1409138415,28746
62788,32080,3,1341985764,7734
58099,12814,1,1339433907,4856
100905,51617,0,1362651023,17140
197043,101297,0,1401987544,46788
143770,73864,0,1382846196,22047
155907,79502,3,1386854593,31334
102749,52632,0,1363616465,22186
156051,79586,0,1386922808,32089
198508,102643,1,1402271000,32036
95184,49063,0,1359851178,20355
67021,33746,0,1344258066,1540
123617,63927,0,1373608752,4485
93511,48125,0,1358669085,10877
112157,58347,0,1367955048,25324
76447,38736,1,1349438424,-1
159185,81211,0,1388819547,8013
99832,51005,0,1362004767,196
110139,57278,0,1366901200,805
69754,34834,0,1345657113,13600
162056,82566,0,1389974013,37376
123549,64103,0,1373575255,11411
100581,51396,0,1362482020,19879
102641,49987,0,1363589914,919
67070,11226,1,1344287496,183
47131,25349,0,1333354139,919
167938,86111,4,1392030785,919
120941,62954,0,1372568957,27479
70155,35060,0,1345885488,25
145487,74586,0,1383574244,22314
171073,87594,0,1393165823,805
72084,35889,0,1347038405,11981
132062,65734,0,1377485455,7828
5722,3986,0,1288070947,930
70741,35318,0,1346216603,13685
214496,111779,1,1407991795,27213
219468,114422,1,1409879490,805
58135,24302,0,1339457884,315
66053,33218,0,1343628123,12907
204435,105740,0,1404455480,49458
188705,96652,0,1399484359,44269
196692,101165,0,1401873127,26338
92668,47711,0,1358171019,19668
88063,45390,0,1354887870,11867
66319,33458,4,1343786773,-1
119928,62536,0,1372132402,27277
64883,32860,1,1343053928,603
166461,84345,0,1391478492,38478
124197,64037,0,1373895264,21054
98266,50270,1,1361192877,7290
148837,76173,1,1384163428,25212
206907,89440,0,1405002695,41638
125432,64714,0,1374280816,28098
169112,86579,0,1392436114,40248
189918,97522,1,1399965918,11887
217520,113436,0,1409157249,805
