id,reputation,creationdate,views,upvotes,downvotes
12968,515,1343179137,28,3,1
6139,16,1314923460,23,0,0
24875,101,1366923402,1,0,0
27165,1,1371836565,0,0,0
43926,233,1397655261,3,2,0
28200,101,1374191767,0,0,0
34856,81,1384502903,222,1,0
11025,101,1335920082,1,0,0
17632,1,1355021456,0,0,0
31065,53,1380845982,1,6,0
32286,101,1383538760,1,0,0
16508,46,1351975396,0,6,0
43018,11,1396494708,0,0,0
40878,6,1393313079,3,0,0
26737,16,1370929977,1,0,0
16056,21,1350562136,2,0,0
14304,6,1348380479,0,0,0
38212,1,1391012410,0,0,0
29440,1,1377158638,0,0,0
20392,1,1359795632,0,0,0
426,101,1280190471,1,0,0
28405,26,1374618924,5,3,0
6392,6,1316503214,1,0,0
46334,1,1401274214,0,0,0
29411,1,1377106405,0,0,0
42736,1,1396053299,0,0,0
51921,1,1405055916,0,0,0
23692,1,1364557684,0,0,0
37170,1,1389374209,0,0,0
46439,1,1401421574,0,0,0
38160,357,1390959893,11,16,0
7467,101,1321667858,0,0,0
25078,101,1367328082,3,4,0
30697,6,1380067156,0,0,0
53319,6,1407047177,0,0,0
21470,1,1362187519,0,0,0
48836,1,1403506634,0,0,0
5959,101,1314140738,14,48,0
41344,6,1393959705,0,0,0
41081,101,1393554196,1,1,0
43726,1,1397399996,0,0,0
45495,1,1399970880,0,0,0
31639,11,1382027868,1,0,0
45142,106,1399456898,0,0,0
26912,101,1371212886,1,2,0
51919,1,1405052218,0,0,0
35974,1,1386660476,0,0,0
25564,11,1368387752,0,0,0
13651,11,1346124765,2,0,0
351,101,1280151407,8,1,0
40450,1,1392657637,0,0,0
21122,11,1361443974,0,0,0
24441,38,1366107407,5,0,0
32373,31,1383668537,0,0,0
52103,1,1405384097,0,0,0
35610,1,1386033384,0,0,0
25768,1,1368738598,0,0,0
42234,1,1395265589,42,0,0
26869,18,1371121552,3,0,0
44463,3,1398396683,6,0,0
42475,1,1395656761,0,0,0
1999,101,1289833891,1,2,0
25322,101,1367860718,2,2,0
49496,6,1404430118,0,0,0
47997,1,1402277375,0,0,0
5480,357,1311120503,79,35,0
43666,101,1397272632,0,1,0
26636,106,1370642916,1,0,0
46530,1,1401628110,0,0,0
34955,11,1384756871,1,0,0
37499,127,1390075984,11,3,0
45891,1,1400599324,0,0,0
16910,1,1353023719,0,0,0
31489,111,1381758286,0,5,0
52287,1,1405589564,1,0,0
55385,1,1410117879,0,0,0
6072,365,1314728154,73,13,3
54634,1,1408906685,0,0,0
25978,101,1369207668,1,1,0
31781,1,1382403897,1,0,0
26241,101,1369761538,0,0,0
46624,1,1401756555,0,0,0
45217,1,1399537305,0,0,0
26299,101,1369878049,0,0,0
42717,46,1396007111,6,1,0
24777,1,1366786573,1,0,0
14880,11,1349993775,6,0,0
49569,1,1404577336,0,0,0
32229,101,1383387571,0,2,0
41091,118,1393558673,5,2,0
1957,1,1289430995,2,0,0
5276,1,1309718869,0,0,0
44553,16,1398585035,1,0,0
30022,1,1378505230,0,0,0
49169,1,1403926203,0,0,0
45047,1,1399326628,0,0,0
44413,101,1398318767,2,0,0
48733,1,1403252089,0,0,0
26333,1,1369961889,0,0,0
12870,116,1343281032,2,0,0
11905,63,1339224641,12,0,0
45765,101,1400432364,0,3,0
9387,101,1329974477,0,0,0
40711,1,1393030407,0,0,0
6907,18,1318900671,5,1,0
52232,1,1405532572,0,0,0
8890,6,1328077075,1,0,0
22093,36,1363439491,2,0,0
40434,1,1392634289,1,0,0
44060,1,1397844179,0,0,0
3011,101,1296594747,0,0,0
45400,101,1399828296,0,0,0
16402,23,1351625814,3,0,0
45881,1,1400585390,0,0,0
35788,8,1386329226,0,0,0
23658,11,1364488955,5,0,0
45454,1,1399907572,2,0,0
1410,16,1285267296,1,0,0
38259,1,1391092692,3,0,0
43035,1,1396509560,0,0,0
44971,101,1399214914,1,0,0
39878,101,1392018734,0,0,0
53419,101,1407191122,0,5,0
2018,101,1289912306,0,2,0
48213,101,1402490907,0,0,0
53090,1,1406691854,1,0,0
34795,1,1384371666,2,0,0
43610,1,1397184474,0,0,0
22518,276,1364252483,23,30,0
53092,6,1406693949,0,0,0
53131,1,1406720767,0,0,0
32087,138,1383096743,0,0,0
52748,101,1406203508,0,0,0
4749,1,1306301390,0,0,0
41087,108,1393557012,1,1,0
16060,116,1350571552,5,0,0
4316,1,1303706612,1,0,0
23684,101,1364548239,0,0,0
32208,11,1383347570,6,0,0
7551,106,1321967016,3,2,0
53814,1,1407671806,0,0,0
35350,1,1385457523,0,0,0
32175,13,1383276152,3,0,0
37893,1,1390627501,0,0,0
4456,213,1304432190,13,3,0
30146,1,1378828482,0,0,0
52069,6,1405331057,1,0,0
35960,1,1386643158,0,0,0
16880,110,1352965675,2,0,0
29487,1,1377257406,0,0,0
31516,1,1381814259,0,0,0
52639,1,1406091437,0,0,0
42500,13,1395703143,0,0,0
53623,101,1407385108,0,0,0
18509,1,1357734783,0,0,0
25317,1,1367849218,1,0,0
53991,1,1407907037,0,0,0
36171,106,1386937601,2,0,0
37899,1,1390631474,0,0,0
53828,1,1407698665,0,0,0
20764,1,1360652378,2,0,0
41960,1,1394804546,1,0,0
45864,101,1400574494,0,0,0
14621,106,1349263561,1,0,0
53816,1,1407676130,0,0,0
10634,1,1334512436,1,0,0
24360,11,1365968903,1,0,0
19924,101,1358841863,0,0,0
39491,1,1391461098,0,0,0
43876,1,1397601152,0,0,0
31744,18,1382326049,0,0,0
7532,1,1321936415,0,0,0
4763,156,1306378699,32,18,0
21879,60,1363052357,6,2,0
4045,155,1302006814,32,12,0
52779,1,1406245943,0,0,0
20846,101,1360834777,0,0,0
25548,16,1368343672,1,0,0
48033,4,1402313130,0,0,0
16677,101,1352400986,1,3,0
3854,6,1300819119,2,0,0
4900,36,1307317332,13,1,0
17988,101,1355923006,0,0,0
44420,14,1398324779,1,0,0
38014,1,1390798857,2,0,0
52957,106,1406531958,2,0,0
29390,1,1377051090,1,0,0
43365,21,1396936977,0,0,0
27600,116,1372841561,0,0,0
6927,161,1318969483,16,0,0
31875,101,1382570670,1,0,0
42146,1,1395119268,0,0,0
42756,1,1396092657,0,0,0
25277,101,1367781469,0,4,0
28595,6,1375081859,1,0,0
28114,101,1373993706,0,0,0
26083,1,1369396663,2,0,0
20778,90,1360669789,7,6,0
20067,111,1359081180,4,0,0
36765,26,1388490143,5,0,0
14552,101,1349133627,3,10,0
32385,1,1383694625,0,0,0
38393,6,1391319987,3,0,0
35576,1,1385977288,0,0,0
30008,4,1378470909,2,0,0
40806,1,1393226740,0,0,0
39512,1,1391491708,0,0,0
7565,1,1322028511,0,0,0
41046,8,1393514446,0,0,0
16428,108,1351703614,4,0,0
3575,101,1299408616,0,0,0
48297,1,1402597812,0,0,0
37631,101,1390302668,0,0,0
30548,23,1379762273,7,11,0
6191,128,1315225029,11,4,0
53836,11,1407718659,1,0,0
49108,101,1403825290,0,0,0
41215,6,1393776827,0,0,0
48950,1,1403624369,1,0,0
9671,412,1331105776,60,18,0
43129,8,1396597036,1,0,0
55395,101,1410136404,0,1,0
41439,101,1394093856,0,1,0
26203,1,1369706423,0,0,0
22053,1,1363334168,0,0,0
40628,1,1392895227,0,0,0
28641,6,1375175069,2,0,0
8584,11,1326810205,0,0,0
44985,1,1399242877,0,0,0
38185,26,1390978538,2,1,0
43870,101,1397588104,1,1,0
41058,3,1393533245,0,0,0
51874,1,1404987003,1,0,0
45517,1,1399993904,0,0,0
52146,1,1405419286,0,0,0
45163,101,1399478360,0,1,0
40774,101,1393175965,0,2,0
18621,1,1358030395,0,0,0
48455,23,1402909591,4,2,0
52183,101,1405476369,0,1,0
51888,11,1404999711,1,0,0
53868,6,1407750206,1,0,0
49816,1,1404909430,0,0,0
42708,1,1395995578,0,0,0
27556,610,1372754059,51,28,2
36281,1,1387194729,1,0,0
5536,244,1311594747,9,10,0
32520,6,1383901732,3,0,0
35598,1,1386011749,0,0,0
14121,1,1347734268,0,0,0
29765,18,1377953040,19,2,0
10516,1,1334066654,0,0,0
29305,101,1376899422,0,0,0
27471,13,1372514528,2,0,0
55534,1,1410335083,0,0,0
31400,36,1381492729,3,3,0
2993,153,1296461923,15,23,0
45035,6,1399307048,5,0,0
44834,1,1399004996,0,0,0
11294,58,1336910652,18,1,0
27417,1,1372384942,2,0,0
21518,1,1362356202,0,0,0
37276,76,1389613343,5,0,0
44394,3,1398299137,0,0,0
37900,1,1390632340,0,0,0
8722,1,1327409284,3,0,0
31961,111,1382854137,5,0,0
19743,58,1358325201,3,1,0
25626,11,1368501814,0,0,0
49423,1,1404343377,0,0,0
3089,116,1297071174,4,2,0
18223,106,1356971948,3,2,0
52020,51,1405262350,17,10,0
17181,101,1353881553,1,3,0
3820,111,1300649428,4,0,0
30189,1,1378914731,0,0,0
28741,1,1375418081,0,0,0
9913,1,1331899453,1,0,0
45775,1,1400455283,2,0,0
4646,101,1305645574,0,0,0
26655,21,1370693492,0,0,0
21956,1,1363166101,0,0,0
52968,1,1406543425,0,0,0
52084,1,1405346426,1,0,0
53481,1,1407244200,0,0,0
40594,101,1392848111,1,0,0
17725,11,1355231158,1,0,0
46532,11,1401631733,0,0,0
46029,1,1400763755,0,0,0
16132,101,1350858528,0,0,0
17268,1,1354068311,1,0,0
13296,13,1344926685,1,0,0
16882,11,1352970655,1,0,0
27970,28,1373633414,4,176,0
18606,26,1357976117,3,1,0
46122,1,1400930918,0,0,0
18305,8,1357224010,4,0,0
41314,1,1393924447,0,0,0
41914,6,1394765291,0,0,0
41995,101,1394887232,0,0,0
45518,43,1399996155,1,3,0
18180,1,1356774261,0,0,0
53832,1,1407707467,0,0,0
13781,1,1346527251,0,0,0
39675,101,1391737131,0,0,0
53132,1,1406721063,0,0,0
22512,101,1364222138,0,0,0
30014,11,1378479084,1,0,0
29647,1,1377679570,0,0,0
36681,1,1388297025,0,0,0
19662,56,1358156797,1,0,0
6732,6,1318192137,0,0,0
24001,11,1365246901,0,0,0
9793,101,1331546107,2,1,0
53624,1,1407385440,0,0,0
30346,1,1379301070,0,0,0
44372,111,1398272175,1,2,0
45472,1,1399950171,0,0,0
19989,101,1358932776,1,0,0
54860,111,1409207330,0,3,0
42813,48,1396234475,5,1,0
43295,1,1396867795,0,0,0
4300,101,1303583091,1,0,0
41826,1,1394632354,0,0,0
49512,11,1404450441,1,0,0
9570,11,1330694092,6,0,0
49664,1,1404737095,0,0,0
22064,1,1363354336,1,0,0
21067,26,1361356287,6,0,0
42611,6,1395845541,2,0,0
27691,155,1373041765,7,3,1
52254,16,1405558366,2,0,0
46475,1,1401500704,0,0,0
17877,101,1355635339,1,2,0
29513,101,1377351350,0,0,0
19896,1,1358781543,0,0,0
41290,101,1393901180,0,0,0
42323,11,1395369680,0,0,0
3525,909,1299137256,75,39,6
41358,18,1393981977,1,0,0
32530,46,1383911483,5,4,0
18242,101,1357092753,1,0,0
42429,62,1395579958,0,5,0
19999,42,1358946497,4,10,0
16462,103,1351820592,2,2,0
52592,1,1406050555,1,0,0
32058,6,1383045458,0,0,0
24522,1,1366285138,5,0,0
45807,1,1400485267,0,0,0
38431,101,1391391762,0,2,0
41770,1,1394587463,1,0,0
52039,1,1405305963,0,0,0
20518,1,1360086283,1,0,0
3451,28,1298772628,2,4,0
34860,38,1384505486,12,2,0
32541,101,1383923959,0,3,0
34907,6,1384634717,3,0,0
48218,101,1402498002,0,7,0
34590,101,1384031404,0,0,0
42821,4,1396244992,1,0,0
37747,101,1390485220,4,0,0
53768,1,1407584985,0,0,0
24143,146,1365561753,12,2,0
52664,1,1406114222,0,0,0
7133,101,1320038653,5,0,0
48812,1,1403470453,0,0,0
29493,1,1377264537,0,0,0
55526,1,1410327565,0,0,0
14282,101,1348275991,0,0,0
48609,1,1403090819,0,0,0
18508,1,1357734294,0,0,0
10195,101,1332940392,3,0,0
7056,21,1319561879,3,0,0
21008,101,1361209822,0,0,0
14006,101,1347346253,0,3,0
51904,101,1405028146,0,0,0
45752,101,1400410238,0,0,0
21436,1,1362117278,0,0,0
49143,1,1403866771,0,0,0
36844,13,1388765050,1,0,0
49244,1,1404092643,0,0,0
26160,103,1369628228,1,2,0
5092,101,1308546475,0,0,0
21111,106,1361432601,2,0,0
24575,84,1366395690,20,1,0
35426,3,1385602992,13,0,0
36629,1,1388144210,1,0,0
16076,1,1350618690,1,0,0
52601,101,1406059922,0,0,0
7967,11,1323706316,8,0,0
25706,61,1368627919,5,0,0
54169,1,1408112054,0,0,0
26838,101,1371084584,1,2,0
53633,1,1407396376,0,0,0
52708,13,1406172495,2,0,0
35036,6,1384885571,0,0,0
45103,1,1399396507,0,0,0
53024,6,1406609039,0,0,0
18247,1,1357100174,1,0,0
25217,1,1367581316,0,0,0
30850,101,1380451205,1,0,0
42990,26,1396452701,1,0,0
36846,133,1388773978,4,3,0
38135,1,1390933251,1,0,0
38024,13,1390802638,5,0,0
11870,1,1339167131,0,0,0
37248,1,1389570116,0,0,0
43799,1,1397504327,0,0,0
38145,1,1390946887,0,0,0
42363,101,1395416497,0,5,0
29787,25,1378032630,4,2,0
14581,101,1349187472,0,3,0
24822,6,1366858838,0,0,0
36512,1,1387694735,0,0,0
43773,1,1397469447,0,0,0
44817,101,1398978363,0,0,0
35767,101,1386299556,0,0,0
17718,1,1355218074,1,0,0
48388,1,1402741270,0,0,0
52425,1,1405857483,0,0,0
49203,8,1404011444,1,0,0
38085,1,1390874348,2,0,0
25440,1,1368077038,0,0,0
42684,1,1395968723,1,0,0
18502,11,1357719240,0,0,0
7660,101,1322468635,0,0,0
34959,16,1384763249,2,0,0
20867,1,1360897936,0,0,0
28304,131,1374443204,5,46,0
31284,101,1381301564,0,0,0
43920,1,1397650370,0,0,0
14400,101,1348648375,0,0,0
42785,11,1396178125,1,0,0
45072,121,1399357222,3,1,0
4271,101,1303345748,0,0,0
41724,1,1394532572,0,0,0
20338,80,1359636086,10,4,0
37337,1,1389753990,0,0,0
13086,101,1344142150,5,1,0
37234,101,1389539089,0,0,0
13895,101,1346941284,1,0,0
41295,11,1393912026,2,0,0
16978,26,1353268770,0,0,0
41650,254,1394430825,9,24,0
46379,6,1401337740,0,0,0
38256,11,1391090910,2,0,0
26061,101,1369350318,0,0,0
46873,111,1402041993,1,0,0
40202,101,1392281865,0,0,0
55671,1,1410485681,0,0,0
7006,1,1319336896,1,0,0
40273,21,1392372909,3,0,0
21657,96,1362601930,3,1,0
55542,1,1410340281,0,0,0
46137,1,1400979505,1,0,0
29861,101,1378192058,1,1,0
48691,6,1403197566,1,0,0
20898,151,1360992528,17,10,0
3514,1,1299063172,0,0,0
26173,304,1369653417,28,12,0
6115,1,1314806939,1,0,0
54877,1,1409222083,1,0,0
45467,1,1399942720,0,0,0
43351,1,1396926721,0,0,0
5290,101,1309835398,0,0,0
49525,101,1404469616,0,0,0
21654,931,1362598340,33,238,0
19702,1,1358255679,0,0,0
21684,23,1362644068,2,2,0
21128,11,1361446964,2,0,0
22117,11,1363492447,1,0,0
22030,11,1363301287,1,0,0
7163,101,1320130712,0,0,0
4106,101,1302470381,0,0,0
20978,6,1361159444,2,0,0
48195,1,1402473676,0,0,0
35316,1,1385387606,0,0,0
32332,1,1383627617,0,0,0
6768,776,1318348507,43,0,0
45668,1,1400225604,0,0,0
40172,1,1392230108,0,0,0
55171,1,1409727159,0,0,0
41300,1,1393916536,0,0,0
46852,11,1402016784,0,0,0
48196,13,1402474863,0,0,0
29736,18,1377862981,5,1,0
42501,101,1395704008,0,0,0
44065,1,1397854345,0,0,0
47984,17,1402256646,4,5,0
37121,8,1389327026,0,0,0
5998,101,1314322627,4,2,0
42834,1,1396260547,0,0,0
40569,6,1392810577,0,0,0
25903,40,1369076307,1,0,0
43187,6,1396735503,0,0,0
29796,26,1378071706,4,0,0
46677,1,1401830992,0,0,0
21450,1,1362139500,0,0,0
16009,1,1350420015,0,0,0
43593,1,1397164973,0,0,0
40387,101,1392563881,5,8,0
48729,31,1403247255,16,0,0
24630,1,1366528318,0,0,0
11443,101,1337520725,29,1,0
285,223,1280142764,6,3,0
40777,6,1393181272,0,0,0
19786,6,1358428702,2,0,0
4978,143,1307754282,11,3,0
46140,1,1400987305,0,0,0
24809,6,1366838298,0,0,0
9440,113,1330217927,5,3,0
13725,16,1346355856,2,0,0
54341,1,1408437503,0,0,0
52331,101,1405663697,0,0,0
7439,1,1321577421,2,0,0
45027,101,1399295007,0,0,0
24915,38,1366985722,3,0,0
25166,96,1367489306,7,2,0
23812,25,1364860855,17,2,0
21640,11,1362573686,13,0,0
54011,1,1407918979,1,0,0
31479,101,1381739946,0,0,0
42835,16,1396262744,0,0,0
53383,1,1407147519,0,0,0
29873,16,1378218317,1,0,0
39792,23,1391958700,5,1,0
40460,101,1392669396,0,0,0
26057,106,1369342951,3,1,0
51931,86,1405064415,6,2,0
49171,108,1403939516,1,0,0
38323,1,1391179767,0,0,0
34976,1,1384779961,0,0,0
26663,1,1370720059,0,0,0
1694,176,1287918105,5,0,0
40354,101,1392507540,0,0,0
42273,1,1395304300,0,0,0
20656,25,1360355390,3,3,0
8003,1,1323842102,2,0,0
26423,108,1370191926,2,0,0
53399,1,1407163505,2,0,0
18103,1,1356455533,3,0,0
13152,118,1344359881,3,2,0
27501,1,1372663811,0,0,0
8361,163,1325769903,6,1,0
42584,1,1395808810,0,0,0
49700,1,1404786688,0,0,0
42275,6,1395305675,1,0,0
39977,101,1392054493,0,0,0
26619,28,1370588185,15,0,0
7953,101,1323681980,15,0,0
29393,8,1377055851,1,0,0
48170,101,1402453218,0,0,0
49494,11,1404429157,0,0,0
49125,101,1403845419,0,1,0
55517,1,1410315137,0,0,0
44944,101,1399187647,0,2,0
4839,101,1306907013,0,6,0
44075,101,1397870625,0,0,0
21045,6,1361290007,0,0,0
11506,1,1337773105,0,0,0
16584,101,1352214730,0,1,0
40358,1,1392514750,0,0,0
44930,1,1399163084,0,0,0
41772,1,1394588793,0,0,0
49582,1,1404629125,0,0,0
31146,101,1381053639,0,2,0
19858,1,1358688692,7,0,0
25338,106,1367907471,1,1,0
20530,16,1360114072,2,0,0
20350,1,1359678548,1,0,0
40140,101,1392202130,0,0,0
43629,6,1397202234,0,0,0
40478,1,1392689599,6,0,0
45594,1,1400120604,0,0,0
44743,101,1398852373,0,1,0
52147,101,1405421239,0,0,0
7434,111,1321553779,6,0,0
20227,41,1359437671,3,0,0
10815,6,1335145983,0,0,0
48650,76,1403149025,0,0,0
42278,1,1395309052,1,0,0
44419,1,1398324459,0,0,0
31845,21,1382518359,4,0,0
30180,1,1378897385,0,0,0
14874,11,1349975890,0,0,0
7898,1,1323373479,4,0,0
29511,101,1377349902,0,5,0
12552,126,1342011953,2,2,0
43263,1,1396856585,0,0,0
31423,16,1381574205,5,0,0
40728,101,1393068966,1,0,0
34852,101,1384497036,0,0,0
36570,1,1387910907,0,0,0
54154,1,1408095469,0,0,0
21829,18,1362933231,9,0,0
14655,81,1349349724,0,0,0
21001,101,1361193176,0,0,0
40853,106,1393291516,0,1,0
1577,101,1286983022,4,39,0
20963,101,1361113050,1,1,0
34779,101,1384348299,1,8,0
42851,11,1396285164,1,0,0
18291,400,1357206045,24,21,0
14219,1,1348087933,0,0,0
54068,1,1407979298,0,0,0
11303,1,1336967490,0,0,0
43630,108,1397203417,0,8,0
1752,126,1288490208,1,0,0
44830,1,1398997606,0,0,0
48089,1,1402375555,0,0,0
9098,1,1328823122,0,0,0
40398,1,1392586309,1,0,0
4903,144,1307334727,32,0,0
37621,1,1390296898,0,0,0
18417,1,1357489391,1,0,0
5870,101,1313613311,2,12,0
44498,1,1398446256,0,0,0
12923,415,1343408769,55,6,0
48934,101,1403602798,0,0,0
43624,33,1397198149,6,2,0
41836,6,1394653520,1,0,0
30706,108,1380087396,0,0,0
1891,101,1289106201,0,0,0
40369,103,1392532185,1,1,0
34905,16,1384625490,0,0,0
26756,38,1370948125,10,4,0
11983,16,1339652690,1,0,0
28179,11,1374122774,1,0,0
38016,101,1390800297,0,2,0
36626,18,1388132796,1,0,0
1073,101,1282576933,3,0,0
28043,1,1373858742,4,0,0
1723,1,1288143627,2,0,0
11512,101,1337783681,1,13,0
17002,21,1353327442,0,0,0
26926,101,1371263445,1,3,0
11161,11,1336393261,4,0,0
53515,1,1407284077,0,0,0
29108,1,1376380495,0,0,0
11688,101,1338504455,0,1,0
49281,101,1404135752,0,0,0
31525,16,1381827722,1,0,0
37804,101,1390535597,0,1,0
31881,1,1382582081,0,0,0
19793,1,1358449577,0,0,0
55657,3,1410459934,0,0,0
36270,1,1387177396,0,0,0
54578,113,1408792883,1,3,0
40575,61,1392816490,3,1,0
8259,145,1325222548,8,9,0
24917,111,1366992246,0,0,0
40635,1,1392907117,0,0,0
43612,1,1397188822,1,0,0
26037,38,1369310234,3,1,0
17490,1,1354646478,0,0,0
4291,103,1303483722,0,9,0
40210,101,1392286364,0,2,0
53941,23,1407841417,1,1,0
42313,1,1395357902,0,0,0
26831,1,1371073849,0,0,0
20419,6,1359868663,5,0,0
46167,1,1401057283,0,0,0
29788,1,1378032760,3,0,0
27671,1,1373010413,0,0,0
55116,6,1409653921,2,0,0
36203,6,1387023544,0,0,0
22186,18,1363610677,1,1,0
13661,16,1346146567,0,0,0
31043,1,1380796828,0,0,0
46623,1,1401755293,0,0,0
54715,6,1409017348,0,0,0
27355,1,1372277258,0,0,0
52390,101,1405775208,0,0,0
44621,1,1398694443,1,0,0
48139,1,1402416607,1,0,0
7947,8,1323664364,18,0,0
52890,13,1406437433,0,0,0
45661,1,1400222580,0,0,0
52529,1,1405999010,0,0,0
780,101,1281016000,0,1,0
7678,11,1322552486,3,0,0
41866,123,1394698609,0,1,0
48246,1,1402544961,0,0,0
55255,101,1409817297,0,0,0
30440,1,1379496547,4,0,0
29516,1,1377365696,0,0,0
25512,6,1368246486,3,0,0
31488,1,1381757464,0,0,0
28323,1,1374469182,0,0,0
29258,6,1376768457,4,0,0
55391,1,1410129313,0,0,0
30573,1,1379842591,1,0,0
35885,116,1386520657,2,1,0
53170,101,1406783041,0,0,0
48228,101,1402525175,0,0,0
28800,6,1375594548,2,0,0
45075,1,1399358693,0,0,0
43522,1,1397068569,1,0,0
31611,245,1381977307,28,5,0
55280,1,1409880962,0,0,0
48852,1,1403517506,0,0,0
40148,1,1392207915,0,0,0
12790,1,1343002039,0,0,0
29114,3,1376387387,4,0,0
39833,1,1392001110,0,0,0
43328,6,1396898922,0,0,0
40348,1,1392498578,1,0,0
12888,1,1343304795,1,0,0
20397,6,1359800271,0,0,0
40950,6,1393402315,0,0,0
54505,1,1408642257,0,0,0
12987,6,1343708667,2,0,0
37443,1,1389920089,0,0,0
41601,1,1394377156,0,0,0
53799,1,1407654427,0,0,0
46384,1,1401345991,0,0,0
39589,108,1391607047,2,5,0
44089,1,1397891136,0,0,0
35944,16,1386612062,2,1,0
5214,101,1309255412,1,0,0
54919,126,1409293099,0,0,0
3790,78,1300503187,4,22,0
17972,118,1355886262,3,0,0
13544,1,1345732606,4,0,0
37581,101,1390237944,2,0,0
23727,1,1364660273,0,0,0
49369,1,1404268229,1,0,0
55235,11,1409805629,0,0,0
27372,1,1372310972,0,0,0
11318,1,1336995712,0,0,0
48771,1,1403333974,0,0,0
17446,151,1354537036,0,0,0
37967,101,1390731593,2,0,0
39991,113,1392063034,44,2,0
36302,11,1387229503,1,0,0
35764,16,1386294282,6,1,0
54750,1,1409063738,0,0,0
23790,218,1364814754,18,2,0
35080,1,1384946981,2,0,0
38487,21,1391454335,0,0,0
25235,101,1367650637,0,2,0
55407,101,1410150498,0,1,0
36915,271,1388983714,32,8,1
20011,118,1358966144,6,3,0
54610,1,1408871347,4,0,0
36520,63,1387723515,2,0,0
3735,113,1300235998,3,1,0
3004,101,1296573250,0,0,0
40180,1,1392251190,0,0,0
22032,101,1363303048,1,2,0
30372,1,1379358833,1,0,0
22357,6,1363873457,1,0,0
43866,1,1397580785,0,0,0
40182,1,1392253509,0,0,0
45203,1,1399523511,1,0,0
28428,1,1374664209,1,0,0
46407,11,1401367013,0,0,0
21510,1,1362325027,3,0,0
25499,101,1368188623,0,0,0
28932,1,1375925538,0,0,0
41248,101,1393829264,0,0,0
48968,128,1403657679,6,30,0
28098,3,1373961792,6,0,0
52929,1,1406500401,0,0,0
48242,1,1402541250,0,0,0
44236,13,1398112595,0,0,0
12861,41,1343235693,1,0,0
4105,101,1302459056,0,0,0
6556,101,1317274571,2,1,0
42444,6,1395601351,0,0,0
21592,101,1362492311,2,0,0
37888,1,1390624405,0,0,0
17912,1,1355728846,1,0,0
29876,16,1378227986,1,0,0
53116,1,1406708535,1,0,0
18369,101,1357361032,0,1,0
24702,1,1366669953,4,0,0
49467,1,1404387828,0,0,0
41293,101,1393910412,0,0,0
6473,101,1316858695,2,0,0
44323,1,1398228205,0,0,0
46797,1,1401953061,1,0,0
20565,8,1360153261,3,0,0
42181,1,1395167947,0,0,0
35360,41,1385481598,2,0,0
25675,299,1368581575,103,25,2
54092,1,1408001171,2,0,0
44820,31,1398979506,0,0,0
30271,18,1379065039,0,1,0
35559,8,1385954363,9,0,0
49029,1,1403727879,0,0,0
22051,1,1363328874,0,0,0
28233,11,1374231554,1,0,0
2665,279,1294272614,39,10,0
26066,101,1369360167,1,0,0
49552,1,1404536488,0,0,0
41861,1,1394696246,0,0,0
27570,1,1372796385,0,0,0
547,101,1280292697,10,0,0
46090,1,1400847650,0,0,0
53334,1,1407081079,0,0,0
41924,1,1394777241,0,0,0
29285,101,1376873901,0,0,0
45478,1,1399954884,0,0,0
39916,111,1392028148,2,0,0
40841,1,1393272600,0,0,0
52725,6,1406185030,0,0,0
36192,11,1387005106,3,0,0
28480,101,1374771081,2,0,0
39783,1,1391942324,1,0,0
29738,101,1377867919,0,0,0
30218,111,1378967267,4,0,0
37587,11,1390255934,0,0,0
25404,21,1368013690,0,0,0
27286,16,1372138817,1,0,0
16237,101,1351102845,1,1,0
28878,1,1375796388,0,0,0
25729,21,1368672146,2,0,0
9024,118,1328616042,4,8,0
38332,1,1391203269,0,0,0
6095,1,1314760236,0,0,0
27613,43,1372859114,4,1,0
18453,1,1357578340,1,0,0
29635,11,1377666071,1,0,0
28509,42,1374831530,11,5,0
36598,1,1388037295,0,0,0
24120,1,1365506314,0,0,0
27908,16,1373527999,0,0,0
52702,6,1406168893,0,0,0
24722,101,1366698461,0,2,0
55452,101,1410208152,0,0,0
45633,6,1400154756,0,0,0
27729,101,1373202278,0,0,0
24431,1,1366091749,0,0,0
24788,8,1366797852,1,0,0
41844,41,1394675662,1,0,0
5686,6,1312436867,1,0,0
45483,1,1399956572,0,0,0
16573,1,1352177532,0,0,0
26302,108,1369883235,3,36,0
43405,3,1396953883,2,0,0
52825,1,1406296318,0,0,0
21691,13,1362652673,0,0,0
49208,6,1404024350,4,0,0
29023,6,1376186183,1,0,0
27344,103,1372256263,1,0,0
18496,21,1357708595,3,0,0
42879,1,1396331436,0,0,0
7666,71,1322478257,13,7,0
22263,1,1363711563,7,0,0
14702,1,1349509102,0,0,0
43586,16,1397159238,1,0,0
30978,16,1380700990,0,0,0
36691,1,1388326869,0,0,0
29267,1,1376815786,0,0,0
38173,21,1390971969,0,0,0
53924,11,1407826970,0,0,0
46856,1,1402021089,0,0,0
42277,1,1395307737,0,0,0
37243,131,1389558370,5,6,0
42246,108,1395284556,1,1,0
20997,1,1361187669,0,0,0
19907,1,1358806941,1,0,0
9169,69,1329106621,19,4,0
48566,101,1403050342,0,0,0
16141,101,1350886317,1,1,0
31979,8,1382900573,1,0,0
25718,11,1368656859,0,0,0
36873,101,1388836772,0,2,0
48240,1,1402539662,0,0,0
41350,1,1393972097,0,0,0
23675,1,1364541842,1,0,0
9118,8,1328877085,6,0,0
