id,userid,date
69987,41887,1394725811
74763,44917,1399145555
62721,37074,1389238032
32791,17550,1354785297
4814,2704,1294710962
47109,27058,1371621345
52161,29721,1377838969
3197,1889,1289099862
20023,11208,1336566588
84568,10210,1404476327
88846,30613,1407424953
8830,781,1308747472
6116,364,1299219979
68094,40729,1393130154
37026,20455,1359978369
31823,17001,1353421674
28458,11981,1349865761
75826,21478,1400079648
30531,3301,1351539687
25621,12275,1346927717
73896,44435,1398334684
75554,45433,1399879217
81741,48400,1402755416
61816,36545,1387870515
50013,183,1375078006
79408,4906,1401620460
82113,48088,1403112330
62982,35284,1389525958
27315,1906,1348205902
2161,449,1284642813
83348,7910,1404214721
36532,19871,1359333786
55654,14857,1381466619
90451,14430,1408941597
30771,13516,1351864803
54847,30896,1380560361
86861,8,1405768449
19945,9050,1336462458
58612,16612,1384137196
53397,930,1379387614
9028,887,1309576747
88275,36163,1406949557
72417,42709,1397011547
48328,27765,1373276322
64366,32061,1390839434
36685,103,1359510331
49226,28222,1374226028
82073,6720,1403083847
43211,24327,1366753900
53463,29707,1379419476
20113,11242,1336733162
34133,18338,1357292099
36406,20091,1359121231
69996,3025,1394729415
49700,27495,1374706157
61705,26338,1387666430
67534,40424,1392630635
45047,25857,1368980827
13683,7762,1322923208
47014,20065,1371475516
81442,46726,1402491261
72509,36316,1397089954
41439,22309,1364540862
38424,21238,1361953782
7441,4342,1303908755
75116,45130,1399456117
9367,5427,1310820249
63704,37636,1390311444
63544,37461,1390146842
83411,20898,1404285323
33655,8120,1356010423
14510,7081,1325476755
56618,28218,1382740144
33107,17703,1355218837
60195,35595,1385999869
70139,41788,1394861167
86789,52314,1405675387
24837,13474,1345532086
91646,26338,1410076248
54326,17591,1380041769
67395,35789,1392478612
75513,25244,1399853815
3749,2036,1291357907
88963,53741,1407519337
62374,36793,1388822633
21740,12020,1339771685
50289,28738,1375414954
55101,31036,1380809571
53218,27086,1379317043
73477,37976,1398033649
88267,27658,1406941595
47327,27185,1371997024
42956,24566,1366372646
61875,36588,1387996020
60665,1909,1386521621
55439,24097,1381253790
44071,25184,1367734346
74817,333,1399206950
52055,8114,1377713638
54700,28637,1380352409
68650,4872,1393557411
90005,36022,1408488294
61573,21972,1387453343
58909,3805,1384425971
74533,44409,1398920846
24914,13507,1345636859
70284,42079,1395039274
72441,43479,1397027960
13746,1564,1323129221
10696,1107,1314460814
90220,53748,1408626443
88739,53597,1407354084
39236,21793,1363009495
59031,32115,1384590784
2683,1483,1287284511
44408,3570,1368139657
62772,37057,1389280064
21070,4881,1338794159
84278,42029,1404288334
74054,353,1398501123
30766,919,1351856971
34382,18480,1357662961
18600,7918,1333948066
72941,12142,1397538350
53961,12446,1379938126
42291,68,1365599209
83641,3310,1404288334
71488,42792,1396192735
74576,44796,1398944505
60774,35944,1386614203
17258,8717,1331155927
83246,48766,1404139594
36562,18218,1359361687
66152,39517,1391504616
11355,3903,1316651583
28402,14731,1349793972
62808,36465,1389322636
17580,9891,1331844051
38319,21269,1361830227
18152,10044,1333005648
44790,25389,1368609077
48636,27928,1373567423
56208,31285,1382161748
70152,41991,1394875897
46705,26179,1371086744
67050,38274,1392172915
73551,43790,1398096053
70095,41827,1394805808
83440,159,1404288334
55134,13999,1380864780
64350,37928,1390828250
12146,6898,1318866610
74239,44213,1398688948
77095,45608,1400326698
41859,21810,1365132805
47315,27190,1371972606
69110,7945,1393977050
33649,8590,1356005623
30120,16170,1350956393
82376,35003,1403324398
66386,28746,1391692028
557,197,1279791199
25965,14062,1347583419
82720,32470,1403645336
62759,37048,1389265912
66337,39617,1391664561
15729,8962,1328338711
87995,52642,1406702187
58529,32542,1384012713
5345,3051,1296825068
86933,52406,1405836043
51164,16830,1376549106
37063,19657,1360043273
9925,5627,1312328873
28552,14885,1350008865
59663,35315,1385387713
67040,40097,1392171166
18102,2392,1332913824
88277,53276,1406950160
21839,10979,1340020694
82693,48342,1403616352
36968,8373,1359908369
64236,37977,1390741207
17287,9701,1331211795
41640,3262,1364842397
74693,44495,1399043924
82030,28666,1403055026
48331,6096,1373279635
45962,26383,1370176898
88536,40207,1407209665
52627,29963,1378458404
83012,49105,1403859106
19262,10844,1335253856
63341,37418,1389871526
54159,28761,1379978392
89790,54253,1408318613
60940,35677,1386749920
50988,28909,1376373897
61891,26925,1388035553
84515,43560,1404433052
71692,5635,1396380582
49951,28556,1374998409
62552,36738,1389067340
56237,31702,1382227874
25459,13803,1346652484
46417,26164,1370750769
77456,13267,1400662494
48957,28107,1373983980
38230,9097,1361649473
16771,9332,1330084076
18325,9444,1333358237
27802,6577,1348971167
63422,37393,1389959586
8592,4993,1307907656
92022,55612,1410417186
29841,9007,1350493014
59496,32157,1385188759
32332,9465,1354135056
23955,704,1344037247
56758,32033,1383010541
31409,6470,1352818156
9755,5574,1311815884
25042,13568,1345824717
31614,159,1353072361
54539,686,1380187457
82306,686,1403257445
31002,4774,1352231366
39920,21999,1363848350
37220,12147,1360200982
48062,27612,1372864297
51438,29298,1376954566
83028,49145,1403873659
72245,43240,1396874728
92053,55601,1410432778
14925,1347,1326411184
78078,45745,1401254085
68401,40931,1393389795
54443,30727,1380126508
29911,14846,1350601627
54554,30764,1380197441
6553,3749,1300539382
30143,3754,1350979820
64292,37820,1390795270
24241,1124,1344542570
58933,17645,1384442489
71355,31877,1395992827
32325,17253,1354128755
37773,20650,1361076374
89621,54099,1408099395
42877,24520,1366287665
37528,20782,1360687269
59666,29576,1385394013
77807,46143,1400993046
38552,21431,1362115561
41491,8397,1364616846
67712,39691,1392789310
67340,40306,1392418736
24304,13209,1344648218
13508,7661,1322472418
32838,14434,1354859442
28087,14660,1349356137
54008,2921,1379939632
90797,54847,1409215172
50374,805,1375556416
15168,6355,1327047296
60330,5836,1386150767
46318,26607,1370572360
88335,44496,1407004606
10238,449,1313232211
70338,31634,1395073242
77778,43221,1400935722
47147,27023,1371649546
70873,42425,1395572755
69425,17956,1394206338
62736,37083,1389251405
30318,6432,1351207617
52870,30129,1378799032
37843,7419,1361178770
91700,8588,1410155324
9531,215,1311177812
47202,27114,1371721174
20302,11357,1337170446
72529,41163,1397106329
89064,686,1407657117
60950,35680,1386756853
35520,18410,1357877341
73946,42877,1398385175
65039,5480,1391416169
75537,42891,1399869870
55846,31492,1381761389
62409,8932,1388860282
15188,8650,1327086452
30499,16354,1351494920
83480,608,1404288334
36961,20425,1359897869
21697,2849,1339703584
20304,4505,1337171646
34331,18444,1357608290
78166,45784,1401327978
47387,7282,1372069738
61137,36172,1386945198
75097,2719,1399444843
37578,20821,1360765045
39076,20096,1362819024
41958,23997,1365257014
61096,812,1386917579
43316,24810,1366846960
52961,8670,1378900030
38396,10530,1361916097
83497,847,1404288334
37814,20915,1361152348
73202,43980,1397721330
70011,41901,1394747751
27397,1381,1348241003
63638,36462,1390256883
89296,53488,1407859131
81521,48258,1402556970
39538,4432,1363417490
37672,20868,1360902561
89258,42348,1407833448
169,127,1279544046
89390,54019,1407927082
30679,12981,1351744452
87736,52442,1406494970
17595,9904,1331882451
43476,23641,1366987784
65006,38431,1391391868
27974,14587,1349231314
60064,19744,1385885398
79827,41149,1401964958
37172,20561,1360151392
43783,10776,1367366546
42610,24352,1365960511
43745,22163,1367309274
54118,686,1379962817
29803,15993,1350453681
31361,16774,1352768354
3653,2182,1291019193
48621,26338,1373544510
55337,31017,1381151697
5404,2970,1297077999
55504,30682,1381314835
45885,13186,1370010529
62548,36968,1389061594
70360,27051,1395091606
38045,4701,1361422862
25195,11091,1346148848
61026,10028,1386844634
41588,2485,1364779962
20172,11272,1336882331
47353,919,1372040508
59137,34966,1384768872
68437,40959,1393408791
2271,183,1285125124
38793,21540,1362476559
1889,1167,1283466555
73241,37240,1397740315
62903,17230,1389426423
51009,28898,1376387183
55825,23,1381742449
48797,27564,1373850078
34327,18274,1357587556
55749,31424,1381593226
24511,196,1345009498
1467,931,1281709502
37687,7475,1360912475
60492,26267,1386302541
14467,2392,1325285458
62931,2040,1389454790
18216,10089,1333114896
29766,686,1350402080
56750,3891,1383002142
21430,2798,1339167652
67086,8402,1392193316
87818,52978,1406553616
37252,20572,1360224683
28098,11285,1349372639
5694,90,1297857779
67976,40683,1392982010
74832,36850,1399223924
62186,36765,1388492688
88704,13614,1407322852
47516,21560,1372198284
50990,29068,1376375405
47496,11449,1372165734
45165,25916,1369130794
63248,20874,1389795259
61976,23823,1388209188
35916,18128,1358396048
32945,16437,1355022090
32651,17432,1354609137
48471,7290,1373414477
7869,175,1305179761
59781,8343,1385496730
91916,18008,1410338694
2692,252,1287327622
25831,11634,1347351101
38530,21407,1362069871
71468,42703,1396168062
75905,4351,1400138140
89481,10939,1408000491
24349,12833,1344753773
36290,20003,1358951639
33666,16067,1356025736
69501,41571,1394312245
77839,31090,1401032833
56013,31157,1381944190
71752,34863,1396432849
28205,14707,1349545494
32598,17106,1354524830
28245,14289,1349627395
66540,39722,1391807019
702,386,1280167723
39459,919,1363287617
60951,183,1386758357
30708,8632,1351768453
32389,8141,1354215791
31677,16253,1353209249
91112,2921,1409560874
18935,10275,1334605033
50420,28808,1375645954
91772,1720,1410214548
77202,37640,1400462174
91880,3406,1410309973
77659,46022,1400818885
72028,40138,1396673153
57502,32556,1383979112
53852,30438,1379838330
59971,4496,1385718679
54061,10633,1379945341
20057,11232,1336627530
7770,3198,1304878059
56306,31427,1382335361
70289,41359,1395041377
48237,27712,1373170850
46090,5199,1370317468
1354,189,1281369590
67910,39991,1392926262
4208,449,1291998149
27195,13066,1348015592
90307,54546,1408733467
42151,24077,1365498891
36312,20023,1358998164
52541,28191,1378367134
18444,10322,1333539746
89685,3807,1408182318
33861,18137,1356610386
45807,26311,1369904524
83384,49363,1404261960
74057,44090,1398503212
91881,55513,1410311567
73062,14554,1397610985
51745,29512,1377353046
12245,1643,1319082540
86076,49460,1404993629
36827,17833,1359690417
19896,10683,1336379465
36094,7290,1358680049
21762,12036,1339827486
84485,37860,1404405434
54568,253,1380203476
77039,44451,1400251239
24918,13507,1345641060
51276,29225,1376674564
53801,22323,1379724128
3356,1874,1289601858
66795,39901,1392022124
63710,37041,1390319453
54189,478,1379984393
63310,35657,1389849676
28062,14645,1349335130
27478,13409,1348367384
75879,45415,1400118947
23761,6918,1343666505
50438,28825,1375673473
25730,74,1347190825
50345,8464,1375503696
86209,27213,1405126122
12036,6848,1318577269
90168,7417,1408596912
61790,15949,1387834809
42937,24551,1366355527
33979,13754,1356969977
36794,20328,1359628582
66840,930,1392037283
63354,37429,1389877255
66600,37743,1391892743
62864,37167,1389373325
91227,55048,1409664808
855,266,1280216924
38886,2929,1362566672
63662,3269,1390284838
59818,29062,1385538501
57509,795,1383990512
52451,29886,1378261166
49974,28565,1375036817
64632,38206,1391045947
51614,183,1377165762
86342,52026,1405328620
91767,55449,1410206346
82495,17186,1403484080
60700,9383,1386560836
54909,30934,1380619041
23801,11915,1343749320
20201,5696,1336977758
84038,16049,1404288334
18351,4455,1333418841
90272,54139,1408688160
91489,25062,1409882383
30863,16496,1352023773
71989,1720,1396603776
46048,12258,1370267308
60117,35554,1385953312
50861,12373,1376218607
51537,20666,1377070210
77001,38286,1400224997
35674,3582,1358140024
81189,48030,1402316285
75041,44682,1399381671
28247,11887,1349628895
51697,29452,1377255104
30706,10580,1351768453
5079,88,1295902913
59436,34848,1385098610
74599,36019,1398961361
5054,133,1295776579
74205,44595,1398669542
58641,20327,1384163296
31345,4580,1352750053
41389,23646,1364467420
92111,4598,1410483724
89318,7290,1407886478
45036,25820,1368965227
55259,7555,1381058312
67477,36849,1392570100
68500,20622,1393451390
90635,10841,1409104481
78191,46348,1401341284
44368,25444,1368081461
38548,21154,1362104384
89925,16732,1408425724
72355,43405,1396954837
29686,15959,1350299458
71693,42866,1396380878
69594,14803,1394404446
70787,41982,1395465467
45652,26091,1369743578
20084,8397,1336674360
91851,49296,1410271778
70162,10849,1394896528
72369,24080,1396964769
4337,1390,1292266808
64194,37950,1390711654
88223,53143,1406885118
44311,25380,1367997661
8929,5205,1309219974
35553,18303,1357910475
79704,919,1401870772
81984,2728,1403005639
88649,53518,1407290449
27622,13672,1348678320
19456,10861,1335595651
49967,17757,1375023916
50878,1154,1376249353
7662,3830,1304626630
63394,12409,1389939127
68047,16694,1393065726
51284,24865,1376708320
9822,5582,1312065634
20523,11269,1337658148
82748,40513,1403670762
74030,6961,1398467390
43801,21260,1367389767
63818,32099,1390427788
67445,40368,1392530197
9058,4398,1309775186
71791,31947,1396449818
75696,45512,1399990034
66966,4015,1392116508
36896,20391,1359794866
42276,23873,1365588409
86733,49453,1405620155
58691,10331,1384210384
91982,55527,1410391656
61605,32005,1387497285
87522,52795,1406266330
69426,35526,1394206637
51093,29087,1376471048
25357,13748,1346413583
67298,40273,1392375502
45535,26160,1369635202
47901,26352,1372724155
53062,30248,1379031762
37903,5474,1361253268
48649,27939,1373584591
36617,20224,1359438518
68862,37008,1393776902
54732,6552,1380428665
86423,49691,1405391075
27304,776,1348198401
89097,53820,1407687080
43109,24510,1366630778
66163,39525,1391513699
75552,7756,1399878018
82848,7964,1403732921
31894,1352,1353503614
92067,55642,1410438950
86406,51992,1405381290
91264,55151,1409708467
14789,5,1326174999
63721,364,1390331964
87297,52649,1406104252
83644,3401,1404288334
49849,3411,1374847623
48816,28048,1373865552
14119,8061,1324111817
44101,22435,1367780465
61098,36153,1386919396
74744,805,1399120316
36421,4601,1359140157
81337,48111,1402425979
54041,10416,1379942334
22954,4903,1342170914
37042,20466,1359997269
75832,45577,1400086467
51513,29386,1377050631
68871,41221,1393782960
73719,43014,1398229726
90808,54867,1409218184
9053,5280,1309751784
22042,11195,1340360045
89111,37728,1407710335
82776,48590,1403684214
83620,2942,1404288334
64565,38190,1390983186
91432,55260,1409822740
55210,31113,1380961021
49418,28027,1374430500
49228,28221,1374226028
77175,8041,1400436908
8610,5003,1307989606
30563,16387,1351578721
20050,11058,1336615529
8261,4788,1306563236
84521,49500,1404435862
48585,15959,1373516751
35629,18618,1358053170
36779,9936,1359612381
36692,18575,1359516630
25564,13765,1346845771
8829,5130,1308747472
39487,21364,1363337931
82934,49086,1403797071
81486,40740,1402541205
9716,5564,1311739034
28107,14668,1349392738
54704,8413,1380357510
72499,42995,1397069083
50481,22047,1375718748
60100,2074,1385938873
27278,10346,1348142864
75409,21036,1399719323
55816,31341,1381734349
74186,28246,1398650027
44226,25343,1367914309
43250,2164,1366787843
73363,16282,1397879779
83540,1381,1404288334
56778,31668,1383026442
33137,14519,1355252438
61359,35968,1387257986
796,260,1280193227
91790,582,1410231874
83691,4564,1404288334
24449,13266,1344923000
10340,5727,1313402717
71736,3345,1396418975
75191,45140,1399516756
91721,14283,1410163976
39341,21924,1363147537
60498,35772,1386309464
84414,49045,1404358879
41788,23911,1365053487
42792,24475,1366192748
50050,25405,1375122113
84086,19744,1404288334
44325,25398,1368009736
31551,16893,1352984129
30076,4507,1350907492
70942,42457,1395644570
41613,23790,1364817655
63727,37653,1390350574
91317,45941,1409737021
30847,16462,1351988066
82863,46115,1403744715
39321,3277,1363133137
51207,29206,1376612105
43815,24419,1367400650
60109,35554,1385948207
36122,8528,1358739467
74294,28705,1398742064
86657,52268,1405575679
37774,686,1361077274
58545,34582,1384030450
2589,1077,1286845202
61905,3651,1388044876
52312,29778,1378089407
64362,38030,1390837629
74160,44572,1398628511
67142,40164,1392226478
28135,13402,1349427264
62572,36988,1389087620
6294,919,1299700823
14488,8283,1325388733
56323,26753,1382348329
30451,16323,1351411737
19870,11137,1336313463
74903,28928,1399285764
52193,29696,1377866626
29874,16042,1350544017
63632,21052,1390243629
65030,38373,1391411670
51099,29158,1376475276
60860,24414,1386677284
43721,5836,1367298406
14177,4040,1324288009
73840,42910,1398295218
20989,9816,1338560435
44554,24128,1368344468
44962,25,1368812646
71536,40680,1396245627
66262,35895,1391602679
31846,17052,1353456174
91460,55251,1409849105
77693,5536,1400841863
71323,26382,1395968515
38492,183,1362026330
46483,24293,1370847566
74942,27403,1399329331
74985,44839,1399358140
32750,7819,1354722260
19108,10610,1334889856
77414,45915,1400644316
82573,48858,1403525750
84118,21521,1404288334
75172,44965,1399498788
28234,14727,1349609994
49975,21160,1375037717
21854,12001,1340033892
41324,10172,1364396917
8250,80,1306485787
64943,3025,1391332664
60657,35854,1386512901
8850,5141,1308812573
92227,55741,1410610858
83560,1764,1404288334
81944,48491,1402980345
77761,4253,1400916811
91764,55447,1410204864
73564,37582,1398105792
31010,16534,1352246673
66547,18110,1391823681
58741,34724,1384262974
87413,52278,1406185230
54927,30940,1380631975
47978,8123,1372790172
51825,1307,1377494714
55550,805,1381370215
52104,29681,1377764415
35694,3883,1358159525
22051,11145,1340376845
35821,17464,1358292763
43663,10191,1367236983
88101,53165,1406783351
49352,21599,1374336093
49991,2750,1375053329
75828,18636,1400080549
41542,17042,1364718931
68083,36564,1393116955
37061,20479,1360039973
33798,17925,1356366366
20901,11568,1338425433
43140,24535,1366657257
91555,18386,1409942440
49584,28394,1374608451
75571,31398,1399888161
59728,35347,1385455349
64332,38037,1390818201
77118,26276,1400355505
13229,7397,1321758421
52484,27866,1378288466
20482,6845,1337573234
76983,45654,1400217085
42943,24553,1366360944
18727,10546,1334147881
318,183,1279580648
59997,35394,1385777266
91322,14731,1409741042
84342,49393,1404296477
62887,37036,1389420386
40098,22453,1364135530
61049,31650,1386862969
36038,307,1358540697
75533,36680,1399868677
16415,2592,1329761259
33435,16802,1355705844
25647,12710,1346998870
52611,29722,1378446396
44350,6866,1368051619
67851,7258,1392885459
25900,14042,1347463966
19759,5492,1336094427
68464,27557,1393421175
545,190,1279778299
33873,18149,1356637387
32550,8670,1354470528
37542,1390,1360720870
47854,21599,1372664078
17075,9394,1330808789
89715,54080,1408218288
8871,4856,1308914620
48998,795,1374026501
32194,17226,1353987940
88383,53325,1407066150
39809,5429,1363749807
63790,37667,1390399832
86554,805,1405489207
62685,1720,1389197532
71324,7291,1395969425
37889,20016,1361239167
31546,12626,1352982630
33006,17657,1355075837
1549,39,1281996825
34356,18458,1357634691
77155,45743,1400411398
75794,45518,1400059240
23498,775,1343217730
31210,16542,1352533086
90898,13000,1409295126
82419,26121,1403387789
34085,18291,1357221843
39319,9320,1363129836
35678,930,1358141224
83378,25260,1404250439
63908,37750,1390488267
27400,7290,1348241003
77387,45843,1400621069
4225,582,1291998149
36307,19879,1358987364
53431,25936,1379404302
86394,49677,1405369935
4125,37,1291828943
71881,12427,1396517896
84359,7244,1404306356
71755,887,1396435015
77999,26173,1401189592
35707,9867,1358171226
67389,8964,1392476206
38526,9944,1362063570
59117,34695,1384755670
57471,24258,1383919619
88928,17428,1407487806
25825,887,1347343001
36654,3681,1359471615
37165,11992,1360140892
59748,35347,1385470198
3219,1785,1289176973
35657,18641,1358094889
55371,14421,1381199120
46397,26651,1370706610
63642,37552,1390269785
38789,7744,1362471458
29645,7828,1350243335
36329,20042,1359023665
69702,35601,1394476171
12204,6929,1318995105
54852,30152,1380562760
54492,27812,1380168510
20416,10785,1337401232
70104,41960,1394810318
5868,2476,1298463839
42622,3614,1365989033
79852,26263,1401978808
74187,42128,1398651227
37471,14860,1360644223
4232,62,1291998149
64349,38046,1390826751
23571,2795,1343308993
59209,35019,1384853602
13049,7174,1321324471
22497,11511,1341325004
60664,795,1386521621
11102,6180,1315800818
11017,1224,1315497803
34187,17418,1357364427
88471,52977,1407144597
8640,5023,1308106655
64150,37912,1390652242
89660,54175,1408138764
51322,5880,1376809066
42775,24450,1366177738
74174,42077,1398642295
47677,27425,1372392784
39309,2798,1363109435
32423,118,1354267963
47910,11598,1372732593
54604,30789,1380255703
71412,42237,1396077803
5395,3088,1297067799
35766,19696,1358247460
7920,2456,1305303079
51180,5098,1376566876
64970,25319,1391355868
75754,2631,1400039854
62433,21200,1388913694
13243,7494,1321822152
61016,36040,1386836534
60552,22387,1386397004
60262,7482,1386075069
55964,31126,1381904946
35570,7733,1357959544
62870,17230,1389380433
23277,1777,1342764866
89958,54210,1408438595
39634,22151,1363573975
81452,6633,1402498747
74645,35370,1399008430
81670,46891,1402663867
23316,12566,1342858357
89504,53639,1408008502
22927,12540,1342143914
66166,32094,1391515210
70829,7744,1395506783
46516,9177,1370871597
59551,35241,1385269107
35665,17908,1358123201
31794,17023,1353388974
74503,44378,1398888281
12592,6369,1320024181
77238,7290,1400487013
22151,8507,1340635461
71548,6625,1396250506
9599,5471,1311391601
68462,24155,1393419665
27150,12318,1347940939
14837,4856,1326181600
69475,1007,1394272747
50299,22586,1375425443
42324,24197,1365640127
50416,22468,1375636698
55491,31266,1381303083
33299,17833,1355464907
36138,2860,1358752369
91230,55125,1409665111
13903,449,1323591908
45887,26361,1370010829
87669,30697,1406406735
37597,20827,1360800147
54952,226,1380666776
7733,13,1304781452
68092,40729,1393130154
48520,27222,1373455210
70618,3805,1395291412
52286,20344,1378038056
27606,14402,1348653420
79487,40946,1401696640
51876,21599,1377554792
12459,7073,1319614757
61106,3744,1386923952
74969,13554,1399349785
74209,44424,1398673384
51705,29475,1377269563
60897,11005,1386715180
43389,20181,1366901168
30049,16134,1350878977
88596,14534,1407242910
74141,44561,1398605381
89894,54320,1408415238
90702,54802,1409139504
71026,42515,1395724756
1803,1106,1283090871
19906,9697,1336397165
2671,1573,1287157129
37023,20326,1359971769
22535,930,1341381405
193,83,1279546146
16250,9251,1329399224
48304,27744,1373259739
87870,18164,1406610739
37115,20513,1360085925
68348,37535,1393341553
54429,6484,1380112631
20354,6376,1337266780
726,411,1280185424
84569,49148,1404478961
51060,5829,1376420970
73267,24133,1397765692
52277,27581,1378025757
90339,49206,1408797015
84461,44027,1404383666
89476,54056,1407997254
53208,11279,1379308606
23489,12843,1343207808
87423,44269,1406189948
83242,49282,1404136787
64034,37767,1390559624
84091,20015,1404288334
90096,6446,1408532934
27378,5739,1348241003
53215,12005,1379314332
3450,696,1290020425
37920,21035,1361263487
75404,45335,1399714995
60218,35617,1386046123
90067,54325,1408519503
45632,1080,1369730030
62060,36661,1388320219
29879,16049,1350551217
84945,49778,1404890937
56558,31889,1382659936
14661,8374,1325836553
64784,21532,1391168447
48523,13985,1373456419
79580,10231,1401771669
53279,919,1379335372
14683,1909,1325932686
16922,9509,1330483621
88970,52388,1407534470
42282,23899,1365590808
14602,8207,1325704082
52175,27250,1377852470
31114,1913,1352372823
43624,24997,1367211481
83843,8515,1404288334
38575,887,1362138080
25482,13817,1346681315
68108,40756,1393143975
15651,8923,1328169230
63553,4598,1390158026
54420,16897,1380107518
48186,27691,1373045553
48881,28078,1373933583
45327,26008,1369289376
79636,7397,1401819841
88880,5469,1407459231
81937,2164,1402972121
58806,16811,1384328390
245,166,1279557247
43436,24886,1366954730
20290,9231,1337155416
92048,51945,1410430053
77488,5003,1400680308
46726,25898,1371107461
88450,53367,1407129047
60984,35705,1386792272
49620,23820,1374640946
90515,38311,1408996944
60625,35833,1386486190
53282,22543,1379336012
9,5,1279539547
55254,30755,1381055301
27371,88,1348241003
22647,11944,1341586369
73981,44426,1398413854
86704,52293,1405602915
54233,24671,1379998793
28055,14645,1349330330
15689,7795,1328255523
48314,27581,1373268493
19803,11098,1336149041
29617,11048,1350161428
30686,1764,1351749552
53991,1390,1379939031
71002,6493,1395699253
72642,43634,1397209291
33598,17941,1355919200
45927,6405,1370122540
88196,53221,1406850074
74539,44414,1398924250
11203,6342,1316107941
11878,6737,1318218854
19073,10322,1334817228
67833,40554,1392877280
63425,37455,1389959885
60604,22403,1386457091
72172,41474,1396836256
31839,16979,1353445974
49902,17094,1374911261
45801,1102,1369900923
10528,2392,1313930603
89328,53973,1407897146
86058,51870,1404984342
45960,26417,1370173897
32044,17130,1353763179
51615,10580,1377166064
86683,52290,1405591693
23626,6401,1343385498
32568,17399,1354499929
63877,10810,1390478303
14206,7419,1324349541
45635,1080,1369730931
29929,16073,1350624151
38082,2750,1361445125
49072,27767,1374064982
56449,31486,1382493413
45571,14073,1369682317
43340,9161,1366870361
11075,6261,1315716482
66240,35286,1391584091
27352,11030,1348241003
56448,31486,1382493413
46155,5761,1370393203
43089,24674,1366616076
86230,27965,1405157633
34284,5836,1357529595
56643,31954,1382832085
36139,103,1358754071
91661,55379,1410091321
68567,10074,1393496672
84848,49630,1404813814
13719,7661,1323078478
43874,25143,1367470873
84151,25259,1404288334
13091,1475,1321384530
59257,7795,1384919083
67846,40620,1392884237
50613,6096,1375886635
596,190,1279936712
17583,696,1331862950
51561,29026,1377090762
19802,9680,1336146942
31230,5405,1352594289
36688,19737,1359515430
72291,43337,1396918285
60629,35854,1386487691
50180,11346,1375282884
43547,24820,1367104734
10243,189,1313275725
78207,476,1401349796
83009,48288,1403857144
54969,24521,1380687479
33822,431,1356446204
46667,26267,1371036869
51241,27261,1376649239
39773,1531,1363703263
36806,13935,1359646615
39441,7397,1363265618
91525,1739,1409909354
5115,539,1296026223
21317,339,1339167652
45127,21286,1369086629
79848,5020,1401975992
71400,29877,1396047049
87099,264,1405979834
12449,7064,1319594140
89050,10312,1407645224
89796,54255,1408320576
39466,22016,1363295619
66974,30351,1392119214
79760,22199,1401923679
32439,16973,1354291963
54563,2676,1380200465
37644,14624,1360865013
50641,28895,1375938065
30756,16468,1351838657
33117,16663,1355229938
61679,8676,1387562764
46405,8413,1370715046
2204,1303,1284811190
44050,25058,1367696971
51185,6434,1376572001
41970,24013,1365281766
59012,32454,1384540048
53176,30327,1379259985
19402,2860,1335464826
49265,28231,1374233368
78341,26338,1401508164
1861,1150,1283396046
45013,21084,1368931303
36338,20050,1359033881
60387,8927,1386205109
70569,14650,1395235409
79674,46700,1401856181
6851,4004,1301770734
5191,2669,1296335542
36435,20111,1359176758
86263,51981,1405207506
49251,29,1374232966
35753,19690,1358238460
36323,20033,1359016464
15776,2485,1328464147
89315,10119,1407885332
49209,3697,1374203992
79931,46877,1402048744
2832,1389,1287709113
89444,1636,1407971315
9256,4764,1310433147
13216,7479,1321718190
3466,1474,1290090632
2761,1451,1287528224
71058,41307,1395745940
66249,511,1391590263
49910,495,1374917307
30868,16520,1352029773
8960,5221,1309309446
59544,2116,1385259913
27758,11512,1348900063
66970,8062,1392118614
74841,44981,1399238952
75873,35332,1400117119
70929,12329,1395636687
30436,16028,1351398837
86043,45876,1404975356
7749,914,1304811153
74674,44848,1399024690
86885,27603,1405783985
8507,930,1307522988
22576,4810,1341464255
37853,20995,1361188995
36989,18412,1359934777
37428,749,1360585107
43595,521,1367166901
15846,8528,1328632935
14931,401,1326432863
47235,21054,1371772531
91588,42019,1409994834
32415,2665,1354259562
16427,9344,1329794714
39518,22066,1363374288
60269,32145,1386083771
68712,26593,1393592739
60143,35405,1385973125
11543,1436,1317225686
40118,22067,1364174256
61488,36382,1387368013
66645,17046,1391956709
34402,18392,1357701962
71318,42678,1395960929
52225,29751,1377921549
82165,10119,1403154355
52465,29869,1378274665
63521,5174,1390121042
79428,46518,1401642734
6734,3911,1301265626
56276,31734,1382291051
37088,20493,1360059474
82496,334,1403488058
72428,27342,1397018519
46179,26511,1370413680
62278,36743,1388686746
64829,38343,1391232257
30089,10054,1350914993
64674,25859,1391080352
44044,24543,1367683396
73177,13564,1397708340
59276,74,1384933790
42411,24247,1365723580
16954,6432,1330521751
60352,16113,1386171483
32964,17638,1355046728
31042,16600,1352278602
38333,21278,1361843432
90669,44952,1409126057
38428,21323,1361956341
69162,40961,1394016338
68241,39520,1393262613
70545,40255,1395221824
83479,603,1404288334
62895,37141,1389422496
61993,36659,1388226362
42279,24165,1365589909
72720,27464,1397322039
45416,7456,1369380014
29776,16011,1350430581
38998,14769,1362679924
36865,2149,1359730063
84736,49638,1404715739
27347,12318,1348241003
32502,16297,1354378673
90212,54491,1408618850
35604,18614,1358003050
89699,5862,1408195299
63570,37545,1390187635
