id,creationdate,postid,relatedpostid,linktypeid
3164715,1404227351,105466,8071,1
2742438,1384961579,67679,77019,1
2560080,1374427443,65067,48298,1
3154244,1403724967,104810,6022,1
3158419,1403907694,105108,18480,1
2870603,1392256497,86429,86135,1
2759204,1385982915,78328,63978,1
2847695,1391119628,83940,76163,1
3101511,1401942265,101253,91088,1
3261272,1407234471,90386,101006,1
2978491,1397196987,93436,17565,3
2738574,1384756343,76876,50778,1
3023162,1399179260,96321,14928,1
2925478,1394850152,90105,88656,1
749044,1309443825,12521,1622,1
1560093,1335372033,27146,4551,1
2931168,1395121259,90438,15749,1
3341568,1410331903,114926,8744,1
3011713,1398586783,95404,29781,1
2531532,1372739568,63130,1142,1
3190144,1405143637,107617,82546,1
3135461,1402976720,103677,62315,1
2928190,1394981925,90213,52089,1
1841277,1349609039,38784,5504,1
1490839,1331458252,24464,20836,1
2961580,1396501342,92397,36152,1
2399289,1364310116,53380,52646,1
3322274,1409118040,111058,113334,1
2870032,1392216375,86351,8106,1
3157078,1403843495,104970,104404,3
1518877,1333035268,25506,6538,1
1490608,1331443413,24418,9918,1
2258638,1361127797,45840,45825,3
3162087,1404126846,105219,35265,1
477630,1302600783,9478,1112,1
2400142,1364344628,53337,53407,1
1957480,1354516939,44769,44999,1
2720202,1383754587,74808,33918,1
1690931,1342388659,32319,1576,1
3137036,1403045888,103718,56479,1
71553,1286663270,138,75,1
2062145,1357240798,46938,23617,1
2866895,1392043714,86094,51718,1
2417819,1365583565,55734,45033,1
2688634,1381863324,72911,26842,1
3113198,1402101419,101501,97665,1
2381749,1363584562,52585,25605,1
2498808,1370506935,61065,3466,3
3084682,1401662430,100792,4700,1
2786084,1387486628,80196,51718,1
3117522,1402192240,101570,961,1
2665111,1380611872,71585,17029,1
2558775,1374332254,64983,62318,1
2523065,1372156365,62574,2691,1
2566929,1374760390,29325,20523,1
2451046,1367831471,58302,22764,1
1773279,1346322976,35382,5171,1
3310066,1408512964,112598,64192,1
2378062,1363417390,52255,23142,1
2613159,1377589423,68270,44489,1
2991164,1397749479,94198,6067,1
2771309,1386620659,18383,64659,1
3155435,1403774201,104889,23548,1
3053150,1400536436,99344,97938,1
3087926,1401713324,100920,33413,1
2646612,1379568775,60252,69561,1
2476054,1369124814,59625,203,1
2816325,1389368870,78741,32634,1
2883810,1392912603,87367,22003,1
2613530,1377603096,68483,6225,1
3341587,1410461662,115192,35892,1
2821865,1389686195,76234,10947,1
2377184,1363355866,52379,31690,1
2802217,1388621684,78000,2306,1
3336471,1409844620,114394,59305,1
2504405,1370875730,61398,4341,1
2775425,1386838290,79477,11899,1
3164029,1404200537,105395,13314,1
2550772,1373874139,64348,64343,3
2139664,1358478404,47960,13686,1
2743091,1385003810,77237,5347,1
2517069,1371726557,62209,19195,1
1712696,1343373328,33189,33038,1
1913288,1352721502,43434,27588,1
2893505,1393419439,88011,28474,1
3050196,1400390677,99140,80287,1
2761737,1386124560,78504,64026,1
2511619,1371363514,61858,30,3
834932,1311057261,13215,12797,1
2666865,1380694997,26712,26585,3
2545594,1373533850,63943,39323,1
296539,1297919995,1432,1412,1
1766736,1346044647,35165,21237,1
1447417,1328979747,22648,22654,1
3316475,1408824374,113023,298,1
3173393,1404558129,99488,66825,1
1897950,1352083338,38254,2819,1
3026425,1399340880,96543,1149,3
2893503,1393419439,88011,65898,1
1675673,1341542329,31755,29190,1
3069223,1401212551,100267,11609,1
1860537,1350465823,40598,36247,1
2445401,1367510413,57642,27443,1
3211583,1405270098,107823,80859,1
1388212,1324428469,20088,19954,1
1767353,1346063936,33236,13850,1
1737364,1344696538,34151,33888,1
2679529,1381392527,72458,72421,1
305448,1298478876,7528,7426,1
2902136,1393822287,88463,67571,1
2493304,1370203723,59814,59135,1
3186639,1404988115,107501,34939,1
398667,1301036247,8769,3947,1
1484094,1331044936,24061,23617,1
2187736,1359260185,48623,48547,1
2806922,1388915884,81285,69114,1
2918849,1394544699,89599,28474,1
2514395,1371548648,62034,50537,1
383512,1300292578,8377,170,1
3258485,1407112765,110508,2691,1
2988592,1397644482,94033,78466,3
151785,1290709714,4914,834,1
3131925,1402806685,103448,70385,1
3238884,1406223697,109288,101354,1
2846881,1391064730,83868,31073,1
1566249,1335719071,27323,6252,1
2575477,1375253528,66134,2306,1
2809337,1389036508,81451,13875,1
1643722,1339864580,30599,2628,1
3029407,1399458642,96816,60825,1
2513028,1371457610,61903,58242,1
2469188,1368725777,59250,5135,1
2752464,1385548433,77844,58042,1
2961628,1396502413,92397,89121,1
1986288,1355738695,46062,29017,1
2951218,1396019952,91750,88461,1
3334929,1409762777,114146,71871,1
3263963,1407332491,110943,8019,1
1493418,1331622896,24572,24380,1
3270641,1407719375,111419,73869,3
1095,1282893350,2154,1228,1
2189082,1359284687,48639,29096,1
665177,1307449256,11659,7467,1
3141991,1403243549,104115,28474,1
2682571,1381568907,72623,72617,1
2451248,1367844053,58312,58220,1
2193887,1359388151,48727,26147,1
2899924,1393754488,88466,78694,1
2868658,1392146202,86288,69719,1
2258543,1361127797,35704,12386,3
2566236,1374732121,65563,64924,1
2646354,1379550851,28348,2492,1
2454973,1368009370,58498,14483,1
3261348,1407237512,110690,108911,1
3020922,1399032472,95735,73238,1
2803825,1388719111,81103,55533,1
2589396,1376095610,52908,49942,3
1507855,1332440221,507,4258,1
3042416,1400057522,97659,14078,3
3169045,1404380495,105704,105600,1
1405093,1326012774,20752,18222,1
2431069,1366699108,56924,899,3
2753976,1385637480,70704,32596,1
2853648,1391412007,84219,84158,1
2893585,1393423042,87965,13197,3
2695911,1382279273,73301,4569,1
3170479,1404434373,105611,20836,1
3250541,1406734637,105795,108911,1
2621461,1378106370,30825,10234,3
1274321,1318800070,17096,17098,1
1892909,1351840068,17816,18480,1
2773376,1386733197,79314,67571,1
2348729,1362863207,49011,51802,1
3139492,1403141956,103969,103930,1
2782958,1387309630,79501,79969,1
2018264,1356855199,46711,46670,1
570006,1305031805,9299,277,1
1683899,1341996894,32106,32025,1
2628763,1378486098,69352,69418,1
2504603,1370891616,61412,35940,1
2301276,1362118631,31366,48786,1
3265047,1407382500,110997,102691,1
3157657,1403864763,105028,24781,1
1276798,1318832979,17117,16915,1
2782256,1387268658,79900,31,1
2906269,1393963746,88836,30801,1
1858635,1350374913,13382,38856,1
1850022,1349961605,39231,13676,1
2555199,1374108604,64676,8590,1
3136199,1402999689,103726,29781,3
2238827,1360313699,49574,3814,1
2959574,1396422505,74200,92241,1
1901423,1352198810,42992,17300,1
2743418,1385023152,50056,65866,1
2074974,1357352560,47008,11437,1
608391,1306225015,11186,2432,1
3340732,1410255795,114859,2492,1
3262514,1407292009,48786,67342,1
2557228,1374220489,64852,58564,1
2413630,1365306038,55367,8071,1
2991054,1397743976,94186,79276,1
2406650,1364740870,54724,2492,1
101936,1288136864,4013,665,1
3167276,1404317066,105510,41199,1
3068899,1401195194,100255,24753,1
2636972,1378977528,69877,1807,1
2452767,1367916139,58343,7912,1
3308018,1408425259,112383,71700,1
2027232,1356931633,21539,46688,1
2673314,1381059678,1194,18896,1
2744064,1385059838,2374,2492,1
2263801,1361330646,50348,12251,1
2892699,1393396373,87965,45165,1
2339898,1362737232,51692,49953,1
3322450,1409124415,113417,36027,1
3340706,1410134082,114672,6563,1
2774307,1386770884,79343,9610,1
2977804,1397174357,93412,92109,1
3330863,1409561284,113972,19097,1
2460792,1368310646,58628,55691,1
801379,1310386774,12913,11650,1
3122561,1402381263,102835,85393,1
3141992,1403243601,104115,46185,1
1754497,1345535124,34763,29731,1
2780927,1387196183,79819,72326,1
3182256,1404891743,106346,5465,3
2886155,1393056402,87466,79043,1
1849801,1349957089,39214,2492,1
2829649,1390118809,82729,73613,1
2443452,1367407800,57801,57804,1
374316,1299879705,8180,2469,1
3159315,1403976210,105149,81789,1
2522241,1372113143,62513,56066,1
2729160,1384179028,76280,33036,1
2523134,1372160144,57147,203,3
2258310,1361127797,9427,4220,3
2785455,1387445421,80142,24961,1
3103408,1401970057,101318,33433,1
2533381,1372843738,63254,16939,1
2867118,1392053908,85582,2356,1
2847358,1391087350,83914,30728,1
3123406,1402401773,102892,88482,1
3138401,1403089263,103896,55925,1
3142859,1403273822,104194,102892,1
2205599,1359623371,48994,41446,1
3025480,1399288831,96504,2492,1
2801630,1388574934,80932,13225,1
2806963,1388917881,81218,71404,1
67212,1286386403,3238,3331,1
2925671,1394860359,90113,27724,3
2643649,1379406650,70272,54818,1
2709208,1383106540,74082,73439,1
3017434,1398858591,95638,92724,1
2820499,1389612030,81719,13056,1
1620248,1338529311,29590,27748,1
1338508,1320553899,17961,7611,1
2763778,1386232560,78644,33059,1
3096557,1401863500,101125,94048,1
2258484,1361127797,31450,31442,3
1946270,1354077484,44590,41789,1
1154,1283235810,2171,216,1
2836094,1390495927,83191,10002,1
2892927,1393402985,87981,13086,1
2092565,1357666969,47250,47108,1
297015,1297936483,7336,3532,1
2692729,1382092940,72809,63386,1
3259452,1407154993,110530,82185,1
1980292,1355444609,45889,44999,1
1809675,1348055588,36180,36253,1
2808996,1389015867,81427,577,1
2496432,1370370495,60895,3734,1
3179697,1404802252,106210,105745,1
3022594,1399143570,86351,34636,1
3340722,1410191021,114763,55962,1
1959803,1354609613,45111,8135,1
1654590,1340439855,30982,7977,1
3340709,1410150917,114411,44845,1
2835711,1390478995,83157,80190,1
2933480,1395219714,90593,20836,1
2738895,1384769828,76906,16331,1
3145236,1403299321,104212,37833,1
36818,1284859695,2787,166,1
2953442,1396135876,91876,16381,1
2490757,1369997095,60548,21717,1
3312394,1408618524,112789,2492,1
542934,1304323315,10180,9735,1
2258581,1361127797,38815,38870,3
3331719,1409609814,114027,726,1
2549299,1373787480,64286,555,1
2212496,1359683971,48907,13086,1
3223395,1405553206,107599,107848,1
3230956,1405910689,108577,29905,1
2765677,1386320383,78631,9664,1
3247273,1406613522,109835,47729,1
2847892,1391132652,83943,7513,1
2214387,1359722333,48903,2691,1
2658031,1380204051,71176,63978,1
2840575,1390790219,83450,83459,1
2706874,1382955792,73486,71005,1
2650518,1379826983,70490,41896,1
2497003,1370406205,60895,11337,3
3058062,1400696978,99634,21896,1
2912502,1394258859,89273,26031,1
2955383,1396224397,91975,18450,1
2832792,1390312465,82955,82947,3
2219682,1359862831,48739,48766,1
2577050,1375345640,66273,23617,1
1459457,1329713358,23152,3640,1
1692145,1342448633,32389,27927,1
1361107,1322280420,18774,18911,1
2504554,1370886811,59540,61080,1
2552738,1373971741,64507,60595,1
3003146,1398075455,31804,41467,1
1695791,1342601086,32389,539,1
2925889,1394869391,90129,5026,1
2569877,1374933408,33518,65705,1
321258,1298749128,6907,7630,1
83999,1287357471,3661,527,1
2969354,1396855725,92794,18215,1
2502084,1370745208,58272,43779,1
2848623,1391158622,51292,83998,1
2544972,1373508139,63886,18988,1
2966177,1396725519,92627,87502,1
3026943,1399360144,96615,90482,1
2968324,1396825021,92798,92138,1
3022249,1399121137,96255,6907,1
1211,1283332529,2282,2269,1
1764090,1345908129,35104,35100,1
3187710,1405040061,107574,67903,1
3151239,1403594854,104571,15511,1
3186927,1404997895,107520,107522,1
2892483,1393387437,87919,29201,1
1611512,1338096221,29253,11887,1
1920022,1352989540,43699,43040,1
3150930,1403585564,104528,83802,1
3324206,1409219346,113598,27724,3
2555200,1374108604,64676,33453,1
2206907,1359635044,48922,4807,1
2988969,1397658950,94061,5135,1
1556986,1335221913,26994,10719,1
3022033,1399109894,96225,9547,1
1212546,1317851948,16565,16331,1
3054814,1400586589,99406,70619,1
2931167,1395121259,90438,14820,1
1874849,1351114367,41168,21565,1
3259527,1407159011,110025,43343,1
2417678,1365574902,55721,35940,1
2799187,1388388611,80885,76772,3
1475659,1330491467,23841,363,1
2817574,1389451162,11676,13314,1
3154376,1403734449,104779,70899,1
2471714,1368870567,59384,20523,1
2714536,1383431664,74445,20836,1
2539894,1373255439,63628,3466,1
2582656,1375705933,66610,30526,1
2583344,1375756202,66644,8328,1
2889896,1393275452,48786,71489,1
2017777,1356847152,46644,41177,1
2638605,1379072296,69973,50745,1
2258576,1361127797,38446,38118,3
3086337,1401689737,100865,67903,1
2150989,1358699960,48145,6067,1
2889345,1393248408,87727,27750,1
1442002,1328637055,22409,7040,1
2630983,1378638407,69424,49510,1
3295285,1407988885,111843,8557,1
2809983,1389070281,81414,1142,1
2745064,1385114266,77368,77376,1
1915458,1352810057,43523,30743,1
2836058,1390495675,83189,125,1
291076,1297595064,7152,1444,1
2666775,1380690733,71617,11175,1
2258369,1361127797,18781,18750,3
2763430,1386218655,78640,3061,1
3025123,1399272848,96455,90754,1
3124952,1402465095,102882,62677,1
1427699,1327669401,21831,21747,1
362647,1299333727,7912,7630,1
3340730,1410246093,114845,114677,1
2979904,1397272886,85702,60511,1
1681509,1341894861,32000,5450,1
3301725,1408099361,111951,25690,1
3077241,1401530768,100688,82546,1
2745503,1385142832,77270,2306,1
2906690,1393983820,88861,88859,1
549067,1304493326,10316,6740,1
3271786,1407779286,111526,21762,1
2259335,1361155006,50225,12194,1
2420301,1365756550,55940,20836,1
3268637,1407576651,111189,33995,1
2774424,1386775882,79406,79289,1
2531994,1372760691,63157,55798,1
3233735,1406029986,96609,107848,1
2439635,1367229806,57600,44139,3
2852369,1391358668,84218,22328,1
2619401,1377963576,62291,58923,1
2648063,1379646274,70558,49762,1
2258550,1361127797,36036,35561,3
3189072,1405088067,107551,103193,1
1478855,1330693901,24006,21825,1
2478393,1369253624,32287,20836,1
2909008,1394088098,89032,20452,1
3149575,1403524293,104444,104139,3
3020354,1399010812,96042,2492,1
1452252,1329254437,22840,22783,1
2788288,1387659321,65276,71519,1
2480937,1369385440,59955,10441,1
3266409,1407427055,94716,30303,1
2406651,1364740870,54724,36212,1
1521925,1333228101,25632,1668,1
3236182,1406118877,24712,109050,1
3038111,1399883993,96738,26088,1
2684839,1381654676,72652,31,1
2198558,1359510075,48786,31459,1
1105119,1316090750,15584,9718,1
2970590,1396894213,92950,35940,1
2559474,1374394443,65024,20523,1
2637057,1378982492,69866,4220,1
2952974,1396107496,91842,88535,1
2258372,1361127797,18896,1194,3
2660813,1380366458,71333,14483,3
3245516,1406529284,109698,95667,3
2509825,1371203979,61772,24365,1
1242948,1318285484,16822,1444,1
2722759,1383896929,74978,15426,1
3304449,1408264462,112204,112190,3
2763394,1386217217,78633,74275,1
3187840,1405046350,107572,16381,1
3055352,1400605354,99425,30728,1
3299261,1408024426,111933,97938,1
1378003,1323613459,19571,5344,1
2517795,1371785929,60119,2746,1
3134561,1402929986,103613,4831,1
3095595,1401850454,100926,86769,1
2467421,1368619794,59134,22329,1
3049554,1400347470,99094,18058,1
3151498,1403605174,104595,35940,1
2821898,1389686638,82254,50,1
2653521,1379993143,70900,70553,1
2939093,1395463988,90966,77287,1
2277043,1361775491,50585,50295,1
2541337,1373335784,63501,47931,1
502881,1303707448,9852,1149,1
3042132,1400049476,97662,72370,1
2713565,1383369215,74354,36113,1
909,1282119544,1813,575,1
2908041,1394033900,88953,72212,1
2889256,1393245090,87435,27750,1
2186919,1359251304,48615,2377,1
2675610,1381173044,72179,1807,1
2533416,1372844737,63254,46856,3
2367800,1363172123,52089,24022,1
2745025,1385112812,77320,16456,1
3153415,1403686042,104040,20217,1
2585621,1375869143,66648,66775,1
3075294,1401479378,100668,73576,1
2737734,1384694707,76825,28730,1
2884653,1392953580,87403,7134,1
2934061,1395234302,90622,11182,1
2852195,1391349900,84197,4220,1
1610054,1337999644,29114,3685,1
426956,1301497202,8972,1399,1
2782393,1387273806,78816,17336,1
3120416,1402298235,102674,34488,1
2905582,1393940462,88686,88644,1
2811634,1389147966,81391,40976,3
3109590,1402048861,101455,38501,1
3176128,1404692894,30456,105671,1
1378006,1323613459,19571,4544,1
2943077,1395646384,87490,11676,1
1939730,1353836144,15552,20836,1
3301626,1408096870,112050,110552,1
2406656,1364740870,54724,12261,1
3126048,1402506837,102882,95038,1
2833934,1390380359,83022,70153,3
881401,1312112358,13655,6652,1
3092530,1401791506,101038,11109,1
2555782,1374135176,64714,39042,1
2558133,1374281330,64924,2717,1
2133149,1358346904,47900,7439,1
3126046,1402506837,102882,612,1
3270578,1407714048,111421,92157,1
2842472,1390881665,83579,35917,1
1523884,1333355716,25464,25521,1
2977893,1397177305,93417,11096,1
1644075,1339897459,30597,30236,1
3019541,1398964889,96026,2306,1
2045853,1357115571,46833,20523,1
2966966,1396771861,92728,20836,1
3008963,1398391349,95054,22988,1
3219079,1405341328,107929,16130,1
3149901,1403537730,104336,44838,1
2723092,1383915603,75005,74537,1
1763671,1345893773,35092,31190,1
972349,1313702834,14500,3549,1
2758980,1385974791,9510,41247,1
2409688,1364983987,55073,54896,1
3041103,1400012440,97613,68017,1
3263101,1407308854,7757,29781,1
3320134,1409013355,113256,27323,1
2263009,1361294695,50363,20836,1
2685997,1381727498,72266,32125,1
2843128,1390910693,83649,59202,1
2888745,1393226953,87669,66055,1
3218476,1405318820,107883,118,1
3252537,1406809921,110189,82162,1
1759707,1345736852,34981,7,1
2247348,1360716356,49775,5344,1
2470460,1368799312,59336,6225,1
2926551,1394903162,90084,77043,1
2662353,1380465754,71417,12641,1
3013064,1398664340,95440,3855,3
2637058,1378982511,69866,4220,3
2676160,1381206141,72208,1173,1
3272623,1407831624,111475,3372,1
2928512,1394998476,90243,1805,1
3103142,1401965993,15287,22212,1
3336305,1409838221,114254,108911,1
2841030,1390813251,83477,61026,1
2760008,1386029141,78387,52906,1
3012468,1398631998,95226,4756,1
3011142,1398547811,94048,50745,1
2831235,1390214753,82847,5135,1
2815837,1389347878,74532,76973,1
2994127,1397932229,94412,16921,1
2571447,1375038154,7261,20523,1
1493485,1331624150,24572,20553,1
2573807,1375165708,66015,16008,1
2563623,1374608142,65353,1430,1
3122919,1402387649,102785,22680,1
3221136,1405452456,108111,104882,1
2998486,1397995720,94470,2374,1
2771663,1386645320,18383,22774,3
432660,1301553359,9009,298,1
3162089,1404126846,105219,89717,1
3227917,1405755803,108524,8309,1
3177440,1404729301,106091,49011,1
2698284,1382424379,73455,4612,1
2579627,1375524718,66448,25542,1
1920552,1353016441,43719,2910,1
2671691,1380960791,71999,14483,3
2258407,1361127797,22836,3438,3
2634224,1378815007,32169,15011,1
2931855,1395145245,90489,1807,1
2988976,1397659263,94061,13314,1
2758944,1385973251,78079,22029,1
1556470,1335189657,20904,13784,1
694594,1308029495,11899,5502,1
2258303,1361127797,8159,5026,3
1712396,1343364667,33156,29731,1
2740405,1384853976,77027,24961,1
2936999,1395357851,80534,82497,1
3322451,1409124607,113428,29781,1
2475241,1369085163,59559,59409,1
3025597,1399291007,96371,14210,1
2874053,1392429929,84274,20543,1
1440472,1328538807,22366,11899,1
2245705,1360650532,49820,4612,1
3324936,1409254524,111840,81754,1
2480647,1369373475,59936,58559,1
2969542,1396859628,92881,3238,1
2191832,1359334638,48616,18638,1
2133650,1358357329,47916,47771,1
2826930,1389941253,81975,33453,1
3188750,1405075904,107610,55692,1
2557478,1374229909,64869,16331,1
2489289,1369899770,59755,60245,1
1727469,1344164546,33726,2691,1
3036956,1399841952,97102,82837,1
1681181,1341875969,31191,18873,1
1199505,1317700796,16467,16312,1
2553081,1373991119,64526,29860,1
2522429,1372127007,62524,8557,1
2542450,1373384409,63809,58486,3
3263209,1407310847,110874,80287,1
2828166,1390025521,82624,82014,3
2527442,1372432288,62873,62758,1
3096093,1401857605,101102,34753,3
2243693,1360563565,13468,24187,1
3019302,1398949394,95996,62677,1
3314363,1408700824,112919,14351,1
2240816,1360392148,49640,24203,1
2803972,1388726464,81121,78431,1
1809366,1348043380,37564,20836,1
3060536,1400790525,99778,7948,1
2811454,1389141390,81391,2374,1
2867114,1392053604,86125,2272,1
2723772,1383970801,74939,74898,1
2576101,1375289991,66160,57104,1
3040432,1399982213,97564,43159,1
2553458,1374015333,64449,56066,1
2754009,1385640135,46418,61756,1
2637045,1378982360,69872,69785,1
3265621,1407398744,111044,82959,1
1557602,1335247547,27032,27030,1
2698029,1382409679,73432,55316,3
1801419,1347662106,36343,16381,1
1683998,1342000820,32123,31984,1
2422112,1365954822,56091,2492,1
2562869,1374567964,65274,41361,1
2774818,1386803540,79421,51622,3
3324788,1409243225,113651,78828,1
2561114,1374481363,64950,19715,1
2735137,1384506423,76668,73103,1
2193885,1359387779,48734,13314,1
3071027,1401286657,100358,5354,1
3341572,1410359676,115019,11109,1
3056947,1400660661,99572,91872,1
2621931,1378127261,69010,17320,1
3141997,1403243819,103783,9358,1
2909735,1394121406,89091,31326,1
2862319,1391785765,84296,82612,1
2258388,1361127797,20425,20537,3
2421284,1365873374,56039,55999,1
2198559,1359510075,48786,31366,1
1924564,1353200260,43860,3331,1
2829486,1390109426,82725,14877,1
101352,1288083138,3893,3252,1
3016881,1398836861,89623,41685,3
2088402,1357608909,47213,5782,1
2969295,1396853612,92775,3466,3
2466043,1368557233,59058,34493,1
2258494,1361127797,32094,32087,3
2614634,1377667014,68528,7977,1
2520775,1372023063,62438,2691,1
2575756,1375264161,66046,54746,1
1685379,1342076995,32174,2691,1
2408679,1364902641,54943,54927,1
2462157,1368381817,58791,35132,1
1335664,1320304225,17890,16008,1
2942279,1395605068,91123,45262,1
2827456,1389967477,82387,82642,1
2494444,1370250813,60766,55525,1
2979428,1397238739,93472,25671,1
2868416,1392129573,86269,14500,1
3104423,1401980773,77634,101181,1
2461833,1368366015,58564,47771,1
2708056,1383034259,74047,31036,1
1707798,1343196476,32982,17371,1
1180547,1317416490,16313,16287,1
1628166,1339020518,29944,18819,1
2587057,1375957185,66868,66863,1
3256839,1407021295,110405,73373,1
1359854,1322205632,18929,8371,1
3256409,1406985368,110417,67533,3
2546865,1373611579,63842,64147,1
2885841,1393034606,87487,61153,1
2688156,1381835711,71090,71184,1
3018451,1398919253,94949,80536,1
471390,1302362771,9377,9396,1
2831356,1390223039,82863,45050,1
1762484,1345836110,35062,31366,1
2866880,1392042820,86126,78150,1
2394324,1364128017,53164,13797,1
2706669,1382945479,73884,73885,1
1431599,1327985606,22015,12558,1
3163075,1404173391,105370,47771,1
2505142,1370929156,55498,283,1
2933484,1395219977,90593,20836,3
2499028,1370515833,61079,61054,1
1897215,1352043109,41879,41881,1
2774167,1386763475,79379,31,3
2258523,1361127797,33955,4220,3
2109357,1357912926,47536,32088,1
3011071,1398541110,95340,29325,1
1969408,1355019766,16381,11887,1
3010607,1398499993,95308,95235,1
2672767,1381029748,71828,18576,1
2501036,1370669208,61217,33392,1
2602850,1376930270,63361,44246,1
2887963,1393182019,87613,50727,1
2110128,1357925061,45148,44888,1
1646071,1340006702,28566,11233,1
1346534,1321217343,11680,3559,1
1597108,1337319393,28730,11009,1
2868891,1392165786,86309,21760,1
134924,1289750687,4500,4530,1
2483515,1369566649,12753,20836,1
2727218,1384072916,76059,69448,1
2900218,1393766842,88485,13686,1
2565092,1374673292,1337,30325,1
369759,1299661741,8063,3730,1
1037547,1314942282,15021,8019,1
2673631,1381081114,72025,71591,1
1625797,1338883499,29835,22,1
1350209,1321443930,18497,3539,1
670587,1307575920,11746,3730,1
2193966,1359389805,48734,26300,1
3124919,1402464155,102995,101526,1
737610,1309282362,12180,12134,1
2640796,1379252260,70088,36027,1
2677672,1381291247,72339,10419,1
3028547,1399436197,96739,88980,1
2376985,1363348801,52285,30728,1
2843008,1390906780,83554,49443,1
3341578,1410401260,115090,113610,1
2711461,1383213827,73964,74104,1
2416618,1365500349,55591,4220,1
2445202,1367498053,57213,13166,1
2381841,1363587098,52564,15776,1
2833986,1390382115,83033,58230,1
2572457,1375085263,65915,25109,1
3050662,1400413944,99174,33433,1
3327791,1409394262,113804,111544,1
3123351,1402400563,102883,51699,1
3026022,1399316132,96543,1149,1
2495766,1370330527,60854,9131,1
3117120,1402159843,101547,3943,1
2258604,1361127797,41032,7,3
2646676,1379570698,70490,13004,1
2836972,1390553936,83186,1807,1
2993398,1397888149,94360,14210,1
1784535,1346866735,35750,3611,1
2659508,1380279027,71282,65866,1
447396,1301711274,9074,6890,1
3044856,1400146713,97845,67607,1
2524155,1372228864,62640,41156,3
2704048,1382766055,73830,22528,1
3057289,1400668861,99586,19048,1
2998019,1397971236,94395,12262,3
1653186,1340358360,30946,30607,1
2878040,1392647969,73537,86917,1
3153414,1403686042,104040,21023,1
2384062,1363675372,52691,51861,1
2949293,1395956183,91389,44382,3
2709657,1383125258,74135,71489,1
2383521,1363658570,52672,30387,1
1710110,1343280013,33058,33050,1
2993569,1397898899,94360,46019,1
668259,1307520828,11722,10407,1
2886609,1393083871,87538,50151,1
2568364,1374842017,65681,23800,1
2760095,1386034234,78374,11109,1
2277685,1361796354,50822,33059,1
2258675,1361127797,48734,534,3
2879640,1392716931,86912,22479,1
2493650,1370223654,60718,11009,1
2873618,1392388145,86641,14500,3
2914418,1394375018,89374,82959,1
2606075,1377150862,68050,17342,1
2711428,1383212409,74263,18638,1
2840024,1390749849,48030,82746,1
2847101,1391074617,83840,83805,1
2756893,1385847167,78166,12922,1
2847583,1391109042,83893,81074,1
1454215,1329359006,22955,1142,1
3181346,1404866242,106286,34956,1
2258535,1361127797,35273,31,3
2827038,1389944553,82603,71260,1
3310132,1408516167,112631,12787,1
2937685,1395383675,90869,4756,1
1435167,1328173377,22179,17320,1
2898479,1393668788,88388,18971,1
2958489,1396371539,92188,15958,1
2631368,1378660704,69528,58141,1
3323551,1409189978,113540,113442,3
3316566,1408833636,113026,76689,1
2869614,1392198074,86362,22665,1
3245910,1406542500,109703,83778,1
2410253,1365027260,55113,16381,1
3231074,1405917065,108697,93461,1
2476504,1369144611,59670,24720,1
2763777,1386232560,78644,20836,1
2180288,1359140569,48562,46874,1
3266994,1407460784,94716,30303,3
2836002,1390492622,83173,83186,1
3158438,1403910811,105109,31366,1
2775500,1386844216,79447,9898,1
3282861,1407917158,111683,95993,1
2623830,1378229301,69125,6907,1
2268893,1361456794,50501,26886,1
2748477,1385346316,77471,27750,1
1673525,1341449604,31672,30728,1
2690006,1381937563,73007,38530,1
2531580,1372742468,62696,6127,1
2887028,1393121582,87553,11096,1
2978332,1397192665,93431,33300,1
2603769,1376998255,67897,31690,1
2258431,1361127797,25651,25605,3
3139217,1403129480,103882,64538,1
2591100,1376211506,67071,46532,1
2977226,1397142535,93369,67204,1
3020347,1399010660,96042,58941,1
1704691,1343049042,32863,23,1
3252404,1406806941,110185,110127,1
2880309,1392740513,87097,16117,1
2258563,1361127797,37768,31,3
2571576,1375047948,58141,22718,1
2974108,1397025890,93108,68377,3
1931233,1353467774,44109,29781,1
2648062,1379646274,70558,29271,1
2443263,1367398277,57752,34396,1
1926489,1353297073,43928,31755,1
1928330,1353355752,44003,40808,1
2752780,1385562865,77907,77888,1
2486346,1369731757,60254,60257,1
3167142,1404311404,105599,105576,1
2743491,1385025506,77266,46185,1
1864731,1350653330,40776,12262,1
2748435,1385344806,77591,60410,1
2544034,1373449866,63922,6652,1
3340736,1410273317,114859,16921,1
1705627,1343103171,32813,8974,1
2764982,1386291016,78694,68431,3
1990527,1355941055,46268,18621,1
1864757,1350653563,40780,12262,1
2631982,1378702609,69532,24897,1
2473159,1368961884,59465,37832,1
1978875,1355379500,11724,26016,1
1354300,1321777002,18669,18668,1
3041004,1400007674,97605,48378,1
2262549,1361277003,50295,50272,1
721995,1308812052,12283,5542,1
208962,1293367891,5728,4830,1
3124491,1402447970,102961,48473,1
2260315,1361181482,31989,1266,3
2798654,1388350631,80849,80789,1
2465869,1368549948,58897,2466,1
2718547,1383658897,74468,3779,1
3327049,1409362269,113780,16686,1
3224060,1405572669,108297,86536,3
2893393,1393414933,87908,45159,3
2573998,1375171302,65800,66030,1
2972448,1396957528,93075,7975,1
2846281,1391040469,83835,62092,1
2712426,1383283516,74311,71525,1
2755076,1385711149,78007,25605,1
