id,reputation,creationdate,views,upvotes,downvotes
48267,1,1402560407,0,0,0
25986,126,1369223311,6,1,0
43435,1,1396989318,0,0,0
2919,101,1295970639,3,0,0
17461,6,1354596039,1,0,0
30156,1,1378857418,2,0,0
54257,11,1408322974,1,0,0
34590,101,1384031404,0,0,0
31612,78,1381978189,7,10,0
54629,1,1408897811,0,0,0
29420,1,1377139564,0,0,0
12436,852,1341496848,37,51,1
52472,101,1405924295,0,0,0
24122,101,1365510319,0,5,0
42009,101,1394919438,0,1,0
55409,1,1410152224,3,0,0
35621,101,1386049166,0,3,0
13616,1,1346018720,3,0,0
54831,1,1409163966,7,0,0
4761,1,1306372319,1,0,0
37420,36,1389871251,3,4,0
7234,21,1320476558,15,0,0
7500,101,1321833662,3,0,0
19812,6,1358506636,5,0,0
39778,1,1391940350,0,0,0
30499,49,1379604016,8,1,0
2649,153,1294177936,3,1,0
55201,11,1409753104,2,0,0
16940,1,1353124739,0,0,0
26147,21,1369570756,5,0,0
54369,1,1408485225,0,0,0
24398,1,1366034106,0,0,0
30348,23,1379304810,1,1,0
14734,1,1349626177,1,0,0
20181,106,1359339299,6,7,0
49019,1,1403713808,0,0,0
17010,135,1353340024,21,42,0
45340,1,1399711357,0,0,0
23675,1,1364541842,1,0,0
31819,43,1382485925,6,0,0
29578,1,1377569753,3,0,0
20508,1,1360068517,0,0,0
32135,1,1383196722,0,0,0
25179,101,1367507114,0,4,0
43004,1,1396471972,0,0,0
22467,26,1364139367,0,2,0
9024,118,1328616042,4,8,0
53160,1,1406772600,1,0,0
46535,1,1401638551,0,0,0
43887,1,1397610409,3,0,0
11338,101,1337081477,0,0,0
11706,1,1338551679,0,0,0
48953,101,1403633088,0,12,0
26615,6,1370579372,0,0,0
48327,101,1402638243,0,2,0
45345,1,1399717402,0,0,0
18083,1,1356324810,0,0,0
21002,106,1361196216,1,0,0
30338,1,1379283658,0,0,0
1807,101,1288867976,1,0,0
45978,1,1400711758,1,0,0
45322,101,1399687245,1,0,0
19775,101,1358407090,0,1,0
37064,101,1389214605,0,1,0
24407,1,1366051440,1,0,0
21682,108,1362641836,0,0,0
6807,1,1318441143,0,0,0
16571,131,1352158432,17,2,0
30392,8,1379403604,0,0,0
11455,41,1337587091,7,0,0
53165,6,1406778282,2,0,0
55354,1,1410031614,0,0,0
46689,1,1401844859,0,0,0
17463,553,1354597870,82,43,3
48820,18,1403481947,1,1,0
9609,101,1330908718,3,0,0
41277,106,1393863391,5,0,0
17844,1,1355489347,2,0,0
48261,1,1402556781,0,0,0
16185,6,1350983725,4,0,0
43980,101,1397721306,0,1,0
46423,16,1401396765,0,0,0
42395,101,1395493802,0,0,0
2985,1,1296426627,0,0,0
41221,101,1393782660,0,0,0
44947,1,1399189178,0,0,0
48205,1,1402484924,0,0,0
52506,1,1405968697,0,0,0
52122,103,1405400660,2,4,0
42104,11,1395064754,1,0,0
48623,1,1403106697,0,0,0
52685,1,1406152083,0,0,0
28484,1,1374798224,2,0,0
21592,101,1362492311,2,0,0
21963,1,1363171873,0,0,0
16848,16,1352880414,4,0,0
7324,101,1320936743,0,10,0
36172,41,1386938742,11,1,0
25800,3,1368809019,5,0,0
54002,1,1407914238,0,0,0
6064,169,1314698143,46,23,1
31287,1,1381303048,0,0,0
51973,1,1405156653,1,0,0
41396,1,1394030369,1,0,0
27477,140,1372556075,7,4,0
27531,8,1372721581,1,0,0
20985,1,1361174020,1,0,0
10640,83,1334526216,7,2,0
36721,1,1388386380,1,0,0
7328,1,1320986841,2,0,0
42135,1,1395106044,0,0,0
12308,6,1340965333,1,0,0
53697,11,1407470994,4,0,0
46635,1,1401766314,0,0,0
39668,1,1391722642,1,0,0
8753,23,1327533328,2,3,0
43690,1,1397329804,3,0,0
32072,30,1383065654,4,1,0
38136,9,1390934745,7,0,0
48196,13,1402474863,0,0,0
30593,18,1379904153,5,0,0
22123,1,1363502586,2,0,0
39875,127,1392018132,14,3,0
13758,181,1346422595,7,1,0
40357,70,1392511538,1,6,0
25343,16,1367913001,6,4,0
30057,6,1378634101,0,0,0
2500,101,1293054729,1,0,0
16651,36,1352344300,5,0,0
27585,9,1372822720,3,0,0
48059,130,1402343234,5,1,0
53742,1,1407525305,0,0,0
45880,1,1400584446,0,0,0
42610,6,1395845099,1,0,0
25827,11,1368891432,1,0,0
26668,1,1370738528,0,0,0
20770,1,1360658229,0,0,0
38148,21,1390952792,0,0,0
31390,1,1381474571,0,0,0
55173,1,1409730818,0,0,0
44072,4,1397867155,0,0,0
26348,6,1369984395,1,0,0
43780,6,1397478193,5,0,0
5630,101,1312181449,1,2,0
31871,1,1382560570,0,0,0
4491,101,1304638384,2,0,0
49026,111,1403723103,1,1,0
54618,1,1408880785,0,0,0
32385,1,1383694625,0,0,0
46912,13,1402109574,0,0,0
29608,6,1377609661,2,0,0
35793,1,1386337460,0,0,0
27195,101,1371923492,1,0,0
46755,1,1401918733,0,0,0
23977,101,1365168685,0,0,0
42918,1,1396366414,0,0,0
25270,1,1367764624,0,0,0
26151,1,1369581316,1,0,0
43047,1,1396513292,0,0,0
16997,1,1353321353,1,0,0
46719,1,1401873537,2,0,0
10740,1,1334798218,0,0,0
5774,121,1312970402,5,1,0
12793,134,1343007397,23,19,1
40144,106,1392205375,0,0,0
27582,1,1372820946,0,0,0
44494,1,1398432172,0,0,0
25129,21,1367430631,5,0,0
17250,151,1354016668,8,0,0
18031,1,1356088105,0,0,0
38259,1,1391092692,3,0,0
25885,101,1369034789,2,80,0
25411,1,1368020557,0,0,0
53797,1,1407653844,0,0,0
21961,50,1363168589,115,9,0
54503,1,1408632381,0,0,0
54312,6,1408400135,0,0,0
7683,101,1322557262,1,1,0
53735,26,1407504341,1,0,0
43153,16,1396629491,1,4,0
40647,1,1392923854,0,0,0
44605,108,1398680742,2,1,0
53017,1,1406597648,1,0,0
7247,1,1320563317,0,0,0
30247,1,1379025352,0,0,0
53841,1,1407723428,0,0,0
20306,1,1359589736,0,0,0
7505,101,1321849092,0,0,0
48346,11,1402655915,1,0,0
44083,1,1397879676,0,0,0
24836,1,1366871740,0,0,0
31549,1,1381852526,1,0,0
35302,1,1385368424,1,0,0
53031,1,1406612516,0,0,0
27745,1,1373244369,0,0,0
16973,115,1353244100,4,2,0
6260,1,1315716211,1,0,0
5844,1,1313415881,1,0,0
30746,11,1380168445,1,0,0
6884,592,1318826289,83,148,0
25755,23,1368710507,2,1,0
24234,1,1365691989,0,0,0
39612,128,1391646782,4,2,0
54783,1,1409115276,3,0,0
54409,16,1408517483,1,0,0
53497,1,1407265410,0,0,0
29749,101,1377912533,1,1,0
32017,6,1382968950,0,0,0
42881,1,1396332324,0,0,0
44776,1,1398919488,0,0,0
6790,1,1318425885,0,0,0
21118,6,1361440859,3,0,0
43408,1,1396955029,0,0,0
1679,3536,1287784807,382,164,8
49133,6,1403853108,1,0,0
38181,13,1390974178,1,0,0
52514,1,1405981225,0,0,0
52256,1,1405560951,0,0,0
35216,21,1385191370,0,0,0
32408,101,1383726629,0,0,0
28298,6,1374424632,0,0,0
37321,6,1389704030,1,0,0
21462,108,1362158560,1,1,0
52071,101,1405332008,0,0,0
18041,1,1356127189,0,0,0
46311,1,1401257259,3,0,0
9996,101,1332231676,4,0,0
49793,40,1404888771,18,4,0
27222,16,1372030941,0,0,0
22181,1,1363604545,4,0,0
10742,1,1334799754,3,0,0
26871,6,1371126815,2,0,0
18098,135,1356423757,9,4,0
53717,1,1407487657,0,0,0
49495,1,1404429833,0,0,0
22045,1,1363324679,0,0,0
29878,1,1378229159,1,0,0
23882,11,1364996169,0,0,0
36909,1,1388957332,0,0,0
44066,1,1397854620,0,0,0
24024,43,1365325307,1,2,0
41035,101,1393502180,0,0,0
52280,6,1405583668,4,0,0
42980,1,1396438800,1,0,0
49603,11,1404658091,11,0,0
17433,101,1354518133,0,2,0
39989,26,1392062627,5,0,0
45638,101,1400163184,0,0,0
29744,101,1377890408,0,2,0
29413,1,1377112296,0,0,0
18200,1,1356859830,0,0,0
31815,101,1382470605,0,0,0
20839,106,1360813299,0,0,0
37549,3,1390190147,2,0,0
37327,6,1389728986,0,0,0
22416,1,1363979497,0,0,0
45107,1,1399419970,0,0,0
18027,101,1356071071,2,3,0
18036,101,1356097056,2,4,0
40201,1,1392281708,0,0,0
44128,101,1397963533,0,0,0
28912,36,1375865410,0,0,0
49232,6,1404084103,0,0,0
12226,101,1340719091,1,5,0
54058,1,1407973172,0,0,0
48468,1,1402924900,0,0,0
17093,16,1353570582,4,0,0
39853,103,1392010440,0,2,0
24490,1,1366205571,0,0,0
46696,1,1401853086,0,0,0
13584,1,1345873834,1,0,0
25644,1,1368521665,0,0,0
53039,1,1406615209,0,0,0
20727,111,1354884317,37,3,0
46107,1,1400902685,0,0,0
16844,21,1352871801,1,0,0
40942,1,1393397202,0,0,0
30301,101,1379176685,0,2,0
55154,101,1409711355,0,1,0
28369,1,1374569631,0,0,0
29688,56,1377767716,10,1,0
43203,6,1396775289,0,0,0
23865,1,1364974508,0,0,0
48624,1,1403108127,0,0,0
54837,104,1409173755,1,3,0
42176,1,1395156922,0,0,0
40927,1,1393384115,0,0,0
41111,101,1393574394,0,0,0
35006,1,1384829098,0,0,0
18600,101,1357965894,2,0,0
5177,1,1309012677,0,0,0
6264,26,1315741520,2,0,0
34799,106,1384388948,7,0,0
43934,26,1397670130,0,0,0
54043,101,1407950290,0,0,0
12542,106,1341975005,0,12,0
20519,11,1360087004,0,0,0
27274,6,1372127631,1,0,0
22103,1,1363462704,3,0,0
54362,1,1408462746,0,0,0
22480,1,1364168161,1,0,0
24699,31,1366660457,0,1,0
26784,6,1370998831,1,0,0
13661,16,1346146567,0,0,0
45438,11,1399885259,0,0,0
41139,1,1393599172,0,0,0
29934,18,1378328591,1,0,0
29074,1,1376309166,0,0,0
5430,101,1310823501,4,3,0
24109,44,1365489158,3,5,0
53136,1,1406722421,0,0,0
9719,6,1331268896,5,0,0
31765,26,1382357705,17,0,0
52235,101,1405536906,0,0,0
17151,6,1353798751,2,0,0
36975,133,1389070366,3,5,0
16974,1148,1353245859,99,213,0
19765,10,1358382208,1,0,0
31315,30,1381357204,1,3,0
54874,1,1409221064,1,0,0
53347,1,1407103401,0,0,0
53026,1,1406610060,0,0,0
24921,11,1366997612,5,0,0
35698,21,1386166075,6,0,0
43979,9,1397720517,0,0,0
45629,6,1400151761,1,0,0
6433,1,1316664029,0,0,0
20046,1,1359027044,0,0,0
7286,101,1320769740,2,0,0
43094,1,1396570746,0,0,0
39768,8,1391918458,4,0,0
11293,26,1336906713,8,0,0
43750,176,1397447322,8,10,1
29653,119,1377690858,22,2,0
3187,113,1297628140,1,1,0
52853,1,1406361166,0,0,0
45305,1,1399645690,0,0,0
27297,101,1372157467,2,0,0
2294,110,1291761800,18,8,0
2898,1102,1295874551,105,60,2
4786,1,1306492831,0,0,0
53233,1,1406868735,0,0,0
29602,1,1377601799,0,0,0
53671,101,1407443388,0,0,0
42790,106,1396184169,0,0,0
16005,6,1350405640,2,0,0
43401,16,1396952493,3,0,0
44289,1,1398197397,0,0,0
26059,1,1369348397,0,0,0
4451,101,1304410682,2,6,0
45619,1,1400146536,0,0,0
42801,1,1396203983,3,0,0
24351,8,1365938409,1,0,0
52492,1,1405949057,0,0,0
18580,1,1357889694,0,0,0
54494,1,1408621187,2,0,0
30460,651,1379540787,33,24,3
36023,101,1386730888,0,0,0
4959,46,1307603874,12,1,0
44652,1,1398750224,0,0,0
44914,101,1399140421,0,2,0
2719,1273,1294624442,146,439,0
16551,1,1352100702,0,0,0
37055,1,1389192137,1,0,0
14703,1,1349511888,2,0,0
54955,1,1409377502,0,0,0
6547,586,1317249293,81,19,0
28995,1,1376060544,0,0,0
43736,11,1397415531,4,0,0
12345,11,1341176053,0,0,0
5597,138,1311932337,12,35,0
46691,1,1401845604,0,0,0
20331,216,1359627530,14,0,0
55647,1,1410444683,0,0,0
4268,109,1303334817,11,3,0
15941,1,1350251482,1,0,0
17535,101,1354726125,0,1,0
10347,66,1333462729,5,0,0
16791,26,1352744137,2,2,0
29115,10,1376388558,11,0,0
14810,121,1349814840,3,0,0
9699,174,1331207828,17,8,0
8035,101,1323957128,0,0,0
46094,1,1400859344,0,0,0
41405,1,1394037665,0,0,0
54885,11,1409229507,2,0,0
20178,1,1359331418,0,0,0
19778,1,1358414220,2,0,0
42473,1,1395651853,1,0,0
53385,101,1407149205,0,0,0
17024,101,1353389157,0,0,0
29017,111,1376162900,2,0,0
17779,101,1355317339,0,0,0
40650,1,1392929109,0,0,0
10161,1,1332835155,1,0,0
18155,21,1356647693,3,0,0
37558,21,1390202778,3,0,0
37157,6,1389356402,1,0,0
16486,16,1351879688,7,0,0
8957,6,1328280832,1,0,0
3379,21,1298427140,1,0,0
16912,137,1353027643,23,8,0
45192,149,1399515764,7,1,0
18454,1,1357580913,0,0,0
22026,101,1363292723,1,0,0
21147,11,1361503597,4,0,0
31117,101,1380966318,0,0,0
29135,6,1376414076,0,0,0
48532,1,1403002433,0,0,0
54678,1,1408960780,0,0,0
45379,1,1399783009,0,0,0
11172,101,1336437519,0,0,0
52806,11,1406273277,0,0,0
3150,118,1297395383,2,0,0
20366,1,1359708987,0,0,0
40847,113,1393278374,0,0,0
24272,101,1365749075,0,2,0
52045,1,1405315924,0,0,0
31480,101,1381741937,0,1,0
38231,1,1391050738,0,0,0
7982,31,1323759522,2,0,0
40595,1,1392848326,4,0,0
42751,6,1396076215,0,0,0
40169,1,1392223064,0,0,0
53512,101,1407280992,2,0,0
37954,1,1390716743,0,0,0
31284,101,1381301564,0,0,0
35735,1,1386244207,0,0,0
34906,1,1384631290,0,0,0
46949,1,1402204169,0,0,0
29106,31,1376379417,14,1,0
29104,3,1376377914,0,0,0
53372,11,1407136541,1,0,0
29164,26,1376481365,1,1,0
44036,1,1397804459,0,0,0
27797,6,1373328517,3,0,0
28202,1,1374197497,1,0,0
22422,1,1364007861,1,0,0
8477,11,1326296372,1,0,0
41867,351,1394699269,7,2,0
43918,1,1397645452,0,0,0
24455,1,1366140803,0,0,0
53064,58,1406642930,0,2,0
12931,6,1343465220,5,0,0
34957,1,1384758494,0,0,0
11886,101,1339252132,1,0,0
19675,66,1358188209,4,0,0
13673,40,1346176728,4,1,0
31150,101,1381066143,0,0,0
30402,11,1379413189,0,0,0
18632,1,1358072239,0,0,0
48573,1,1403065257,1,0,0
37800,129,1390533928,13,0,0
45009,1,1399276172,0,0,0
29066,53,1376295338,3,0,0
4105,101,1302459056,0,0,0
35650,16,1386093255,0,0,0
52346,1,1405687560,0,0,0
29823,1,1378122390,8,0,0
37646,1,1390331011,0,0,0
31996,1,1382940018,1,0,0
36593,101,1388014856,0,3,0
36068,603,1386776885,37,14,6
54686,101,1408968869,0,2,0
26749,11,1370939559,5,0,0
17009,11,1353337702,2,0,0
39726,101,1391816392,0,0,0
54496,96,1408624079,13,0,0
18073,23,1356269377,8,0,0
48043,1,1402319573,0,0,0
30920,1,1380598408,0,0,0
31373,16,1381430937,1,0,0
46419,1,1401385211,1,0,0
42222,1,1395231919,0,0,0
26298,11,1369874266,0,0,0
1636,362,1287534156,45,12,0
40115,153,1392186431,7,2,0
49179,1,1403952382,0,0,0
28960,1,1376003306,0,0,0
28036,16,1373852823,0,0,0
6461,16,1316769105,5,0,0
29319,38,1376931105,4,0,0
37106,21,1389278837,0,0,0
41454,1,1394112453,2,0,0
20357,32,1359690246,7,3,0
44591,11,1398666982,3,0,0
40765,6,1393162672,0,0,0
17598,106,1354885904,1,1,0
28336,1,1374490812,3,0,0
25123,1,1367414443,0,0,0
31617,21,1381993053,0,1,0
9048,1,1328677487,0,0,0
55297,21,1409902443,0,1,0
28703,13,1375324482,3,0,0
41104,101,1393569556,0,0,0
21021,1,1361235504,0,0,0
24773,21,1366779124,2,0,0
18294,101,1357208225,0,0,0
31875,101,1382570670,1,0,0
18607,11,1357983075,0,0,0
13147,36,1344344905,0,0,0
43623,101,1397197767,0,3,0
45255,1,1399596285,0,0,0
17646,41,1355057383,2,0,0
12393,186,1341360422,11,6,0
6982,101,1319183618,0,4,0
21114,143,1361436079,3,0,0
28117,11,1373999359,0,0,0
53601,101,1407346359,0,0,0
34712,1,1384247799,0,0,0
48671,6,1403168147,1,0,0
4456,213,1304432190,13,3,0
43718,1,1397386266,0,0,0
53686,1,1407461746,1,0,0
9066,1,1328721756,0,0,0
13016,1,1343803079,2,0,0
10768,91,1334889283,5,1,0
26435,286,1370224100,11,118,0
53200,6,1406806427,0,0,0
27916,1,1373533691,0,0,0
31320,101,1381362732,0,3,0
41010,101,1393481158,0,0,0
49367,1,1404267617,0,0,0
36313,16,1387253556,0,0,0
17108,30,1353595588,11,1,0
5560,101,1311687444,29,37,0
7807,6,1323072947,3,0,0
46469,53,1401480074,3,1,0
9159,3,1329058193,2,0,0
42944,1,1396403255,0,0,0
6332,101,1316063710,4,0,0
31499,101,1381773012,0,0,0
54421,1,1408530702,0,0,0
20249,1,1359473910,0,0,0
29397,101,1377069845,1,0,0
45770,20,1400437839,8,0,0
51986,16,1405190647,19,0,0
7729,101,1322731671,1,0,0
40637,101,1392908536,0,0,0
54760,1,1409080363,0,0,0
20566,3,1360154099,3,0,0
22342,103,1363858134,8,1,0
286,89,727,12,501,566
2688,101,1294385869,1,0,0
27557,9,1372755014,5,0,0
28426,11,1374659068,3,0,0
9034,101,1328648654,0,0,0
32074,46,1383070650,0,0,0
31577,18,1381909760,7,0,0
10544,1,1334146608,1,0,0
35827,11,1386415570,0,0,0
10613,101,1334418710,2,0,0
38031,26,1390812350,1,0,0
34754,101,1384315801,0,0,0
47970,1,1402235165,0,0,0
36606,6,1388051055,1,0,0
35245,101,1385272218,0,1,0
40832,18,1393257341,1,0,0
46721,20,1401878571,3,1,0
21234,1,1361726021,0,0,0
30201,1271,1378939832,74,81,4
32196,1,1383308702,1,0,0
37591,1,1390260499,0,0,0
54289,6,1408362436,1,0,0
18108,1,1356474328,0,0,0
45475,1,1399953514,0,0,0
23830,101,1364896061,0,0,0
22523,1,1364263919,2,0,0
21494,101,1362275350,4,2,0
17083,111,1353548500,0,1,0
26593,111,1370522881,8,14,0
49018,1,1403713529,0,0,0
37666,6,1390369563,0,0,0
17325,33,1354191441,12,1,0
40056,1,1392120900,0,0,0
40870,101,1393306907,0,1,0
9422,26,1330115018,6,0,0
16394,1,1351597950,1,0,0
52406,19,1405812009,6,5,0
54007,1,1407915025,0,0,0
38129,1,1390921449,1,0,0
49690,128,1404779372,0,4,0
27787,11,1373308512,1,0,0
43572,1,1397139932,0,0,0
9120,16,1328885952,0,0,0
5998,101,1314322627,4,2,0
31033,1,1380782194,1,0,0
32456,6,1383807449,2,0,0
24412,1,1366074587,1,0,0
42595,1,1395823594,1,0,0
5445,146,1310941937,3,0,0
27334,1,1372238096,0,0,0
43217,6,1396789608,3,0,0
45677,11,1400237589,11,0,0
52701,11,1406168393,0,0,0
52382,1,1405756696,0,0,0
41215,6,1393776827,0,0,0
21510,1,1362325027,3,0,0
30010,11,1378471218,0,0,0
5624,101,1312165815,0,1,0
54248,1,1408305630,0,0,0
45851,1,1400562624,0,0,0
43479,1,1397027943,0,0,0
16794,6,1352748074,3,0,0
53365,1,1407124065,0,0,0
49404,1,1404304714,0,0,0
36136,101,1386888195,0,0,0
42564,1,1395767219,1,0,0
1762,197,1288561093,18,2,0
35592,1,1385993155,0,0,0
6911,31,1318915817,1,0,0
44511,31,1398491452,1,0,0
35859,1,1386492090,0,0,0
41115,101,1393577304,0,0,0
54966,1,1409390613,0,0,0
37532,1,1390157208,0,0,0
29820,26,1378114025,8,2,0
39685,31,1391745505,3,0,0
28525,11,1374868520,1,0,0
36643,101,1388188595,0,0,0
28810,33,1375615007,2,0,0
28842,1,1375693018,2,0,0
55434,51,1410175085,1,0,0
25226,1,1367622907,0,0,0
52033,1,1405296886,0,0,0
24946,1,1367049416,1,0,0
31934,16,1382718372,6,0,0
25984,1,1369214464,1,0,0
24343,101,1365929804,3,0,0
55482,1,1410243665,2,0,0
30842,1,1380422242,0,0,0
54596,1,1408847559,2,0,0
41190,101,1393715569,0,2,0
42822,1,1396248298,3,0,0
5235,1,1309413209,0,0,0
48765,101,1403314482,0,0,0
16868,118,1352923814,3,1,0
43668,11,1397280375,0,0,0
5306,101,1309946144,20,0,0
55571,1,1410363945,0,0,0
46279,1,1401216514,0,0,0
54493,1,1408619438,0,0,0
28799,101,1375591689,0,0,0
43085,11,1396560959,0,0,0
45779,16,1400461386,1,0,0
21534,11,1362384691,2,0,0
1269,101,1284380242,1,4,0
21464,103,1362162047,7,0,0
36938,36,1389012615,1,1,0
26462,6,1370253274,0,0,0
43742,1,1397430617,2,0,0
11001,1,1335849123,8,0,0
30243,1,1379008939,0,0,0
48845,111,1403510289,0,0,0
6440,165,1316677516,4,14,1
37041,166,1389173355,8,31,0
18128,1010,1356575614,168,18,0
9333,101,1329744348,0,0,0
44214,1,1398083291,0,0,0
31189,31,1381141101,2,0,0
38491,1,1391459820,0,0,0
23684,101,1364548239,0,0,0
17446,151,1354537036,0,0,0
27393,1,1372325154,0,0,0
24400,101,1366036106,0,0,0
38056,16,1390839997,1,0,0
52077,1,1405337758,0,0,0
26102,20,1369445468,2,2,0
27573,1,1372802659,0,0,0
28134,60,1374044195,0,7,0
30728,1,1380128069,0,0,0
37333,1,1389746604,0,0,0
52069,6,1405331057,1,0,0
24845,1,1366878695,1,0,0
36051,101,1386754391,0,10,0
40897,1,1393334866,0,0,0
7887,101,1323334718,0,0,0
14524,101,1349044487,0,2,0
30462,101,1379549302,0,4,0
44173,1,1398039913,0,0,0
37751,11,1390486800,0,0,0
49644,26,1404715987,0,0,0
20435,11,1359924139,0,0,0
28348,16,1374537256,1,3,0
52839,101,1406323408,0,0,0
52899,1,1406449466,0,0,0
36838,101,1388750159,1,0,0
44248,1,1398133640,0,0,0
35522,111,1385832934,2,0,0
42681,1,1395965139,0,0,0
14490,1,1348897999,4,0,0
49285,101,1404140684,0,0,0
17404,101,1354422539,0,0,0
20260,16,1359513123,2,0,0
38227,128,1391039761,4,18,1
26016,111,1369293274,0,2,0
53030,1,1406612349,0,0,0
30794,33,1380265679,4,2,0
54930,1,1409304727,0,0,0
35265,181,1385305395,30,4,0
48501,101,1402979315,1,0,0
39812,101,1391985990,0,0,0
30367,1,1379340213,2,0,0
42323,11,1395369680,0,0,0
27340,121,1372250076,0,0,0
27507,1,1372671118,1,0,0
26996,1,1371478972,0,0,0
36061,1,1386768755,0,0,0
45555,1,1400053355,0,0,0
12742,101,1342745132,2,0,0
52266,1,1405570787,0,0,0
48928,1,1403596677,0,0,0
26676,1,1370774083,0,0,0
43360,113,1396932284,4,2,0
41745,191,1394552651,3,2,0
38369,1,1391268378,0,0,0
55629,101,1410430061,0,1,0
45893,1,1400601953,0,0,0
49360,1,1404255984,0,0,0
31969,1,1382875031,0,0,0
22206,11,1363631515,0,0,0
28974,1,1376030021,0,0,0
41624,1,1394398167,4,0,0
52428,106,1405860399,0,0,0
28788,1,1375560259,1,0,0
3044,101,1296735382,17,1,0
54834,1,1409167052,0,0,0
20597,1,1360208093,1,0,0
17749,216,1355272898,6,9,0
34687,1,1384227308,0,0,0
43935,6,1397670433,0,0,0
37726,21,1390466557,0,0,0
9572,308,1330700258,58,9,0
16867,16,1352920667,0,0,0
49186,1,1403960477,0,0,0
40323,1,1392454435,0,0,0
20164,101,1359293737,2,6,0
46879,6,1402047004,1,0,0
10416,404,1333635328,60,68,1
49324,1,1404196660,0,0,0
46838,1,1401999865,0,0,0
36101,113,1386836244,1,0,0
21493,58,1362275314,4,4,0
55162,1,1409722658,0,0,0
27346,101,1372258734,0,2,0
41427,1,1394083784,1,0,0
55298,6,1409903064,0,0,0
36410,1,1387409228,1,0,0
21766,21,1362807684,10,0,0
24522,1,1366285138,5,0,0
21486,101,1362247463,0,0,0
17153,1,1353824211,0,0,0
1178,101,1283468424,0,0,0
54067,1,1407978952,0,0,0
28194,16,1374164236,4,0,0
8527,128,1326472337,6,0,0
28723,21,1375353698,0,0,0
4901,101,1307320977,0,0,0
54202,1,1408188648,0,0,0
35204,1,1385167139,1,0,0
47960,1,1402222143,0,0,0
20110,1,1359172920,0,0,0
24671,291,1366607830,37,69,0
16037,11,1350523198,4,0,0
36883,101,1388867713,1,0,0
32305,21,1383573598,0,0,0
37526,6,1390142292,2,0,0
45007,1,1399275370,0,0,0
13943,1,1347103528,7,0,0
53850,1,1407737471,0,0,0
46399,1,1401359645,0,0,0
27012,1,1371507328,1,0,0
52566,16,1406019036,1,0,0
46247,6,1401177570,2,0,0
7847,21,1323178218,7,0,0
55661,1,1410468985,0,0,0
14469,21,1348820333,3,0,0
16873,13,1352938949,9,0,0
8951,6,1328267060,5,0,0
29951,1,1378353395,0,0,0
24842,11,1366877562,0,0,0
34756,48,1384316534,2,0,0
30508,1,1379641653,2,0,0
8749,6,1327498512,0,0,0
43055,6,1396517182,2,0,0
21671,1,1362635588,1,0,0
18453,1,1357578340,1,0,0
55151,1,1409708325,0,0,0
48807,1,1403457384,0,0,0
30639,1,1379965763,0,0,0
45676,18,1400237285,0,0,0
36466,106,1387513118,0,0,0
17159,11,1353839968,12,0,0
37228,1,1389530621,0,0,0
53944,101,1407843880,0,0,0
42731,101,1396041611,0,0,0
22400,118,1363955074,5,0,0
13640,1,1346072857,0,0,0
31892,1,1382610597,77,0,0
43528,101,1397088109,0,0,0
6533,11,1317123877,4,0,0
35503,1,1385790371,0,0,0
11441,13,1337516359,5,0,0
53184,11,1406794259,0,0,0
48364,101,1402696592,3,2,0
45482,101,1399956269,1,1,0
24529,108,1366302693,2,0,0
1005,3679,1282203069,870,325,0
17742,1,1355262584,1,0,0
4004,111,1301770518,2,0,0
5330,16,1310103718,0,0,0
36874,1,1388837818,0,0,0
28368,101,1374569121,1,1,0
21650,91,1362588189,8,7,0
14266,21,1348222269,2,0,0
49001,101,1403693247,0,0,0
51948,1,1405082923,0,0,0
24456,4,1366144434,3,0,0
39771,1,1391927905,1,0,0
52330,101,1405662627,0,0,0
55172,1,1409727195,0,0,0
5744,105,1312808415,5,52,0
35332,16,1385421519,4,5,0
40424,6,1392627441,1,0,0
41510,23,1394183995,8,1,0
23890,117,1365010472,13,1,0
40819,1,1393243926,0,0,0
45841,101,1400542440,0,2,0
10412,1,1333629558,2,0,0
35865,1,1386495107,5,0,0
25857,8,1368970459,2,0,0
26640,239,1370668855,41,13,0
6209,38,1315393552,8,4,0
30642,111,1379971698,1,2,0
12455,23,1341612829,11,0,0
43738,1,1397421484,0,0,0
23669,1,1364531578,0,0,0
49377,101,1404275185,0,0,0
29847,11,1378180363,0,0,0
39780,101,1391940583,0,0,0
36598,1,1388037295,0,0,0
43737,1,1397416553,0,0,0
20760,101,1360639631,0,0,0
29867,36,1378204636,4,12,0
36303,79,1387235098,12,5,0
23902,1,1365037659,0,0,0
42132,6,1395102776,6,0,0
32256,16,1383470666,4,0,0
3287,131,1297890425,0,7,1
48343,1,1402653698,0,0,0
19969,101,1358905668,0,0,0
49556,1,1404540986,0,0,0
10512,101,1334059269,0,0,0
41669,1,1394446817,0,0,0
43995,1,1397733449,0,0,0
22323,1,1363816487,0,0,0
24742,6,1366716085,0,0,0
35608,1,1386031988,0,0,0
21765,11,1362803910,0,0,0
36477,1,1387535173,0,0,0
32535,101,1383916067,0,0,0
40792,101,1393210552,0,0,0
43571,11,1397135500,2,0,0
45711,6,1400307178,0,0,0
21942,1,1363154483,0,0,0
36106,99,1386846503,7,2,0
10253,101,1333109437,3,2,0
18640,1,1358085216,1,0,0
35321,1,1385394872,1,0,0
45933,101,1400663269,0,0,0
49307,1,1404180238,0,0,0
54620,6,1408883794,5,0,0
46218,1,1401146994,0,0,0
