id,postid,score,creationdate,userid
30761,17159,0,1318873279,1080
219622,114490,0,1409928456,919
187379,96103,2,1399012117,44269
174610,89231,1,1394287224,24073
57126,29833,0,1338959003,919
126773,65613,0,1374814947,28479
202659,104854,0,1403761600,45605
82364,4318,0,1351895952,9007
116724,60487,0,1370329251,21104
159241,81180,0,1388855155,36816
158067,80650,0,1388147357,31334
200268,103586,0,1402917013,919
112014,58354,0,1367903677,22047
68106,34094,0,1344849872,2970
172077,87979,0,1393469487,30201
130663,67339,0,1376789112,28545
92258,47471,0,1357874196,18461
139856,72087,1,1381072086,7555
20530,11873,0,1307976736,2392
99124,50644,0,1361566839,20327
163602,83258,0,1390785192,35572
196753,101192,1,1401885049,1390
153998,78523,2,1386148414,22047
216546,112971,0,1408768184,11887
140546,72386,0,1381324252,13818
212098,110496,0,1407070932,52977
65259,33021,0,1343205505,7290
200946,103969,0,1403146768,8402
42490,23342,0,1328778479,1540
14975,8915,0,1301375753,930
68204,34281,0,1344916641,12715
89931,46270,0,1355938111,13138
64518,4702,3,1342891198,12548
124833,64632,0,1374080352,11852
66583,33562,0,1343898552,7290
164622,83863,0,1391086095,22468
90854,43695,0,1356970775,1291
112983,58927,0,1368457231,805
109563,56909,0,1366647467,2719
85300,43804,1,1353167747,3919
164399,83785,0,1391008707,21599
125266,64754,0,1374220551,11852
186889,95868,0,1398870418,805
212056,110426,0,1407057371,12359
118470,61791,0,1371229291,805
65821,33231,0,1343412244,7290
34596,19142,0,1322592557,7199
202247,104652,1,1403643709,35588
120505,62743,0,1372318320,24073
90478,45284,0,1356515125,919
75553,38291,0,1349022786,13634
185940,95356,0,1398557516,37976
194582,99955,0,1401380483,28746
151483,77195,0,1385175157,24097
72620,36104,0,1347350318,13948
114616,59784,2,1369247117,805
219716,114527,0,1409998651,919
109283,56682,0,1366460193,3277
138508,71370,0,1380454880,4862
42582,23453,0,1329198165,9336
180978,92460,0,1396549242,7290
96046,49647,0,1360412171,930
57589,30080,0,1339148049,11032
30598,7747,0,1318712635,5836
134521,69563,0,1378712548,14556
130456,11845,0,1376632545,27556
92114,47144,0,1357808033,18414
162408,82078,0,1390217959,8402
123400,63463,2,1373526187,21260
172618,88313,0,1393587581,36041
210106,109408,0,1406307875,44269
55302,29193,2,1338006232,11032
187054,95956,2,1398928641,27403
5843,4011,0,1288210562,1189
62723,32083,0,1341957193,9174
128194,66110,0,1375447956,22452
216368,112899,0,1408686194,48932
152738,78041,0,1385695587,22047
91247,46988,0,1357306588,919
68296,34301,0,1344932760,13298
72037,11133,0,1347024052,7071
85642,41510,0,1353460108,8402
62619,32043,2,1341921375,449
60977,31382,0,1340972919,2970
42236,23221,0,1329798830,9344
117545,61262,0,1370777704,17107
15206,8895,0,1301567227,1764
175546,89600,0,1394607115,22311
75688,38393,2,1349082900,919
186225,95461,0,1398682858,1381
76911,39004,2,1349759700,686
141510,72710,1,1381789882,31462
22101,12733,1,1309957971,2898
133449,69083,0,1378200579,25
64190,32651,0,1342701082,4856
138952,71540,0,1380638514,30904
214857,112027,0,1408110511,805
216176,112814,0,1408618561,919
44240,24305,0,1331179531,7534
110253,57320,0,1366944778,18528
212879,110786,0,1407320316,17072
100300,51257,2,1362312418,13669
110819,57650,0,1367261795,493
46350,24782,0,1332799139,5264
180544,92266,0,1396425877,42965
206702,107431,0,1404951484,51840
148703,76184,0,1384114232,34622
132286,68425,1,1377585705,29581
98886,50399,0,1361442286,4253
167734,85990,0,1391964647,39750
172320,88193,0,1393511539,28666
161089,82048,0,1389619288,37238
181549,92858,0,1396852972,1352
95891,49475,0,1360278303,12603
166824,85441,0,1391600565,31188
161700,82409,0,1389846817,36312
13821,8312,0,1300172664,2645
133939,69255,1,1378399500,2719
152983,78144,0,1385798759,30174
61960,31764,1,1341562245,7828
45934,25027,0,1332485885,7224
61572,31579,0,1341375147,10065
155839,79061,1,1386836139,4253
194454,100439,0,1401344387,46353
129697,67136,0,1376313049,17801
112452,58525,0,1368101356,603
211710,110252,0,1406858431,805
95657,49431,0,1360152446,20562
5967,4072,0,1288431944,1036
29708,16181,0,1317796455,279
117650,61329,0,1370844718,25903
125585,65008,0,1374384779,6029
32517,18123,0,1320800209,5405
190363,89637,0,1400074458,196
210842,109776,0,1406574069,44269
12975,7905,0,1299466995,88
218610,114032,0,1409621241,28746
56129,29536,1,1338446207,919
136680,70542,2,1379599960,4856
115111,60004,0,1369558684,26110
31698,12067,0,1319752392,1934
27261,15180,0,1315035360,6153
171225,87695,6,1393239951,919
124386,64250,0,1373956196,28092
72592,36086,0,1347334981,13362
111522,58073,5,1367588156,603
114204,59597,0,1369091376,-1
157009,79827,0,1387409887,36229
217197,113336,1,1409059484,805
197159,101427,0,1402035209,3277
72762,36077,0,1347427097,13976
137254,70787,0,1379922380,919
142964,73509,0,1382442041,31802
145998,74827,0,1383781172,930
192401,99170,1,1400499140,919
141352,72743,0,1381741370,30815
182037,92806,0,1396980334,36041
106944,55374,0,1365301239,24004
85752,44147,1,1353507175,1352
5651,3917,0,1287942419,303
128612,66550,0,1375737954,28819
173831,26123,0,1394010092,919
218307,113888,1,1409497518,52554
120567,62564,0,1372329663,25846
181801,92686,1,1396917585,43180
18197,10608,0,1305029347,2817
97762,50007,0,1360848090,20854
20155,11671,0,1307483657,183
203865,105228,1,1404252699,307
38515,21298,1,1326892607,919
217068,113305,0,1409037855,196
184682,94572,0,1398077249,919
193230,99662,0,1400766214,45965
138626,71234,0,1380516721,805
126748,65639,0,1374810112,28288
36939,20464,0,1325512205,8294
184703,94594,0,1398087487,919
63289,32294,0,1342265764,4856
159544,81339,0,1389000452,36910
77676,39323,2,1350089730,5429
186273,95570,0,1398691132,44617
161775,82491,0,1389866334,37410
162631,82962,0,1390323067,37577
3747,2945,0,1285079287,603
74920,38082,0,1348701047,8402
85925,44241,1,1353620211,7972
52449,950,0,1336501944,11032
42503,23370,0,1329589166,3826
86134,44369,0,1353808324,3019
144116,34693,1,1383025132,27838
158550,80860,0,1388461269,32036
177537,34312,0,1395290891,42253
177374,90621,1,1395231054,22047
163657,45442,0,1390800904,38018
73674,37564,8,1348028270,4253
115675,58591,0,1369806736,9394
177182,90526,1,1395187121,2116
73575,37452,1,1347966328,5392
37759,20870,1,1326176594,7224
61787,31688,2,1341480263,919
156964,80049,1,1387382214,35842
3775,2970,0,1285136663,1270
29845,16624,0,1317897452,6688
115925,60431,0,1369905068,22047
33976,18771,1,1321967918,930
134996,69789,0,1378900655,919
150335,76428,0,1384760775,919
28188,15642,0,1316157426,1764
51153,27460,0,1335929441,10210
26702,14892,0,1314532871,6003
151335,77354,0,1385110528,32167
99740,50947,0,1361953295,20735
98328,50169,0,1361210578,12521
141455,72771,0,1381761499,31264
196126,2767,0,1401695896,17614
135467,69968,0,1379121818,24587
207892,108086,3,1405436598,41810
73586,37498,0,1347969847,11032
100264,51235,1,1362286620,603
217938,113711,1,1409296738,36381
204298,105693,4,1404379786,44965
52267,27975,1,1336446774,11161
168899,86451,0,1392349441,36462
98672,50326,0,1361371056,20085
35026,19366,0,1323074761,3382
113036,58905,1,1368494481,21846
188975,96941,0,1399568220,805
135846,70157,2,1379341520,17230
199326,103062,0,1402505544,10636
217659,113592,0,1409214153,7290
67165,33857,0,1344327702,5497
100375,51300,1,1362391840,919
157430,80290,1,1387643116,2040
135480,69987,0,1379134621,7290
1813,1678,0,1281803418,389
54334,28810,0,1337475180,11437
56933,29814,0,1338866378,-1
159258,81100,0,1388866577,30964
84517,43336,0,1352644777,8431
126177,65300,1,1374590757,805
199081,102786,0,1402441909,48067
73569,37498,0,1347965241,14173
198632,102712,4,1402313822,11887
13514,8173,0,1299907543,22
210859,109736,0,1406580160,805
151851,77635,0,1385368386,3277
127167,65688,1,1375018202,919
181855,92995,0,1396933930,42062
176044,89946,0,1394721301,805
70689,35279,1,1346191988,11981
160548,81680,0,1389359139,226
87596,43915,0,1354653368,13636
156987,80089,0,1387393223,36381
133723,69169,0,1378301583,919
142261,73122,0,1382096687,31641
36424,20176,0,1324558917,7555
155924,79510,0,1386865050,22047
43885,24153,0,1330951087,2817
115385,60186,0,1369710453,1005
214127,111597,0,1407858058,38130
205391,106279,0,1404850292,7616
127620,66050,0,1375237217,28644
51715,27766,0,1336139205,9900
193774,97343,0,1401086205,919
183951,94156,0,1397733980,40120
165271,84019,0,1391404472,30201
153879,78497,0,1386103768,805
188200,96576,0,1399345558,3277
98601,50411,0,1361347453,19879
113586,59260,0,1368741185,805
11468,7141,1,1297582382,2970
52329,28027,0,1336464706,11181
107868,55899,0,1365748258,24238
19811,11417,1,1306914204,2958
66518,33540,0,1343880825,686
94589,48774,0,1359435061,20224
173612,88774,1,1393943920,8373
22498,12935,0,1310441032,2645
211198,108928,0,1406686946,28666
196200,100898,0,1401708680,46059
62298,31799,0,1341807529,919
149243,76392,0,1384311432,34735
61084,31464,0,1341088232,12180
69164,34690,0,1345427096,12202
38965,21578,0,1327328167,8605
9826,6318,0,1295317022,1739
35656,19730,0,1323768758,5892
131142,67897,0,1376998182,21054
171222,87707,1,1393239188,919
112347,58537,0,1368043868,14156
71579,35622,0,1346754691,13813
32627,18121,0,1320857294,2669
52870,28230,0,1336674287,8397
60790,31238,0,1340886756,2970
123199,63966,0,1373477817,919
170623,87397,0,1392962648,4253
64447,32725,0,1342854662,3903
106732,55251,0,1365146014,7290
102250,52355,0,1363343740,12626
72097,35903,1,1347047708,11032
128617,66613,0,1375743898,1569
158212,80755,1,1388258429,36539
106471,55068,0,1365000616,9964
74029,37679,0,1348170092,14195
91920,47329,0,1357728421,18501
193687,7680,0,1401027845,37313
139696,71936,0,1380970062,2817
108635,56371,0,1366184251,4257
119953,62534,0,1372138070,21054
214407,111768,0,1407954967,11708
177455,90657,0,1395254760,40967
77267,39144,0,1349878212,686
199760,103266,0,1402644770,29617
8532,4359,0,1292807483,1670
191938,99004,0,1400309945,13138
218742,114068,0,1409653420,36482
113190,58745,0,1368557761,24808
68307,34269,0,1344935414,13265
91371,47034,0,1357430380,2129
121443,60872,2,1372757842,22047
202011,104542,0,1403431537,-1
149250,76439,0,1384313641,30658
209391,108893,0,1406063517,29500
98021,50143,0,1361024942,2392
71977,35861,0,1347000029,12710
91871,47310,1,1357709315,17230
192652,99376,2,1400585672,919
128079,66351,0,1375415098,28738
123539,64102,0,1373566378,805
63026,32186,0,1342093996,8076
221163,114783,0,1410548284,805
157643,80454,0,1387823204,27158
159846,81531,0,1389100245,24000
21661,12360,0,1309417563,2970
172190,88065,0,1393495666,32036
219586,114442,0,1409915360,39537
209339,108943,1,1406045205,28288
86407,44469,0,1353989384,686
102101,52224,1,1363275311,2669
188290,96608,0,1399365608,919
160613,81864,0,1389384599,273
196038,100841,0,1401677981,103
74981,38106,0,1348723614,8402
199274,102903,0,1402486780,44269
71976,35861,3,1346999145,8507
93593,48146,1,1358742577,18459
153092,38115,0,1385842486,5387
192693,99238,0,1400590024,11697
79515,40777,1,1350654758,686
54342,28810,0,1337478718,3835
130597,67639,1,1376731572,22047
49387,26699,2,1334741998,919
221234,114680,1,1410606391,8141
49046,26518,1,1334536932,2116
160689,81937,1,1389431529,37194
130502,67595,0,1376647197,25675
43809,24040,0,1330874586,9568
141109,72590,0,1381582081,805
131783,68188,2,1377257165,4856
174920,89416,0,1394431820,41625
194175,100275,0,1401238218,46234
158253,80796,1,1388300255,3277
66834,33710,0,1344143314,13002
144807,74317,0,1383285663,28218
159714,81472,0,1389062697,32036
219389,114312,0,1409841877,55132
52653,28139,0,1336578375,2970
186094,95461,0,1398635014,1381
136898,70563,0,1379689392,11691
205121,106114,0,1404759664,30557
128291,66444,3,1375526700,919
70198,35060,1,1345902894,919
18026,10538,0,1304887064,4528
30105,16778,0,1318228926,919
154660,78732,0,1386390136,887
202048,104010,0,1403591151,919
96462,49807,0,1360677250,805
37719,20828,0,1326140600,7290
100409,51309,0,1362415846,805
123061,63902,1,1373441565,686
7932,5302,1,1291885988,919
188098,95554,0,1399303814,28746
71780,35762,0,1346897990,-1
179012,90833,0,1395807345,42269
62578,32029,0,1341914484,4856
190143,97160,0,1400032377,10619
50260,27115,0,1335362949,10875
91448,47091,0,1357482041,18405
161917,82473,0,1389924425,6920
185984,95294,0,1398580485,22047
138246,71284,0,1380293966,919
165379,84277,0,1391434249,28746
151789,77580,0,1385352481,2116
102616,52585,1,1363583831,12786
64163,32641,0,1342696980,919
208433,108401,0,1405657012,14675
88180,45470,0,1355007853,7970
149165,76394,1,1384274451,805
7224,4870,0,1290563476,930
51052,3191,0,1335876905,930
155610,79338,0,1386749511,35969
98664,50383,0,1361369149,805
79010,39326,0,1350347793,7224
87479,45071,0,1354602651,17452
113987,59451,1,1368970236,4862
10358,6619,0,1296107702,1833
87505,45073,0,1354609502,16297
207644,107946,0,1405358672,36229
140489,72273,0,1381305383,919
100987,51671,0,1362687292,196
72405,35922,2,1347263612,4856
25402,14329,2,1313475517,4856
75521,38313,1,1348997569,11032
15689,9100,0,1302113175,26
128883,66738,0,1375866019,6029
193799,100055,0,1401093531,44269
130950,67787,0,1376919534,27581
215907,112689,1,1408541517,919
93221,47949,0,1358468049,18459
159814,81427,0,1389087141,273
149804,76642,0,1384489563,34841
14894,8867,0,1301287247,2392
57390,30008,0,1339067758,10849
122664,63730,0,1373328828,22047
208987,108682,0,1405935103,52440
148478,75020,0,1384001777,32539
171333,87516,0,1393267648,3382
121540,63186,0,1372818084,27206
88877,45723,1,1355371584,10026
194207,100325,0,1401251786,28183
156015,79560,0,1386914777,36138
139793,72039,1,1381039551,7290
124469,64516,0,1373980539,4253
184189,90350,0,1397830109,919
38892,21490,0,1327297447,8657
170725,87368,0,1392991404,40629
164408,83612,1,1391010502,38102
174787,89383,1,1394376050,805
162088,82671,0,1390029894,35657
115161,60097,0,1369590183,26091
204929,106045,0,1404703627,49626
65002,32905,2,1343111221,930
167872,86015,22,1392019260,919
68955,34593,0,1345287025,13404
105599,54571,0,1364532857,23642
103108,52678,0,1363743614,805
144842,74321,0,1383296863,9720
201526,104259,0,1403411891,805
154923,78901,0,1386502817,28746
157476,80320,0,1387691231,28637
88987,40337,0,1355408736,805
209563,109042,0,1406107953,28288
97782,50015,0,1360855973,9677
143143,73607,0,1382521564,31843
90243,46329,0,1356157142,17745
11612,7208,0,1297736623,1205
215803,112460,0,1408513147,54315
211619,110198,0,1406815309,21054
203855,105163,0,1404249652,8694
76064,38587,2,1349256659,686
100840,51527,0,1362615692,21624
211410,30609,0,1406745620,28309
86679,41468,0,1354126031,12518
14903,8809,0,1301290849,3306
207394,107729,0,1405258709,11852
2770,2398,0,1283697668,352
135233,69554,1,1378987135,8413
135785,41741,0,1379324005,7071
188002,95797,1,1399279132,4598
154416,78744,0,1386297820,17230
62496,32010,0,1341895709,919
20446,11727,0,1307839895,4895
35707,19766,0,1323830841,5404
62184,31869,2,1341632362,-1
163184,10371,0,1390543750,230
220144,114737,1,1410173748,22047
58999,29695,0,1339920541,7224
77624,36120,2,1350035135,2312
145132,74439,0,1383422117,32236
219492,114430,0,1409884987,30409
148541,76089,1,1384026948,805
85253,43828,0,1353138165,7290
75128,38149,0,1348770835,11032
87781,44973,0,1354733559,17429
92876,47819,0,1358267196,19708
86659,44609,0,1354110204,686
139725,71990,0,1380990489,1329
67027,33748,0,1344260110,-1
94834,48914,0,1359546811,14499
12955,7933,2,1299427428,930
219629,114484,0,1409929628,26959
214927,112073,0,1408164760,805
73706,37463,0,1348039337,13591
90954,46643,0,1357114868,17327
134130,69408,0,1378474666,919
90262,46447,2,1356177105,-1
163031,83152,1,1390478279,279
66052,33337,1,1343627828,2970
196481,101015,0,1401797764,795
105966,52492,0,1364724926,11748
167788,85941,0,1391993787,30201
57939,30153,0,1339378336,11405
164378,83806,0,1391005362,32036
163977,83618,0,1390895687,7290
213364,111211,0,1407547500,14888
134100,69399,2,1378463586,919
184251,94232,0,1397856571,805
75800,38349,1,1349149398,13684
189655,96633,0,1399885009,45082
184872,94700,1,1398150532,11623
183221,93772,0,1397505177,805
143766,73613,0,1382845879,22047
39230,21581,0,1327499275,2970
133376,69045,0,1378173835,29841
98453,50173,0,1361266720,3790
131427,67923,0,1377127583,28052
36856,20455,0,1325438919,8289
196051,100841,0,1401680671,4253
201893,104060,0,1403526047,48682
133692,69217,0,1378290462,8165
205528,106349,1,1404891649,20637
16821,9880,3,1303471622,919
159054,81139,0,1388739799,27779
190258,97283,0,1400058995,17230
162665,82978,0,1390334200,37646
80058,41059,0,1351014864,1679
63202,32207,0,1342195979,11032
109170,56632,1,1366373785,919
187256,96038,2,1398972353,7290
184500,94481,0,1397999664,31420
73748,37589,1,1348049659,9055
141747,72888,1,1381902182,2126
144054,73980,0,1382973502,805
212721,110838,1,1407279860,24808
197263,101477,0,1402090572,805
41018,22598,3,1328872318,919
162016,82554,0,1389959135,919
112912,58865,0,1368429649,919
44344,24362,0,1331229546,9711
134579,69585,0,1378721382,30094
202981,105028,0,1403858512,8013
171396,87783,0,1393294610,17230
42205,23211,0,1329774250,9304
152166,77419,0,1385467252,28566
30760,11017,0,1318871359,2392
100488,51353,0,1362456186,21031
202406,104762,1,1403694240,48639
86356,44475,2,1353955915,17210
37815,20917,0,1326250609,7945
217766,113640,0,1409234825,43534
106053,54873,0,1364797833,7290
162898,82923,0,1390427111,10823
181668,92808,1,1396867898,919
209963,109266,0,1406257418,8413
172423,88228,1,1393534573,24808
115516,60205,1,1369742631,3382
47350,25797,0,1333487216,10266
166665,85463,1,1391545286,13047
114720,59653,0,1369288988,17072
189276,97095,0,1399723882,32036
142164,73140,0,1382069044,31654
100414,51325,0,1362422408,12923
105442,53309,0,1364410884,22519
157403,80314,0,1387632926,919
179511,91682,0,1395987478,23853
213105,111095,0,1407410757,9244
35771,19845,0,1323887493,919
90829,46767,1,1356950271,5264
75668,38393,1,1349073537,14262
160490,79244,0,1389346354,5829
123248,63986,1,1373500153,6029
150536,76956,0,1384810044,9964
52122,27899,1,1336381781,919
31965,17770,0,1320064784,7138
186180,95513,0,1398671064,44269
6917,4639,0,1290048555,1994
58418,27142,0,1339577813,4856
216393,112675,1,1408689737,2970
207551,107881,0,1405326387,48829
68661,34432,0,1345117207,88
196398,95425,0,1401776635,7290
140175,72208,0,1381196560,8402
94275,48572,0,1359177560,11867
5964,4077,2,1288423862,930
116894,60922,0,1370409607,805
123673,64150,0,1373621584,27953
58250,30306,1,1339497737,8507
99249,50728,1,1361681824,2669
15025,8931,0,1301398087,6649
154603,78820,0,1386349548,7290
29503,16400,0,1317642555,5739
181238,92632,0,1396695455,43162
90149,46352,0,1356065343,8809
165265,84259,0,1391402192,38433
76541,38787,0,1349528459,14703
129605,10452,0,1376280410,4864
117752,61356,0,1370886418,805
62494,32010,1,1341894943,10064
95503,49339,0,1360060132,16153
84938,43581,0,1352891955,603
110153,57261,0,1366907270,24848
100552,51385,0,1362474779,2970
114394,59557,0,1369146734,805
67977,34178,0,1344751807,8686
156359,79751,0,1387108023,589
4323,3008,0,1286023300,1352
112152,58425,0,1367950812,25358
177873,90340,1,1395383235,6248
103982,53237,0,1364194992,21957
149545,76543,0,1384399093,686
96424,49807,0,1360664867,3748
22335,12659,0,1310304339,4742
11727,7301,0,1297851973,3263
126742,65529,0,1374804537,17230
165342,84165,0,1391425504,603
160790,81938,0,1389503125,37195
35516,19579,0,1323673371,919
188588,96806,0,1399458010,6552
139637,71986,2,1380954595,686
115550,60303,0,1369761115,26091
174654,89324,2,1394302418,31221
129671,67181,0,1376303549,4253
157698,80481,2,1387861352,686
44674,24465,0,1331540122,9742
112144,58367,0,1367942427,5503
50793,27387,0,1335762266,6489
127744,66166,0,1375264684,24390
155500,79277,0,1386702602,5509
161767,82462,0,1389865298,28053
89280,45983,0,1355566233,7290
179839,91885,0,1396147352,11051
75081,38146,0,1348749348,7972
88490,45636,0,1355184150,919
8522,967,2,1292790184,1670
125722,65089,0,1374451875,27800
202610,104839,0,1402422412,37188
155377,79206,0,1386666567,12615
7669,5095,0,1291364072,529
139416,71868,3,1380820488,3277
183495,93805,0,1397579640,34874
216384,112675,0,1408687651,44952
179325,90609,0,1395898841,42218
209818,109254,0,1406200004,49585
208963,108713,0,1405930045,9171
7076,4773,4,1290319476,88
217328,113422,1,1409119114,28746
187448,96117,0,1399027284,1739
99187,50698,3,1361622647,6633
100584,51404,4,1362484288,2970
218646,113991,0,1409630965,46559
156066,79428,0,1386925360,36072
2951,2478,0,1283928948,881
169992,87132,3,1392779470,603
128409,66482,0,1375625144,27556
124164,64409,0,1373888814,686
20201,11726,0,1307532911,4895
197103,101071,0,1402014869,5280
38403,21235,0,1326793587,5242
25017,14141,0,1313088135,183
203157,105130,0,1403941087,11896
32917,18288,0,1321087903,1212
144363,74145,1,1383124786,2970
183502,93953,0,1397583755,805
204771,62575,0,1404630940,22468
53611,28602,0,1337146639,3019
143731,73669,0,1382828026,28928
99388,13086,0,1361755084,1739
189565,97338,0,1399867638,24109
66602,33566,0,1343906928,13049
180523,92234,0,1396418287,42949
115144,60075,0,1369579803,26091
101018,47110,0,1362706600,8402
193218,99718,0,1400764012,196
108467,56194,0,1366101376,14836
172098,88083,0,1393473484,40494
219873,114612,1,1410076756,7290
116800,60880,0,1370362908,805
204848,106003,0,1404661557,49397
99498,50834,0,1361803429,6854
154519,78711,0,1386323903,26276
149429,76512,4,1384353930,805
203054,105028,0,1403874352,3277
68847,34316,0,1345209629,13277
217625,32880,0,1409204888,52151
74050,37730,0,1348188046,14247
185109,94843,0,1398232716,805
68445,34360,0,1345019248,13320
70541,35246,1,1346140531,4810
124058,64364,1,1373865844,6633
197371,101385,0,1402186527,43739
22871,13136,0,1310869440,5427
197251,101493,1,1402083298,22468
219254,114306,0,1409815390,37540
159635,81442,0,1389024745,36945
202212,104608,0,1403632838,46522
90131,46375,0,1356051526,16837
201892,104445,0,1403525963,603
201621,104335,0,1403464992,7290
1324,1312,0,1280995888,-1
66643,19898,1,1343940966,11032
184942,94713,0,1398163290,17672
90012,46307,2,1355988514,144
206761,6734,0,1404918077,49828
124970,64703,0,1374129533,24097
149164,76394,0,1384274380,996
84924,43581,0,1352886793,10026
73654,37386,0,1348013212,8686
47187,25695,0,1333370418,919
120483,62740,0,1372314153,1005
55285,29168,0,1337994512,11553
101772,52078,0,1363154205,10767
170606,87391,1,1392958650,3411
192044,99082,0,1400337603,45710
44280,24317,0,1331205330,8717
99640,50891,0,1361898195,10598
117321,61188,0,1370600288,10530
104308,50641,0,1364354567,1739
94788,32464,2,1359533725,3521
124413,64036,0,1373963992,26357
119746,62409,0,1372026575,21054
171582,87857,1,1393335967,805
213682,111434,0,1407732002,49647
137996,71089,0,1380191890,892
48663,26395,2,1334267343,8507
216181,112816,0,1408618842,54300
4137,3170,0,1285741304,1390
63579,32432,0,1342482750,930
203493,105299,2,1404120710,7397
84018,31014,0,1352323072,12176
177756,90783,0,1395334775,11917
44682,24463,0,1331544727,919
154695,78863,0,1386411938,1934
172985,88485,1,1393766842,32036
86949,44788,1,1354270040,-1
212995,111025,2,1407382153,805
149776,76643,0,1384485046,19879
110046,57218,1,1366872434,1764
175346,89640,0,1394542298,4598
160681,81937,0,1389430212,686
124001,64309,0,1373848189,8686
95099,13468,0,1359778845,19879
100568,51386,0,1362477806,21030
107371,55608,0,1365524262,24042
71907,35824,0,1346960281,13898
114802,59884,0,1369313896,5429
20339,11793,0,1307682467,656
189480,92875,0,1399823649,805
127118,65818,1,1374992251,22047
153675,78380,0,1386051653,31334
204693,105825,0,1404576211,805
157418,80327,0,1387637159,36501
88549,45670,0,1355233510,17710
100250,51218,0,1362261094,13047
140981,72606,0,1381530642,31410
165176,84220,0,1391366361,1005
197357,101546,2,1402161509,24617
179413,91602,0,1395927635,28959
1512,1397,0,1281370682,795
94413,48668,0,1359343816,3277
7633,5069,1,1291268695,919
162346,82811,1,1390189657,2970
203467,105138,0,1404115568,49173
102204,52209,0,1363332656,919
160458,81748,0,1389339468,32036
11078,6924,0,1297061958,919
65026,6885,4,1343119186,11030
69287,34733,0,1345465295,-1
89472,46011,0,1355689563,16073
28392,15781,3,1316498117,2970
167931,86107,2,1392029191,7290
32171,17866,3,1320294926,1036
60592,31234,2,1340796127,795
170843,85759,0,1393047533,28666
175044,89505,0,1394456972,35099
5175,3725,1,1287409287,919
157194,80131,0,1387497198,32005
80422,41247,0,1351253430,13757
68604,34326,0,1345097770,12786
79999,41037,0,1350981175,-1
96385,49763,0,1360653192,5193
36007,19969,0,1324211293,8041
130169,67449,0,1376534018,22047
4710,1151,0,1286802888,930
193291,99780,1,1400791936,7290
29219,16240,0,1317332883,6556
106988,55412,0,1365332014,21998
166729,85491,1,1391578682,686
202484,104597,0,1403711232,16596
214690,111800,1,1408056715,8402
168397,86324,0,1392184617,686
65931,28397,0,1343489680,11032
133977,69352,0,1378427522,21240
45490,24940,0,1332230518,1764
77214,39086,0,1349867759,14730
99354,50771,0,1361724406,21230
185240,87197,0,1398274177,36041
21461,12417,0,1309212218,1496
164128,83688,0,1390941854,20148
211495,110106,0,1406783818,52554
210275,109464,0,1406395175,41810
163379,83343,0,1390653276,37253
181113,92464,0,1396603389,36041
43589,23704,0,1330630765,4856
157380,80302,0,1387618129,36303
92030,47299,0,1357780490,1352
117485,61261,0,1370734185,11405
77513,39255,0,1349970443,11615
205070,106111,0,1404737125,8402
106017,54851,0,1364773699,21072
84724,43418,10,1352770953,1739
46780,25473,0,1333064656,1739
177735,90788,2,1395327700,805
171076,87565,0,1393165986,17230
161192,82233,0,1389671749,36913
142402,72954,0,1382171854,3382
8111,5358,0,1292145686,449
149263,76429,1,1384317886,22047
102845,52643,0,1363658870,805
77285,33780,0,1349891361,7290
163016,83134,0,1390475563,36540
163340,83260,0,1390629009,37838
139091,71713,0,1380707208,13634
142550,73225,0,1382281090,6633
156204,79594,0,1386998872,2669
125821,65160,0,1374487816,27158
142623,73346,0,1382328646,26837
53931,28693,0,1337262921,11032
127634,66100,0,1375245827,10088
21615,12473,0,1309373834,5187
202520,104799,1,1403721391,13950
101995,52185,0,1363238638,21636
103231,52854,0,1363781248,22089
154524,78732,1,1386325277,887
188333,59633,0,1399376393,45094
63470,32377,0,1342422402,12585
82509,41864,0,1352024616,686
122876,63758,1,1373377657,3277
97732,50002,0,1360841229,16961
190246,97668,0,1400056067,4598
93114,47921,0,1358406157,8373
120538,62666,0,1372325216,11551
70384,35164,0,1346066562,12603
84891,43553,0,1352871113,919
218924,114158,1,1409717049,230
32389,18019,0,1320604030,4856
185702,95226,0,1398430533,44269
151304,77355,0,1385101934,19744
133076,68861,0,1377952033,22468
95850,49486,0,1360246823,17858
46602,25402,0,1332938176,7071
163993,83620,0,1390897478,919
4062,3100,1,1285657605,919
46840,25570,0,1333111128,2958
171470,87812,1,1393313129,3277
156310,79694,0,1387082819,36209
129557,66104,0,1376256055,28275
89729,33917,2,1355822836,14203
198557,101586,0,1402293397,919
183359,93882,0,1397549907,36041
216178,112810,1,1408618691,919
23109,13221,0,1311118660,2116
157198,80209,0,1387506669,3277
49017,26503,0,1334483680,7290
115722,60363,0,1369819733,21054
48295,26237,1,1334093071,10344
144489,74210,1,1383174503,805
60360,31136,0,1340694738,4856
154066,78579,4,1386163078,582
129283,66953,0,1376046047,28973
123107,63922,0,1373449809,919
187725,96296,0,1399169961,805
159245,81225,0,1388856410,28746
86209,44354,0,1353864138,17143
160090,33531,0,1375390828,28520
95276,49153,0,1359904179,196
138325,71327,0,1380354272,30705
174363,88633,0,1394180083,4485
166510,85374,0,1391494643,17481
176061,89952,1,1394727229,36539
207785,107986,0,1405412184,919
100138,51171,1,1362150765,919
112657,58727,0,1368279915,686
158425,80025,0,1388382143,264
153019,78156,0,1385809332,35509
153229,78247,0,1385912778,23801
32258,17895,0,1320365244,4257
